Number,Action,Name,Rationale,From Line 1,From Line 2,From Line 3,From Line 4,From Line 5,To Line 1,To Line 2,To Line 3,To Line 4,To Line 5,Amount,UNFORMATTED
553,19-0724-EX1,Transfer from Capital/Operations - City Wide to John C Coonley Elementary School,Funds Transfer From Award# 2019-437-00-15 To Project# 2019-22821-ICR ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009514 Contingencies,000000 Default Value,22821 John C Coonley Elementary School,437 CIP Series 2018D,54125 Services - Professional/Administrative,253508 Renovations,000000 Default Value,"$8,188",
554,19-0724-EX1,Transfer from Capital/Operations - City Wide to Alfred Nobel Elementary School,Funds Transfer From Award# 2019-437-00-07 To Project# 2019-24691-PKC ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,24691 Alfred Nobel Elementary School,437 CIP Series 2018D,54125 Services - Professional/Administrative,253508 Renovations,000000 Default Value,"$8,196",
555,19-0724-EX1,Transfer from Grant Funded Programs Office - City Wide to Office of Catholic Schools,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IV programs,12625 Grant Funded Programs Office - City Wide,358 Title IV,57915 Miscellaneous - Contingent Projects,228958 Federal - Nonpublic Inst (Catholic),"440045 Title Iv, Part A - Nonpublic",69510 Office of Catholic Schools,358 Title IV,53405 Commodities - Supplies,228958 Federal - Nonpublic Inst (Catholic),"440045 Title Iv, Part A - Nonpublic","$8,268",
556,19-0724-EX1,Transfer from Capital/Operations - City Wide to Daniel Webster Elementary School,Funds Transfer From Award# 2019-437-00-01 To Project# 2018-25791-NCP ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009426 All Other,000000 Default Value,25791 Daniel Webster Elementary School,437 CIP Series 2018D,54125 Services - Professional/Administrative,253511 Campus Parks,000000 Default Value,"$8,352",
557,19-0724-EX1,Transfer from William C Reavis Math & Science Specialty ES to Capital/Operations - City Wide,Funds Transfer From Project# 2019-25091-OEN To Award# 2019-437-00-19 ; Change Reason : NA,25091 William C Reavis Math & Science Specialty ES,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,"$8,367",
558,19-0724-EX1,Transfer from William C Reavis Math & Science Specialty ES to Capital/Operations - City Wide,Funds Transfer From Project# 2019-25091-OEN To Award# 2019-437-00-19 ; Change Reason : NA,25091 William C Reavis Math & Science Specialty ES,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,"$8,367",
559,19-0724-EX1,Transfer from William C Reavis Math & Science Specialty ES to Capital/Operations - City Wide,Funds Transfer From Project# 2019-25091-OEN To Award# 2019-437-00-19 ; Change Reason : NA,25091 William C Reavis Math & Science Specialty ES,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,"$8,367",
560,19-0724-EX1,Transfer from Capital/Operations - City Wide to Northside Learning Center High School,Funds Transfer From Award# 2019-437-00-17 To Project# 2019-49021-OEI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,49021 Northside Learning Center High School,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$8,450",
561,19-0724-EX1,Transfer from Capital/Operations - City Wide to Albert G Lane Technical High School,Funds Transfer From Award# 2019-437-00-18 To Project# 2019-46221-OPI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009516 Sodexo - Cip,000000 Default Value,46221 Albert G Lane Technical High School,437 CIP Series 2018D,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,"$8,500",
562,19-0724-EX1,Transfer from Ole A Thorp Elementary Scholastic Academy to School Safety and Security Office,Camera repair project at Thorp.,29301 Ole A Thorp Elementary Scholastic Academy,115 General Education Fund,55005 Property - Equipment,119035 Other Instruction Purposes - Miscellaneous,000576 Supplemental Aid,10610 School Safety and Security Office,115 General Education Fund,56105 Services - Repair Contracts,254605 School Safety Services,000576 Supplemental Aid,"$8,569",
563,19-0724-EX1,Transfer from Department of Personalized Learning to Department of Personalized Learning,Clear year-end negatives.,10825 Department of Personalized Learning,124 School Special Income Fund,51300 Regular Position Pointer,290001 General Salary S Bkt,070157 Cff - Silicon Valley Community Foundation,10825 Department of Personalized Learning,124 School Special Income Fund,"57105 Pensions - Employer, Teacher",221001 School Instructional Support Services,070157 Cff - Silicon Valley Community Foundation,"$8,672",
564,19-0724-EX1,Transfer from Risk Management to Risk Management,Claims payment.,12460 Risk Management,210 Workers' & Unemployment Compensation/Tort,54125 Services - Professional/Administrative,261016 Risk Management Administration,000000 Default Value,12460 Risk Management,210 Workers' & Unemployment Compensation/Tort,54535 Services - Insurance - General Liability - Claims,231113 Tort Claims - Casualty,000000 Default Value,"$8,684",
565,19-0724-EX1,Transfer from Facility Opers & Maint - City Wide to Facility Opers & Maint - City Wide,transfer per dept request,11880 Facility Opers & Maint - City Wide,230 Public Building Commission O & M,56105 Services - Repair Contracts,254101 Asset Management,000000 Default Value,11880 Facility Opers & Maint - City Wide,230 Public Building Commission O & M,53405 Commodities - Supplies,254101 Asset Management,000000 Default Value,"$8,737",
566,19-0724-EX1,Transfer from Capital/Operations - City Wide to Lillian R. Nicholson STEM Academy,Funds Transfer From Award# 2019-437-00-16 To Project# 2019-22181-OEI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009509 Ss O&M Cip,000000 Default Value,22181 Lillian R. Nicholson STEM Academy,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$8,750",
567,19-0724-EX1,Transfer from Grant Funded Programs Office - City Wide to St Patrick High School - Boys,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IV programs,12625 Grant Funded Programs Office - City Wide,358 Title IV,57915 Miscellaneous - Contingent Projects,228958 Federal - Nonpublic Inst (Catholic),"440045 Title Iv, Part A - Nonpublic",69420 St Patrick High School - Boys,358 Title IV,55005 Property - Equipment,228958 Federal - Nonpublic Inst (Catholic),"440045 Title Iv, Part A - Nonpublic","$8,816",
568,19-0724-EX1,Transfer from Grant Funded Programs Office - City Wide to St Robert Bellarmine School,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IV programs,12625 Grant Funded Programs Office - City Wide,358 Title IV,57915 Miscellaneous - Contingent Projects,228958 Federal - Nonpublic Inst (Catholic),"440045 Title Iv, Part A - Nonpublic",69262 St Robert Bellarmine School,358 Title IV,55005 Property - Equipment,228958 Federal - Nonpublic Inst (Catholic),"440045 Title Iv, Part A - Nonpublic","$8,873",
569,19-0724-EX1,Transfer from Ombudsman Chicago- South to Pathways in Education- Brighton Park,Correct 5th Installment ALOP payments,65014 Ombudsman Chicago- South,115 General Education Fund,54320 Student Tuition - Charter Schools,119050 Charter/Contract Per Pupil Revenue K-12 Tuition,000575 Student Based Budgeting,66801 Pathways in Education- Brighton Park,115 General Education Fund,54320 Student Tuition - Charter Schools,119050 Charter/Contract Per Pupil Revenue K-12 Tuition,000575 Student Based Budgeting,"$8,897",
570,19-0724-EX1,Transfer from Capital/Operations - City Wide to Theodore Roosevelt High School,Funds Transfer From Award# 2019-437-00-07 To Project# 2019-46271-SCI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,46271 Theodore Roosevelt High School,437 CIP Series 2018D,56306 Capitalized Furniture,253508 Renovations,000000 Default Value,"$8,976",
571,19-0724-EX1,Transfer from Citywide Student Support and Engagement to Thomas Kelly High School,Approved Budget Modification,10875 Citywide Student Support and Engagement,115 General Education Fund,57915 Miscellaneous - Contingent Projects,390011 Community School Initiative,000044 Ctu Sustainable Schools Initiative,46181 Thomas Kelly High School,115 General Education Fund,54130 Services - Non Professional,390011 Community School Initiative,000044 Ctu Sustainable Schools Initiative,"$8,996",
572,19-0724-EX1,Transfer from Citywide Student Support and Engagement to Adlai E Stevenson Elementary School,Approved Budget Modification,10875 Citywide Student Support and Engagement,115 General Education Fund,54125 Services - Professional/Administrative,297920 Other Government Funded - Support Services,000044 Ctu Sustainable Schools Initiative,25471 Adlai E Stevenson Elementary School,115 General Education Fund,51100 Teacher Salaries - Regular,119010 Other Instructional Programs,000044 Ctu Sustainable Schools Initiative,"$9,000",
573,19-0724-EX1,Transfer from Capital/Operations - City Wide to Kelvyn Park High School,Funds Transfer From Award# 2019-437-00-18 To Project# 2019-46191-OII ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009516 Sodexo - Cip,000000 Default Value,46191 Kelvyn Park High School,437 CIP Series 2018D,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,"$9,000",
574,19-0724-EX1,Transfer from Network 1 to Network 1,"Note 1: $6,500 for PO for Vendor 44218 for Prussing
Note 1: $3,520 for PO for Vendor 44218 for Portage Park",02411 Network 1,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000025 Osse Attendance Project,02411 Network 1,115 General Education Fund,53405 Commodities - Supplies,211210 Attendance Services,000025 Osse Attendance Project,"$9,000",
575,19-0724-EX1,Transfer from Grant Funded Programs Office - City Wide to St Sabina School,Transfer funds to process approved purchase order requests for Nonpublic Schools Title I programs,12625 Grant Funded Programs Office - City Wide,332 NCLB Title I Regular Fund,57915 Miscellaneous - Contingent Projects,370004 Nonpublic Instructional & Support Services,430219 Nonpublic Inst. & Supp. Serv. - Catholic,69267 St Sabina School,332 NCLB Title I Regular Fund,54125 Services - Professional/Administrative,370008 Non Public Professional Development,430219 Nonpublic Inst. & Supp. Serv. - Catholic,"$9,000",
576,19-0724-EX1,Transfer from Capital/Operations - City Wide to Chicago Military Academy High School,Funds Transfer From Award# 2019-437-00-07 To Project# 2019-70070-SCI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,70070 Chicago Military Academy High School,437 CIP Series 2018D,56306 Capitalized Furniture,253508 Renovations,000000 Default Value,"$9,037",
577,19-0724-EX1,"Transfer from Science, Technology, Engineering, and Math (STEM) programs to Instructional Supports",EXPIRED GRANT - Transfer needed to realign budget.,"10871 Science, Technology, Engineering, and Math (STEM)
programs","324 Miscellaneous Federal, State & Local Grants",54210 Pupil Transportation,255015 Transportation-Special Prog,399928 Healthy Communities Investments 17-3999,11551 Instructional Supports,324,54125,150008 399928,,"$9,050","Miscellaneous Federal, State & Local Grants
Services - Professional/Administrative
Debate - High School
Healthy Communities Investments 17-3999"
578,19-0724-EX1,Transfer from Capital/Operations - City Wide to Adlai E Stevenson Elementary School,Adustment to negative capital funds,12150 Capital/Operations - City Wide,486 CIT Bond Fund,56310 Capitalized Construction,009551 Masonary/Windows,000000 Default Value,25471 Adlai E Stevenson Elementary School,486 CIT Bond Fund,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$9,054",
579,19-0724-EX1,Transfer from Diverse Learner Service Delivery to Diverse Learner Service Delivery,Items needed for AT are for supply items rather than equipment.,11673 Diverse Learner Service Delivery,114 Special Education Fund,55005 Property - Equipment,120412 Assistive Technology,000000 Default Value,11673 Diverse Learner Service Delivery,114 Special Education Fund,53405 Commodities - Supplies,120412 Assistive Technology,000000 Default Value,"$9,132",
580,19-0724-EX1,Transfer from Language & Cultural Education - City Wide to Noble - Chicago Bulls College Prep,Allocating funds for incomplete payments from April and May 19.,11540 Language & Cultural Education - City Wide,115 General Education Fund,54305 Tuition,410001 Payment To Other Government Units,300110 Ebf - Bilingual Programs,66572 Noble - Chicago Bulls College Prep,115 General Education Fund,54320 Student Tuition - Charter Schools,180007 State Bilingual Instruction,300110 Ebf - Bilingual Programs,"$9,200",
581,19-0724-EX1,Transfer from Grant Funded Programs Office - City Wide to Brother Rice High School B,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IIA programs,12625 Grant Funded Programs Office - City Wide,353 Title II - Teacher Quality,57915 Miscellaneous - Contingent Projects,228958 Federal - Nonpublic Inst (Catholic),494067 Title Iia - Archdiocese Of Chgo. Suppl. Servc.,69357 Brother Rice High School B,353 Title II - Teacher Quality,53405 Commodities - Supplies,228958 Federal - Nonpublic Inst (Catholic),494067 Title Iia - Archdiocese Of Chgo. Suppl. Servc.,"$9,338",
582,19-0724-EX1,Transfer from Social Science & Civic Engagement to Social Science & Civic Engagement,Transfer of funds to support consultant services.,10813 Social Science & Civic Engagement,358 Title IV,51330 Benefits Pointer,290001 General Salary S Bkt,"440044 Title Iv, Part A",10813 Social Science & Civic Engagement,358 Title IV,54125 Services - Professional/Administrative,221234 Professional Develop/Curriculum Develp,"440044 Title Iv, Part A","$9,359",
583,19-0724-EX1,Transfer from Grant Funded Programs Office - City Wide to Independent Schools Of Chicago,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IIA programs,12625 Grant Funded Programs Office - City Wide,353 Title II - Teacher Quality,57915 Miscellaneous - Contingent Projects,228958 494067,,70140 Independent Schools Of Chicago,353 Title II - Teacher Quality,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",228950 Federal - Nonpublic Inst (Independent),494068 Title Iia - Other Private Supplementary Servc.,"$9,400","Federal - Nonpublic Inst (Catholic)
Title Iia - Archdiocese Of Chgo. Suppl. Servc."
584,19-0724-EX1,Transfer from Office of Student Health & Wellness to Office of Student Health & Wellness,Sweeping salvage line grant funds back to unit contingency.,14050 Office of Student Health & Wellness,124 School Special Income Fund,57210 Pensions - ESP Employer,419001 Payroll Salvage,000379 Cff - Pritzker Foundation / Opening Doors Initiative,14050 Office of Student Health & Wellness,124 School Special Income Fund,57915 Miscellaneous - Contingent Projects,261008 Children And Family Benefits Unit,000379 Cff - Pritzker Foundation / Opening Doors Initiative,"$9,459",
585,19-0724-EX1,Transfer from Capital/Operations - City Wide to Galileo Math & Science Scholastic Academy ES,Funds Transfer From Award# 2017-485-00-02 To Project# 2019-29141-ICR ; Change Reason : NA,12150 Capital/Operations - City Wide,485 CIT PayGo Fund,56310 Capitalized Construction,009514 Contingencies,000000 Default Value,29141 Galileo Math & Science Scholastic Academy ES,485 CIT PayGo Fund,54125 Services - Professional/Administrative,253508 Renovations,000000 Default Value,"$9,484",
586,19-0724-EX1,Transfer from Johann W von Goethe Elementary School to Capital/Operations - City Wide,Funds Transfer From Project# 2019-23341-OPI To Award# 2019-437-00-18 ; Change Reason : NA,23341 Johann W von Goethe Elementary School,437 CIP Series 2018D,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009516 Sodexo - Cip,000000 Default Value,"$9,500",
587,19-0724-EX1,Transfer from Capital/Operations - City Wide to Richard T Crane Medical Preparatory HS,Funds Transfer From Award# 2019-437-00-07 To Project# 2019-46641-SCI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,46641 Richard T Crane Medical Preparatory HS,437 CIP Series 2018D,54125 Services - Professional/Administrative,253508 Renovations,000000 Default Value,"$9,548",
588,19-0724-EX1,Transfer from Richard T Crane Medical Preparatory HS to Capital/Operations - City Wide,Funds Transfer From Project# 2019-46641-SCI To Award# 2019-437-00-07 ; Change Reason : NA,46641 Richard T Crane Medical Preparatory HS,437 CIP Series 2018D,54125 Services - Professional/Administrative,253508 Renovations,000000 Default Value,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,"$9,548",
589,19-0724-EX1,Transfer from Capital/Operations - City Wide to Richard T Crane Medical Preparatory HS,Funds Transfer From Award# 2019-437-00-07 To Project# 2019-46641-SCI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,46641 Richard T Crane Medical Preparatory HS,437 CIP Series 2018D,56306 Capitalized Furniture,253508 Renovations,000000 Default Value,"$9,548",
590,19-0724-EX1,Transfer from Capital/Operations - City Wide to Charles Allen Prosser Career Academy High School,Funds Transfer From Award# 2019-437-00-04 To Project# 2019-53041-BAS ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,253007 Life Safety,000000 Default Value,53041 Charles Allen Prosser Career Academy High School,437 CIP Series 2018D,54125 Services - Professional/Administrative,253007 Life Safety,000000 Default Value,"$9,562",
591,19-0724-EX1,Transfer from Camelot Excel - Southwest HS to Education General - City Wide,Transfer for SPED reimbursement payments,63144 Camelot Excel - Southwest HS,114 Special Education Fund,54320 Student Tuition - Charter Schools,"214301 Psychological Services
000000",,12670 Education General - City Wide,114 Special Education Fund,54320 Student Tuition - Charter Schools,"111086 Special Education Teacher Assignments - Charter And
Contract",000000 Default Value,"$9,685",Default Value
592,19-0724-EX1,Transfer from Capital/Operations - City Wide to Ashburn Community Elementary School,Funds Transfer From Award# 2019-437-00-19 To Project# 2019-32081-OGC ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,32081 Ashburn Community Elementary School,437 CIP Series 2018D,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,"$9,700",
593,19-0724-EX1,Transfer from Ombudsman Chicago- Northwest to Education General - City Wide,Budget transfer for final SPED reimbursement payments,65013 Ombudsman Chicago- Northwest,114 Special Education Fund,54320 Student Tuition - Charter Schools,"213011 Health Services
000000",,12670 Education General - City Wide,114 Special Education Fund,54320 Student Tuition - Charter Schools,"111086 Special Education Teacher Assignments - Charter And
Contract",000000 Default Value,"$9,715",Default Value
594,19-0724-EX1,Transfer from Grant Funded Programs Office - City Wide to St Mary Of The Woods School,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IV programs,12625 Grant Funded Programs Office - City Wide,358 Title IV,57915 Miscellaneous - Contingent Projects,228958 Federal - Nonpublic Inst (Catholic),"440045 Title Iv, Part A - Nonpublic",69196 St Mary Of The Woods School,358 Title IV,55005 Property - Equipment,228958 Federal - Nonpublic Inst (Catholic),"440045 Title Iv, Part A - Nonpublic","$9,739",
595,19-0724-EX1,Transfer from Capital/Operations - City Wide to Lincoln Park High School,Funds Transfer From Award# 2019-437-00-18 To Project# 2019-46321-OST ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009516 Sodexo - Cip,000000 Default Value,46321 Lincoln Park High School,437 CIP Series 2018D,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,"$9,774",
596,19-0724-EX1,Transfer from Lincoln Park High School to Capital/Operations - City Wide,Funds Transfer From Project# 2019-46321-OST To Award# 2019-437-00-18 ; Change Reason : NA,46321 Lincoln Park High School,437 CIP Series 2018D,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009516 Sodexo - Cip,000000 Default Value,"$9,774",
597,19-0724-EX1,Transfer from Camelot Excel - Englewood HS to Education General - City Wide,Transfer for SPED reimbursement payments,63142 Camelot Excel - Englewood HS,114 Special Education Fund,54320 Student Tuition - Charter Schools,"111086 Special Education Teacher Assignments - Charter And
Contract",000000 Default Value,12670 Education General - City Wide,114 Special Education Fund,54320 Student Tuition - Charter Schools,"111086 Special Education Teacher Assignments - Charter And
Contract",000000 Default Value,"$9,778",
598,19-0724-EX1,Transfer from Capital/Operations - City Wide to Chicago Academy High School,Funds Transfer From Award# 2019-437-00-18 To Project# 2019-46481-OPI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009516 Sodexo - Cip,000000 Default Value,46481 Chicago Academy High School,437 CIP Series 2018D,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,"$9,800",
599,19-0724-EX1,Transfer from Capital/Operations - City Wide to Charles N Holden Elementary School,Funds Transfer From Award# 2019-437-00-08 To Project# 2019-23821-STK ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009553 Roofs,000000 Default Value,23821 Charles N Holden Elementary School,437 CIP Series 2018D,54125 Services - Professional/Administrative,253508 Renovations,000000 Default Value,"$9,851",
600,19-0724-EX1,Transfer from Capital/Operations - City Wide to William Rainey Harper High School,Adustment to negative capital funds,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009511 Sw O&M Cip,000000 Default Value,46151 William Rainey Harper High School,488 Series 2017H,56310 Capitalized Construction,009509 Ss O&M Cip,000000 Default Value,"$9,852",
601,19-0724-EX1,Transfer from Department of Personalized Learning to Department of Personalized Learning,Clear year-end negatives.,10825 Department of Personalized Learning,124 School Special Income Fund,51300 Regular Position Pointer,290001 General Salary S Bkt,070157 Cff - Silicon Valley Community Foundation,10825 Department of Personalized Learning,124 School Special Income Fund,"57105 Pensions - Employer, Teacher",221234 Professional Develop/Curriculum Develp,070157 Cff - Silicon Valley Community Foundation,"$9,855",
602,19-0724-EX1,Transfer from Capital/Operations - City Wide to Louisa May Alcott College Preparatory ES,Funds Transfer From Award# 2017-486-00-17 To Project# 2019-22041-STR-1 ; Change Reason : NA,12150 Capital/Operations - City Wide,486 CIT Bond Fund,56310 Capitalized Construction,009551 Masonary/Windows,000000 Default Value,22041 Louisa May Alcott College Preparatory ES,486 CIT Bond Fund,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$9,875",
603,19-0724-EX1,Transfer from Capital/Operations - City Wide to Nathan Hale Elementary School,Funds Transfer From Award# 2019-437-00-21 To Project# 2019-23491-PKG ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009506 Asset Management Repairs,000000 Default Value,23491 Nathan Hale Elementary School,437 CIP Series 2018D,56310 Capitalized Construction,009509 Ss O&M Cip,000000 Default Value,"$9,881",
604,19-0724-EX1,Transfer from Safety and Security - City Wide to Safety and Security - City Wide,Purchase foods for Safe Passage.,10615 Safety and Security - City Wide,115 General Education Fund,54125 Services - Professional/Administrative,254605 School Safety Services,000000 Default Value,10615 Safety and Security - City Wide,115 General Education Fund,53215 Commodities - Purchased Food,254605 School Safety Services,000000 Default Value,"$9,992",
605,19-0724-EX1,Transfer from Department of JROTC to Hyman G Rickover Naval Academy High School,Transfer needed for JROTC equipment.,05261 Department of JROTC,115 General Education Fund,53405 Commodities - Supplies,221227 Curriculum Development,000000 Default Value,45221 Hyman G Rickover Naval Academy High School,115 General Education Fund,55005 Property - Equipment,221227 Curriculum Development,000901 Other Gen Ed Funded Programs,"$10,000",
606,19-0724-EX1,Transfer from Citywide Student Support and Engagement to Cyrus H McCormick Elementary School,CSI Instructional Supplies,10875 Citywide Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",54125 Services - Professional/Administrative,119035 Other Instruction Purposes - Miscellaneous,"442183 21st Century Community Learning Centers (Cohort
19-Grant 4) Fy19",24431 Cyrus H McCormick Elementary School,"324 Miscellaneous Federal, State & Local Grants",53405 Commodities - Supplies,119035 Other Instruction Purposes - Miscellaneous,"442183 21st Century Community Learning Centers (Cohort
19-Grant 4) Fy19","$10,000",
607,19-0724-EX1,Transfer from Department of JROTC to George Washington Carver Military Academy HS,Transfer needed to support cadets PT and Team uniforms.,05261 Department of JROTC,115 General Education Fund,53405 Commodities - Supplies,221227 Curriculum Development,000000 Default Value,46381 George Washington Carver Military Academy HS,115 General Education Fund,53405 Commodities - Supplies,221227 Curriculum Development,000901 Other Gen Ed Funded Programs,"$10,000",
608,19-0724-EX1,Transfer from Counseling and Postsecondary Advising - City Wide to Counseling and Postsecondary Advising - City Wide,"additional travel expenses, per Stacy Lam",10855 Counseling and Postsecondary Advising - City Wide,"324 Miscellaneous Federal, State & Local Grants",51300 Regular Position Pointer,290001 General Salary S Bkt,400104 Chicago Gear-Up 6 (Year 5),10855 Counseling and Postsecondary Advising - City Wide,"324 Miscellaneous Federal, State & Local Grants","54555 Meals, Lodging, & Travel - Other",221211 Gear-Up,400104 Chicago Gear-Up 6 (Year 5),"$10,000",
609,19-0724-EX1,Transfer from Network Support to Network Support,clear negative,11110 Network Support,115 General Education Fund,54125 Services - Professional/Administrative,221080 Aio - Improvement Of Instruction,000000 Default Value,11110 Network Support,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000000 Default Value,"$10,000",
610,19-0724-EX1,Transfer from Real Estate to Real Estate,Transfers per dept request to cover rental income for 42 W. Madison,11910 Real Estate,230 Public Building Commission O & M,54220 Auto Reimbursement,254009 Central Office Operations,000000 Default Value,11910 Real Estate,230 Public Building Commission O & M,57705 Services - Space Rental,254009 Central Office Operations,000000 Default Value,"$10,000",
611,19-0724-EX1,Transfer from Grant Funded Programs Office - City Wide to Independent Schools Of Chicago,Transfer funds to process approved purchase order requests for Nonpublic Schools Title I programs,12625 Grant Funded Programs Office - City Wide,332 NCLB Title I Regular Fund,57915 Miscellaneous - Contingent Projects,370004 Nonpublic Instructional & Support Services,430219 Nonpublic Inst. & Supp. Serv. - Catholic,70140 Independent Schools Of Chicago,332 NCLB Title I Regular Fund,54125 Services - Professional/Administrative,370004 Nonpublic Instructional & Support Services,430220 Nonpublic Inst. & Supp. Serv. - Independ.,"$10,100",
612,19-0724-EX1,Transfer from Capital/Operations - City Wide to William J Bogan High School,Funds Transfer From Award# 2019-437-00-07 To Project# 2019-46041-SCI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,46041 William J Bogan High School,437 CIP Series 2018D,56306 Capitalized Furniture,253508 Renovations,000000 Default Value,"$10,167",
613,19-0724-EX1,Transfer from Facility Operations & Maintenance to Facility Operations & Maintenance,Transfers per dept request,11860 Facility Operations & Maintenance,230 Public Building Commission O & M,56105 Services - Repair Contracts,252210 Capital Planning Budget,000000 Default Value,11860 Facility Operations & Maintenance,230 Public Building Commission O & M,55005 Property - Equipment,254009 Central Office Operations,000000 Default Value,"$10,193",
614,19-0724-EX1,Transfer from Capital/Operations - City Wide to Lincoln Park High School,Funds Transfer From Award# 2017-486-00-02 To Project# 2016-46321-MCR ; Change Reason : NA,12150 Capital/Operations - City Wide,486 CIT Bond Fund,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,46321 Lincoln Park High School,486 CIT Bond Fund,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$10,215",
615,19-0724-EX1,Transfer from Family & Community Engagement Office to Family & Community Engagement Office,Back 2 School Bash.,14060 Family & Community Engagement Office,115 General Education Fund,54525 Services - Printing Other,321850 Community Relations,000000 Default Value,14060 Family & Community Engagement Office,115 General Education Fund,53405 Commodities - Supplies,221229 Back To School Campaign,000000 Default Value,"$10,307",
