Number,Action,Name,Rationale,From Line 1,From Line 2,From Line 3,From Line 4,From Line 5,To Line 1,To Line 2,To Line 3,To Line 4,To Line 5,Amount,UNFORMATTED
426,18-0523-EX1,"
Transfer from Albert R Sabin Elementary Magnet School to Education General - City Wide",Transferring leftover FY18 EL software funds into contingency,29371 Albert R Sabin Elementary Magnet School,356 ELL & Bilingual Programs,53307 Commodities: Software Licenses (Instructional),180040 English Language Learner (Ell/Lep) Programs,490939 Title Iii - Language Acquisition,12670 Education General - City Wide,356 ELL & Bilingual Programs,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,410008 Contingency For Project Expan,"$2,413",
427,18-0523-EX1,Transfer from Facility Opers & Maint - City Wide to John Harvard Elementary School of Excellence,CPS MAXIMO # 7979169. Provide Labor and Material to replace vary plumbing issues throughout the school,11880 Facility Opers & Maint - City Wide,230 Public Building Commission O & M,56105 Services - Repair Contracts,254033 O&M South,000000 Default Value,23581 John Harvard Elementary School of Excellence,230 Public Building Commission O & M,56105 Services - Repair Contracts,254033 O&M South,000000 Default Value,"$2,425",
428,18-0523-EX1,Transfer from Jesse Sherwood Elementary School to LaSalle II Magnet Elementary School,Chief approved: recess monitors,25351 Jesse Sherwood Elementary School,115 General Education Fund,51330 Benefits Pointer,290001 General Salary S Bkt,000575 Student Based Budgeting,29101 LaSalle II Magnet Elementary School,115 General Education Fund,54125 Services - Professional/Administrative,219005 School Recess Support,000575 Student Based Budgeting,"$2,437",
429,18-0523-EX1,Transfer from Facility Opers & Maint - City Wide to Abraham Lincoln Elementary School,testing suspect materials in the basement area,11880 Facility Opers & Maint - City Wide,230 Public Building Commission O & M,56105 Services - Repair Contracts,254031 O&M North,000000 Default Value,24191 Abraham Lincoln Elementary School,230 Public Building Commission O & M,56105 Services - Repair Contracts,254031 O&M North,000000 Default Value,"$2,467","100
"
430,18-0523-EX1,"
Transfer from Facility Opers & Maint - City Wide to George Leland Elementary School","Main entrance.
Install 1 new ADA operator. 3 Relay module.
3 quotes attached
Maximo cps-7980433",11880 Facility Opers & Maint - City Wide,230 Public Building Commission O & M,56105 Services - Repair Contracts,254031 O&M North,000000 Default Value,26391 George Leland Elementary School,230 Public Building Commission O & M,56105 Services - Repair Contracts,254031 O&M North,000000 Default Value,"$2,468",
431,18-0523-EX1,Transfer from Facility Opers & Maint - City Wide to Carrie Jacobs Bond Elementary School,"Provide labor and material to replace 2 exterior gym doors and continuous hinges
MAXIMO # CPS-7978772",11880 Facility Opers & Maint - City Wide,230 Public Building Commission O & M,56105 Services - Repair Contracts,254033 O&M South,000000 Default Value,25941 Carrie Jacobs Bond Elementary School,230 Public Building Commission O & M,56105 Services - Repair Contracts,254033 O&M South,000000 Default Value,"$2,490",
432,18-0523-EX1,Transfer from Office of Catholic Schools to St Procopius School,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IIA programs,69510 Office of Catholic Schools,353 Title II - Teacher Quality,54125 Services - Professional/Administrative,228958 Federal - Nonpublic Inst (Catholic),494063 Title Iia - Archdiocese Of Chgo. Suppl. Servc.,69251 St Procopius School,353 Title II - Teacher Quality,55005 Property - Equipment,228958 Federal - Nonpublic Inst (Catholic),494063 Title Iia - Archdiocese Of Chgo. Suppl. Servc.,"$2,495",
433,18-0523-EX1,Transfer from Early College and Career - City Wide to Roberto Clemente Community Academy High School,Transfer funds for software licenses.,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,54125 Services - Professional/Administrative,119035 Other Instruction Purposes - Miscellaneous,474565 Special Student Needs-C. Perkins Fy18,51091 Roberto Clemente Community Academy High School,369 Title I - School Improvement Carl Perkins,53307 Commodities: Software Licenses (Instructional),148001 Allied Health,474565 Special Student Needs-C. Perkins Fy18,"$2,499",
434,18-0523-EX1,"
Transfer from Douglas Taylor Elementary School to Capital/Operations - City Wide",Funds Transfer From Project# 2018-25591-OUV-2 To Award# 2017-427-00-22 ; Change Reason : NA,25591 Douglas Taylor Elementary School,427 CIP Series 2016B,56310 Capitalized Construction,009513 Fs O&M Cip,000000 Default Value,12150 Capital/Operations - City Wide,427 CIP Series 2016B,56310 Capitalized Construction,009509 Ss O&M Cip,000000 Default Value,"$2,500",
435,18-0523-EX1,Transfer from Talent Office to Talent Office,Transfer for school items/supplies,11010 Talent Office,115 General Education Fund,54125 Services - Professional/Administrative,264209 Staffing Services,000000 Default Value,11010 Talent Office,115 General Education Fund,53405 Commodities - Supplies,264209 Staffing Services,000000 Default Value,"$2,500",
436,18-0523-EX1,Transfer from Early College and Career - City Wide to Roberto Clemente Community Academy High School,Transfer funds for software licenses.,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,53307 Commodities: Software Licenses (Instructional),119035 Other Instruction Purposes - Miscellaneous,474565 Special Student Needs-C. Perkins Fy18,51091 Roberto Clemente Community Academy High School,369 Title I - School Improvement Carl Perkins,53307 Commodities: Software Licenses (Instructional),148001 Allied Health,474565 Special Student Needs-C. Perkins Fy18,"$2,500",
437,18-0523-EX1,Transfer from Facility Opers & Maint - City Wide to Facility Opers & Maint - City Wide,Mileage reimbursements for CW employees,11880 Facility Opers & Maint - City Wide,230 Public Building Commission O & M,54125 Services - Professional/Administrative,252210 Capital Planning Budget,000000 Default Value,11880 Facility Opers & Maint - City Wide,230 Public Building Commission O & M,54215 Car Fare,252210 Capital Planning Budget,000000 Default Value,"$2,500",
438,18-0523-EX1,Transfer from Facility Operations & Maintenance to Facility Operations & Maintenance,Mileage reimbursement for CO personnel,11860 Facility Operations & Maintenance,230 Public Building Commission O & M,53405 Commodities - Supplies,254009 Central Office Operations,000000 Default Value,11860 Facility Operations & Maintenance,230 Public Building Commission O & M,54215 Car Fare,254009 Central Office Operations,000000 Default Value,"$2,500","102
"
439,18-0523-EX1,"
Transfer from Language and Cultural Education to Language and Cultural Education",Funds will be used to purchase airfare and hotel accommodations for a mandatory conference for staff.,11510 Language and Cultural Education,115 General Education Fund,53405 Commodities - Supplies,221002 World Language Instructor Support,000000 Default Value,11510 Language and Cultural Education,115 General Education Fund,54205 Travel Expense,221002 World Language Instructor Support,000000 Default Value,"$2,500",
440,18-0523-EX1,Transfer from Capital/Operations - City Wide to Louis Pasteur Elementary School,Funds Transfer From Award# 2018-488-00-04 To Project# 2018-24851-OIP ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009508 Ws O&M Cip,000000 Default Value,24851 Louis Pasteur Elementary School,488 Series 2017H,56310 Capitalized Construction,009508 Ws O&M Cip,000000 Default Value,"$2,500",
441,18-0523-EX1,Transfer from Capital/Operations - City Wide to Mark Sheridan Math & Science Academy,Funds Transfer From Award# 2017-486-00-06 To Project# 2017-29201-ANX ; Change Reason : NA,12150 Capital/Operations - City Wide,486 CIT Bond Fund,56310 Capitalized Construction,253526 Interior Renovation,000000 Default Value,29201 Mark Sheridan Math & Science Academy,486 CIT Bond Fund,56310 Capitalized Construction,253518 Annex,000000 Default Value,"$2,500",
442,18-0523-EX1,Transfer from Capital/Operations - City Wide to Charles P Steinmetz College Preparatory HS,Funds Transfer From Award# 2018-488-00-02 To Project# 2018-46291-OBI ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009507 N O&M Cip,000000 Default Value,46291 Charles P Steinmetz College Preparatory HS,488 Series 2017H,56310 Capitalized Construction,009559 Boiler/Mechanical,000000 Default Value,"$2,500",
443,18-0523-EX1,Transfer from Department of JROTC to David G Farragut Career Academy High School,Transfer cadet transportation to field trips and to Phoenix for JCLC load for two days.,05261 Department of JROTC,115 General Education Fund,57915 Miscellaneous - Contingent Projects,113119 Rotc - Hs,000000 Default Value,53091 David G Farragut Career Academy High School,115 General Education Fund,54210 Pupil Transportation,113119 Rotc - Hs,000901 Other Gen Ed Funded Programs,"$2,500","103
"
444,18-0523-EX1,"
Transfer from Early College and Career - City Wide to Richard T Crane Medical Preparatory HS",Transfer funds for supplies.,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,54125 Services - Professional/Administrative,119035 Other Instruction Purposes - Miscellaneous,474565 Special Student Needs-C. Perkins Fy18,46641 Richard T Crane Medical Preparatory HS,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,113024 Biology-Vocational,474565 Special Student Needs-C. Perkins Fy18,"$2,502",
445,18-0523-EX1,Transfer from Office of Catholic Schools to St Barbara,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IIA programs,69510 Office of Catholic Schools,353 Title II - Teacher Quality,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",228958 Federal - Nonpublic Inst (Catholic),494063 Title Iia - Archdiocese Of Chgo. Suppl. Servc.,69049 St Barbara,353 Title II - Teacher Quality,55005 Property - Equipment,228958 494063,,"$2,516","Federal - Nonpublic Inst (Catholic)
Title Iia - Archdiocese Of Chgo. Suppl. Servc."
446,18-0523-EX1,Transfer from William F Finkl Elementary School to Education General - City Wide,Transferring leftover FY18 EL software funds into contingency,23541 William F Finkl Elementary School,356 ELL & Bilingual Programs,53307 Commodities: Software Licenses (Instructional),180040 English Language Learner (Ell/Lep) Programs,490939 Title Iii - Language Acquisition,12670 Education General - City Wide,356 ELL & Bilingual Programs,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,410008 Contingency For Project Expan,"$2,525",
447,18-0523-EX1,Transfer from Josefa Ortiz De Dominguez Elementary School to Education General - City Wide,Transferring leftover FY18 EL software funds into contingency,23411 Josefa Ortiz De Dominguez Elementary School,356 ELL & Bilingual Programs,53307 Commodities: Software Licenses (Instructional),180040 English Language Learner (Ell/Lep) Programs,490939 Title Iii - Language Acquisition,12670 Education General - City Wide,356 ELL & Bilingual Programs,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,410008 Contingency For Project Expan,"$2,526",
448,18-0523-EX1,"
Transfer from Facility Opers & Maint - City Wide to Edward Beasley Elementary Magnet Academic Center",Furnish labor & materials to seal pool deck flooring with Specco Pebble Sheen sealer. Maximo WO#: CPS - 7978860,11880 Facility Opers & Maint - City Wide,230 Public Building Commission O & M,56105 Services - Repair Contracts,254032 O&M West,000000 Default Value,29321 Edward Beasley Elementary Magnet Academic Center,230 Public Building Commission O & M,56105 Services - Repair Contracts,254032 O&M West,000000 Default Value,"$2,545",
449,18-0523-EX1,Transfer from Office of Catholic Schools to Akiba Jewish Day School,Transfer funds to process approved purchase order requests for Nonpublic Schools Title I programs,69510 Office of Catholic Schools,332 NCLB Title I Regular Fund,54125 Services - Professional/Administrative,370004 Nonpublic Instructional & Support Services,430202 Nonpublic Inst. & Supp. Serv. - Catholic,69343 Akiba Jewish Day School,332 NCLB Title I Regular Fund,54125 Services - Professional/Administrative,300013 Non-Public Professional Development,430206 Nonpublic Inst. & Supp. Serv. - Jewish,"$2,550",
450,18-0523-EX1,Transfer from Grant Funded Programs Office - City Wide to Akiba Jewish Day School,Transfer funds to process approved purchase order requests for Nonpublic Schools Title I programs,12625 Grant Funded Programs Office - City Wide,332 NCLB Title I Regular Fund,57915 Miscellaneous - Contingent Projects,370004 Nonpublic Instructional & Support Services,430202 Nonpublic Inst. & Supp. Serv. - Catholic,69343 Akiba Jewish Day School,332 NCLB Title I Regular Fund,54125 Services - Professional/Administrative,300013 Non-Public Professional Development,430206 Nonpublic Inst. & Supp. Serv. - Jewish,"$2,550",
451,18-0523-EX1,Transfer from Grant Funded Programs Office - City Wide to Arie Crown School,Transfer funds to process approved purchase order requests for Nonpublic Schools Title I programs,12625 Grant Funded Programs Office - City Wide,332 NCLB Title I Regular Fund,57915 Miscellaneous - Contingent Projects,370004 Nonpublic Instructional & Support Services,430202 Nonpublic Inst. & Supp. Serv. - Catholic,69591 Arie Crown School,332 NCLB Title I Regular Fund,54125 Services - Professional/Administrative,300013 Non-Public Professional Development,430206 Nonpublic Inst. & Supp. Serv. - Jewish,"$2,550",
452,18-0523-EX1,Transfer from Grant Funded Programs Office - City Wide to Hillel Torah,Transfer funds to process approved purchase order requests for Nonpublic Schools Title I programs,12625 Grant Funded Programs Office - City Wide,332 NCLB Title I Regular Fund,57915 Miscellaneous - Contingent Projects,370004 Nonpublic Instructional & Support Services,430202 Nonpublic Inst. & Supp. Serv. - Catholic,69595 Hillel Torah,332 NCLB Title I Regular Fund,54125 Services - Professional/Administrative,300013 Non-Public Professional Development,430206 Nonpublic Inst. & Supp. Serv. - Jewish,"$2,550",
453,18-0523-EX1,"
Transfer from Grant Funded Programs Office - City Wide to Ida Crown Jewish Academy",Transfer funds to process approved purchase order requests for Nonpublic Schools Title I programs,12625 Grant Funded Programs Office - City Wide,332 NCLB Title I Regular Fund,57915 Miscellaneous - Contingent Projects,370004 Nonpublic Instructional & Support Services,430202 Nonpublic Inst. & Supp. Serv. - Catholic,69361 Ida Crown Jewish Academy,332 NCLB Title I Regular Fund,54125 Services - Professional/Administrative,300013 Non-Public Professional Development,430206 Nonpublic Inst. & Supp. Serv. - Jewish,"$2,550",
454,18-0523-EX1,Transfer from Grant Funded Programs Office - City Wide to Yeshivas Tiferes TZVI,Transfer funds to process approved purchase order requests for Nonpublic Schools Title I programs,12625 Grant Funded Programs Office - City Wide,332 NCLB Title I Regular Fund,57915 Miscellaneous - Contingent Projects,370004 Nonpublic Instructional & Support Services,430202 Nonpublic Inst. & Supp. Serv. - Catholic,69442 Yeshivas Tiferes TZVI,332 NCLB Title I Regular Fund,54125 Services - Professional/Administrative,300013 Non-Public Professional Development,430206 Nonpublic Inst. & Supp. Serv. - Jewish,"$2,550",
455,18-0523-EX1,Transfer from Early College and Career - City Wide to Roberto Clemente Community Academy High School,Transfer funds for supplies.,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,148001 Allied Health,474565 Special Student Needs-C. Perkins Fy18,51091 Roberto Clemente Community Academy High School,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,148001 Allied Health,474565 Special Student Needs-C. Perkins Fy18,"$2,559",
456,18-0523-EX1,Transfer from Associated Talmud Torah Of,Chicago to Yeshivas Tiferes TZVI,69530 Associated Talmud Torah Of Chicago,220 Federal Special Education IDEA Programs,54125 Services - Professional/Administrative,370013 Federal - Idea Nonpublic (Jewish),462070 Lea Flowthru Instruction - Nonpublic,69442 Yeshivas Tiferes TZVI,220 Federal Special Education IDEA Programs,54125 Services - Professional/Administrative,370013 Federal - Idea Nonpublic (Jewish),462070 Lea Flowthru Instruction - Nonpublic,"$2,585",Transfer funds to process approved purchase order requests for Nonpublic Schools IDEA programs
457,18-0523-EX1,"
Transfer from Facility Opers & Maint - City Wide to John C Burroughs Elementary School","CPS-7909951 FIRE CODE VIOLATION SEC.13-160-320 PROVIDE APPROVED HANDRAILS ON STAIRWAYS HAVING ENDS
RETURNED AND JOINED TO THE WALLS...",11880 Facility Opers & Maint - City Wide,230 Public Building Commission O & M,56105 Services - Repair Contracts,254032 O&M West,000000 Default Value,22481 John C Burroughs Elementary School,230 Public Building Commission O & M,56105 Services - Repair Contracts,254032 O&M West,000000 Default Value,"$2,600",
458,18-0523-EX1,Transfer from Early College and Career - City Wide to North-Grand High School,Transfer funds for software licenses.,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,53307 Commodities: Software Licenses (Instructional),119035 Other Instruction Purposes - Miscellaneous,474565 Special Student Needs-C. Perkins Fy18,46431 North-Grand High School,369 Title I - School Improvement Carl Perkins,53307 Commodities: Software Licenses (Instructional),148002 Medical Health Career Academy,474565 Special Student Needs-C. Perkins Fy18,"$2,600",
459,18-0523-EX1,Transfer from Student Support and Engagement to Jose De Diego Elementary Community Academy,De Diego K-8 OST Award Program Expansion Staffing Award - 25%,11371 Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,320020 Other After Schools Programs,100101 Out-Of-School-Time Awards,31261 Jose De Diego Elementary Community Academy,"324 Miscellaneous Federal, State & Local Grants",51320 Bucket Position Pointer,290001 General Salary S Bkt,100101 Out-Of-School-Time Awards,"$2,621",
460,18-0523-EX1,Transfer from Student Support and Engagement to Oriole Park Elementary School,Oriole Park K-8 OST Award Program Expansion Staffing Award - 25%,11371 Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,320020 Other After Schools Programs,100101 Out-Of-School-Time Awards,24771 Oriole Park Elementary School,"324 Miscellaneous Federal, State & Local Grants",51320 Bucket Position Pointer,290001 General Salary S Bkt,100101 Out-Of-School-Time Awards,"$2,621",
461,18-0523-EX1,"
Transfer from Student Support and Engagement to Stone Elementary Scholastic Academy",Stone K-8 OST Award Program Expansion Staffing Award - 25%,11371 Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,320020 Other After Schools Programs,100101 Out-Of-School-Time Awards,29291 Stone Elementary Scholastic Academy,"324 Miscellaneous Federal, State & Local Grants",51320 Bucket Position Pointer,290001 General Salary S Bkt,100101 Out-Of-School-Time Awards,"$2,621",
462,18-0523-EX1,Transfer from Student Support and Engagement to Elizabeth H Sutherland Elementary School,Sutherland K-8 OST Award Program Expansion Staffing Award - 25%,11371 Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,320020 Other After Schools Programs,100101 Out-Of-School-Time Awards,25561 Elizabeth H Sutherland Elementary School,"324 Miscellaneous Federal, State & Local Grants",51320 Bucket Position Pointer,290001 General Salary S Bkt,100101 Out-Of-School-Time Awards,"$2,621",
463,18-0523-EX1,Transfer from Student Support and Engagement to George B Swift Elementary Specialty School,Swift K-8 OST Award Program Expansion Staffing Award - 25%,11371 Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,320020 Other After Schools Programs,100101 Out-Of-School-Time Awards,25571 George B Swift Elementary Specialty School,"324 Miscellaneous Federal, State & Local Grants",51320 Bucket Position Pointer,290001 General Salary S Bkt,100101 Out-Of-School-Time Awards,"$2,621",
464,18-0523-EX1,Transfer from Student Support and Engagement to Jose De Diego Elementary Community Academy,De Diego K-8 OST Award Program Expansion Staffing Award - Final 25%,11371 Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,320020 Other After Schools Programs,100101 Out-Of-School-Time Awards,31261 Jose De Diego Elementary Community Academy,"324 Miscellaneous Federal, State & Local Grants",51320 Bucket Position Pointer,290001 General Salary S Bkt,100101 Out-Of-School-Time Awards,"$2,621",
465,18-0523-EX1,Transfer from Student Support and Engagement to John H Kinzie Elementary School,Kinzie K-8 OST Award Program Expansion Staffing Award - 25%,11371 Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,320020 Other After Schools Programs,100101 Out-Of-School-Time Awards,24071 John H Kinzie Elementary School,"324 Miscellaneous Federal, State & Local Grants",51320 Bucket Position Pointer,290001 General Salary S Bkt,100101 Out-Of-School-Time Awards,"$2,621",
466,18-0523-EX1,"
Transfer from Student Support and Engagement to Gerald Delgado Kanoon Elementary Magnet School",Kanoon K-8 OST Award Program Expansion Staffing Award - 25%,11371 Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,320020 Other After Schools Programs,100101 Out-Of-School-Time Awards,29071 Gerald Delgado Kanoon Elementary Magnet School,"324 Miscellaneous Federal, State & Local Grants",51320 Bucket Position Pointer,290001 General Salary S Bkt,100101 Out-Of-School-Time Awards,"$2,621",
467,18-0523-EX1,Transfer from Student Support and Engagement to Inter-American Elementary Magnet School,Inter-American K-8 OST Award Program Expansion Staffing Award - 25%,11371 Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,320020 Other After Schools Programs,100101 Out-Of-School-Time Awards,29191 Inter-American Elementary Magnet School,"324 Miscellaneous Federal, State & Local Grants",51320 Bucket Position Pointer,290001 General Salary S Bkt,100101 Out-Of-School-Time Awards,"$2,621",
468,18-0523-EX1,Transfer from Student Support and Engagement to John Charles Haines Elementary School,Haines K-8 OST Award Program Expansion Staffing Award - 25%,11371 Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,320020 Other After Schools Programs,100101 Out-Of-School-Time Awards,23481 John Charles Haines Elementary School,"324 Miscellaneous Federal, State & Local Grants",51320 Bucket Position Pointer,290001 General Salary S Bkt,100101 Out-Of-School-Time Awards,"$2,621",
469,18-0523-EX1,Transfer from Student Support and Engagement to Andrew Carnegie Elementary School,Carnegie K-8 OST Award Program Expansion Staffing Award - 25%,11371 Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,320020 Other After Schools Programs,100101 Out-Of-School-Time Awards,22551 Andrew Carnegie Elementary School,"324 Miscellaneous Federal, State & Local Grants",51320 Bucket Position Pointer,290001 General Salary S Bkt,100101 Out-Of-School-Time Awards,"$2,621",
470,18-0523-EX1,Transfer from Student Support and Engagement to Michael M Byrne Elementary School,Byrne K-8 OST Award Program Expansion Staffing Award - 25%,11371 Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,320020 Other After Schools Programs,100101 Out-Of-School-Time Awards,22501 Michael M Byrne Elementary School,"324 Miscellaneous Federal, State & Local Grants",51320 Bucket Position Pointer,290001 General Salary S Bkt,100101 Out-Of-School-Time Awards,"$2,621",
471,18-0523-EX1,"
Transfer from Student Support and Engagement to John Barry Elementary School",Barry K-8 OST Award Program Expansion Staffing Award - 25%,11371 Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,320020 Other After Schools Programs,100101 Out-Of-School-Time Awards,22141 John Barry Elementary School,"324 Miscellaneous Federal, State & Local Grants",51320 Bucket Position Pointer,290001 General Salary S Bkt,100101 Out-Of-School-Time Awards,"$2,621",
472,18-0523-EX1,Transfer from Student Support and Engagement to Albany Park Multicultural Academy,Albany Park K-8 OST Award Program Staffing Award Final - 25%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,32011 Albany Park Multicultural Academy,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$2,641",
473,18-0523-EX1,Transfer from Student Support and Engagement to Thomas J Higgins Elementary Community Academy,Higgins K-8 OST Award Program Staffing Award Final - 25%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,31251 Thomas J Higgins Elementary Community Academy,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$2,641",
474,18-0523-EX1,Transfer from Student Support and Engagement to Joseph Kellman Corporate Community ES,Kellman K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,23251 Joseph Kellman Corporate Community ES,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$2,641",
475,18-0523-EX1,Transfer from Student Support and Engagement to Henry O Tanner Elementary School,Tanner K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,26281 Henry O Tanner Elementary School,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$2,641","110
"
476,18-0523-EX1,"
Transfer from Student Support and Engagement to Lenart Elementary Regional Gifted Center",Lenart K-8 OST Award Program Staffing Award Final - 25%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,29361 Lenart Elementary Regional Gifted Center,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$2,641",
477,18-0523-EX1,Transfer from Lincoln Park High School to Information & Technology Services,NSF Fixes,46321 Lincoln Park High School,427 CIP Series 2016B,54125 Services - Professional/Administrative,253508 Renovations,000000 Default Value,12510 Information & Technology Services,427 CIP Series 2016B,56310 Capitalized Construction,009590 Oracle Other,000000 Default Value,"$2,675",
478,18-0523-EX1,Transfer from Department of JROTC to Air Force Academy High School,Transfer for Flight Similation brochures and banners.,05261 Department of JROTC,115 General Education Fund,57915 Miscellaneous - Contingent Projects,113119 Rotc - Hs,000000 Default Value,45231 Air Force Academy High School,115 General Education Fund,54525 Services - Printing Other,113119 Rotc - Hs,000901 Other Gen Ed Funded Programs,"$2,675",
479,18-0523-EX1,Transfer from Office of Catholic Schools to St Constance School,Transfer funds to process approve purchase order requests for Nonpublic Schools Title I programs,69510 Office of Catholic Schools,332 NCLB Title I Regular Fund,54125 Services - Professional/Administrative,370003 Nonpublic Fine Arts,430202 Nonpublic Inst. & Supp. Serv. - Catholic,69082 St Constance School,332 NCLB Title I Regular Fund,54125 Services - Professional/Administrative,370003 Nonpublic Fine Arts,430202 Nonpublic Inst. & Supp. Serv. - Catholic,"$2,688",
480,18-0523-EX1,"
Transfer from Facility Opers & Maint - City Wide to Wendell Smith Elementary School","maximo# 7991463 remove and replace 3 groove pulley for RTU #5REMOVE AND REPLACE HUB INSTALL NEW BELTS PERFORM
START UP TO ENSURE SAFE AND EFFICIENT OPPERATION,",11880 Facility Opers & Maint - City Wide,230 Public Building Commission O & M,56105 Services - Repair Contracts,254033 O&M South,000000 Default Value,23641 Wendell Smith Elementary School,230 Public Building Commission O & M,56105 Services - Repair Contracts,254033 O&M South,000000 Default Value,"$2,695",
481,18-0523-EX1,Transfer from Rufus M Hitch Elementary School to Education General - City Wide,Transferring leftover FY18 EL software funds into contingency,23811 Rufus M Hitch Elementary School,356 ELL & Bilingual Programs,53307 Commodities: Software Licenses (Instructional),180040 English Language Learner (Ell/Lep) Programs,490939 Title Iii - Language Acquisition,12670 Education General - City Wide,356 ELL & Bilingual Programs,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,410008 Contingency For Project Expan,"$2,710",
482,18-0523-EX1,Transfer from Fairfield Elementary Academy to Education General - City Wide,Transferring leftover FY18 EL software funds into contingency,26701 Fairfield Elementary Academy,356 ELL & Bilingual Programs,53307 Commodities: Software Licenses (Instructional),180040 English Language Learner (Ell/Lep) Programs,490939 Title Iii - Language Acquisition,12670 Education General - City Wide,356 ELL & Bilingual Programs,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,410008 Contingency For Project Expan,"$2,742",
483,18-0523-EX1,Transfer from Counseling and Postsecondary Advising to Counseling and Postsecondary Advising,High Schools' College Decision Day,10850 Counseling and Postsecondary Advising,115 General Education Fund,"54555 Meals, Lodging, & Travel - Other",212041 Guidance,000000 Default Value,10850 Counseling and Postsecondary Advising,115 General Education Fund,53405 Commodities - Supplies,212041 Guidance,000000 Default Value,"$2,748",
484,18-0523-EX1,"
Transfer from Facility Opers & Maint - City Wide to Kenwood Academy High School",Supply parts and labor to install two new bells on Lulu/wheel chair lifts. New installation. Wire and stop switches. CPS-7980441,11880 Facility Opers & Maint - City Wide,230 Public Building Commission O & M,56105 Services - Repair Contracts,254032 O&M West,000000 Default Value,46361 Kenwood Academy High School,230 Public Building Commission O & M,56105 Services - Repair Contracts,254032 O&M West,000000 Default Value,"$2,768",
485,18-0523-EX1,Transfer from Capital/Operations - City Wide to Friedrich L. Jahn Elementary of the Fine Arts,Funds Transfer From Award# 2018-488-00-02 To Project# 2018-23921-OGC ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009507 N O&M Cip,000000 Default Value,23921 Friedrich L. Jahn Elementary of the Fine Arts,488 Series 2017H,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,"$2,800",
