Number,Action,Name,Rationale,From Line 1,From Line 2,From Line 3,From Line 4,From Line 5,To Line 1,To Line 2,To Line 3,To Line 4,To Line 5,Amount,UNFORMATTED
548,19-1211-EX1,Transfer from Capital/Operations - City Wide to John Harvard Elementary School of Excellence,Funds Transfer From Award# 2020-485-00-11 To Project# 2020-23581-STK ; Change Reason : NA,12150 Capital/Operations - City Wide,485 CIT PayGo Fund,56310 Capitalized Construction,009555 Chimney,000000 Default Value,23581 John Harvard Elementary School of Excellence,485 CIT PayGo Fund,54125 Services - Professional/Administrative,251392 Repairs & Improvements,000000 Default Value,"$9,940",
549,19-1211-EX1,Transfer from Capital/Operations - City Wide to Marquette Elementary School,Funds Transfer From Award# 2020-488-00-03 To Project# 2020-24341-OHI-3 ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009511 Sw O&M Cip,000000 Default Value,24341 Marquette Elementary School,488 Series 2017H,56310 Capitalized Construction,009511 Sw O&M Cip,000000 Default Value,"$9,950",
550,19-1211-EX1,Transfer from Citywide Student Support and Engagement to Citywide Student Support and Engagement,Central a State SER Rent July and August.,10875 Citywide Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",51300 Regular Position Pointer,290001 General Salary S Bkt,376807 Truant Alternative Optional Education Fy20,10875 Citywide Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",57705 Services - Space Rental,254009 Central Office Operations,376807 Truant Alternative Optional Education Fy20,"$10,000",
551,19-1211-EX1,"Transfer from Science, Technology, Engineering, and Math (STEM) programs to Helen M Hefferan Elementary School",Transfer of funds for STEM programming.,"10871 Science, Technology, Engineering, and Math (STEM)
programs",115 General Education Fund,57940 Miscellaneous Charges,125023 Stem - Extended Student Learning,000901 Other Gen Ed Funded Programs,23711 Helen M Hefferan Elementary School,115,57940,125023 000901,,"$10,000","General Education Fund
Miscellaneous Charges
Stem - Extended Student Learning
Other Gen Ed Funded Programs"
552,19-1211-EX1,"Transfer from Science, Technology, Engineering, and Math (STEM) programs to Richard T Crane Medical Preparatory HS",Transfer of funds for STEM programming.,"10871 Science, Technology, Engineering, and Math (STEM)
programs",115 General Education Fund,57940 Miscellaneous Charges,241016 Instructional Administration,000000 Default Value,46641 Richard T Crane Medical Preparatory HS,115,57940,125023 000901,,"$10,000","General Education Fund
Miscellaneous Charges
Stem - Extended Student Learning
Other Gen Ed Funded Programs"
553,19-1211-EX1,"Transfer from Science, Technology, Engineering, and Math (STEM) programs to Jesse Owens Community Academy",Transfer of funds for STEM programming.,"10871 Science, Technology, Engineering, and Math (STEM)
programs",115 General Education Fund,57940 Miscellaneous Charges,241016 Instructional Administration,000000 Default Value,31071 Jesse Owens Community Academy,115,57940,125023 000901,,"$10,000","General Education Fund
Miscellaneous Charges
Stem - Extended Student Learning
Other Gen Ed Funded Programs"
554,19-1211-EX1,"Transfer from Science, Technology, Engineering, and Math (STEM) programs to Langston Hughes Elementary School",Transfer of funds for STEM programming.,"10871 Science, Technology, Engineering, and Math (STEM)
programs",115 General Education Fund,57940 Miscellaneous Charges,241016 Instructional Administration,000000 Default Value,22451 Langston Hughes Elementary School,115,57940,125023 000901,,"$10,000","General Education Fund
Miscellaneous Charges
Stem - Extended Student Learning
Other Gen Ed Funded Programs"
555,19-1211-EX1,Transfer from Jesse Owens Community Academy to Jesse Owens Elementary Community Academy,Transfer of funds for STEM programming,31071 Jesse Owens Community Academy,115 General Education Fund,57940 Miscellaneous Charges,125023 Stem - Extended Student Learning,000901 Other Gen Ed Funded Programs,23351 Jesse Owens Elementary Community Academy,115 General Education Fund,57940 Miscellaneous Charges,125023 Stem - Extended Student Learning,000901 Other Gen Ed Funded Programs,"$10,000",
556,19-1211-EX1,Transfer from Early Childhood Development - City Wide to Oscar Mayer Magnet School,Transfer of funds for second allocation for Tuition Based Pre-K.,11385 Early Childhood Development - City Wide,117 Tuition Based Program,53405 Commodities - Supplies,119027 Prek Instruction,000000 Default Value,24401 Oscar Mayer Magnet School,117 Tuition Based Program,53405 Commodities - Supplies,119027 Prek Instruction,000000 Default Value,"$10,000",
557,19-1211-EX1,Transfer from Early Childhood Development - City Wide to Louis Nettelhorst Elementary School,Transfer of funds for second allocation for Tuition Based Pre-K.,11385 Early Childhood Development - City Wide,117 Tuition Based Program,53405 Commodities - Supplies,119027 Prek Instruction,000000 Default Value,24661 Louis Nettelhorst Elementary School,117 Tuition Based Program,53405 Commodities - Supplies,119027 Prek Instruction,000000 Default Value,"$10,000",
558,19-1211-EX1,Transfer from Orr Academy High School to Education General - City Wide,EXPIRED Grant - Transfer funding to contingency.,28151 Orr Academy High School,367 Title I - Comprehensive School Reform,53405 Commodities - Supplies,211001 Attendance & Social Work,433131 Il-Empower (Cohort 19 - Grant 1) Fy19,12670 Education General - City Wide,367 Title I - Comprehensive School Reform,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$10,000",
559,19-1211-EX1,Transfer from Talent Office - City Wide to Joseph E Gary Elementary School,School did not use correct funds for teacher residency bucket.,11070 Talent Office - City Wide,115 General Education Fund,57940 Miscellaneous Charges,264207 Teacher Sourcing & Recruitment,000000 Default Value,23311 Joseph E Gary Elementary School,115 General Education Fund,57940 Miscellaneous Charges,119027 Prek Instruction,000901 Other Gen Ed Funded Programs,"$10,000",
560,19-1211-EX1,Transfer from Talent Office - City Wide to Alex Haley Elementary Academy,Michael Sitkowski. Please transfer funds for teacher residency bucket.,11070 Talent Office - City Wide,115 General Education Fund,57940 Miscellaneous Charges,264207 Teacher Sourcing & Recruitment,000000 Default Value,22301 Alex Haley Elementary Academy,115 General Education Fund,57940 Miscellaneous Charges,221066 Teaching Residency & Internship,000575 Student Based Budgeting,"$10,000",
561,19-1211-EX1,Transfer from Talent Office - City Wide to Dr. Martin L. King Jr Academy of Social Justice,Michael Sitkowski. Please transfer funds for teacher residency bucket.,11070 Talent Office - City Wide,115 General Education Fund,57940 Miscellaneous Charges,264207 Teacher Sourcing & Recruitment,000000 Default Value,26371 Dr. Martin L. King Jr Academy of Social Justice,115 General Education Fund,57940 Miscellaneous Charges,221066 Teaching Residency & Internship,000575 Student Based Budgeting,"$10,000",
562,19-1211-EX1,Transfer from Talent Office - City Wide to Theodore Roosevelt High School,Michael Sitkowski. Please transfer funds for teacher residency bucket.,11070 Talent Office - City Wide,115 General Education Fund,57940 Miscellaneous Charges,264207 Teacher Sourcing & Recruitment,000000 Default Value,46271 Theodore Roosevelt High School,115 General Education Fund,57940 Miscellaneous Charges,221066 Teaching Residency & Internship,000576 Supplemental Aid,"$10,000",
563,19-1211-EX1,Transfer from Teaching and Learning Office to Teaching and Learning Office,Bucket for facilitator summit.,10810 Teaching and Learning Office,353 Title II - Teacher Quality,53405 Commodities - Supplies,221234 Professional Develop/Curriculum Develp,494070 Title Iia - Teacher Quality,10810 Teaching and Learning Office,353 Title II - Teacher Quality,51330 Benefits Pointer,290001 General Salary S Bkt,494070 Title Iia - Teacher Quality,"$10,000",
564,19-1211-EX1,"Transfer from Science, Technology, Engineering, and Math (STEM) programs to Genevieve Melody Elementary School",Transfer of funds for STEM programming.,"10871 Science, Technology, Engineering, and Math (STEM)
programs",115 General Education Fund,57940 Miscellaneous Charges,241016 Instructional Administration,000000 Default Value,26351 Genevieve Melody Elementary School,115,57940,125023 000901,,"$10,000","General Education Fund
Miscellaneous Charges
Stem - Extended Student Learning
Other Gen Ed Funded Programs"
565,19-1211-EX1,"Transfer from Science, Technology, Engineering, and Math (STEM) programs to Lillian R. Nicholson STEM Academy",Transfer of funds for STEM programming.,"10871 Science, Technology, Engineering, and Math (STEM)
programs",115 General Education Fund,57940 Miscellaneous Charges,241016 Instructional Administration,000000 Default Value,22181 Lillian R. Nicholson STEM Academy,115,57940,125023 000901,,"$10,000","General Education Fund
Miscellaneous Charges
Stem - Extended Student Learning
Other Gen Ed Funded Programs"
566,19-1211-EX1,"Transfer from Science, Technology, Engineering, and Math (STEM) programs to James Wadsworth Elementary School",Transfer of funds for STEM programming.,"10871 Science, Technology, Engineering, and Math (STEM)
programs",115 General Education Fund,57940 Miscellaneous Charges,241016 Instructional Administration,000000 Default Value,25711 James Wadsworth Elementary School,115,57940,125023 000901,,"$10,000","General Education Fund
Miscellaneous Charges
Stem - Extended Student Learning
Other Gen Ed Funded Programs"
567,19-1211-EX1,"Transfer from Science, Technology, Engineering, and Math (STEM) programs to Michele Clark Academic Prep Magnet High School",Transfer of funds for STEM programming.,"10871 Science, Technology, Engineering, and Math (STEM)
programs",115 General Education Fund,57940 Miscellaneous Charges,241016 Instructional Administration,000000 Default Value,41051 Michele Clark Academic Prep Magnet High School,115,57940,125023 000901,,"$10,000","General Education Fund
Miscellaneous Charges
Stem - Extended Student Learning
Other Gen Ed Funded Programs"
568,19-1211-EX1,"Transfer from Science, Technology, Engineering, and Math (STEM) programs to Infinity Math Science and Technology High School",Transfer of funds for STEM programming.,"10871 Science, Technology, Engineering, and Math (STEM)
programs",115 General Education Fund,57940 Miscellaneous Charges,241016 Instructional Administration,000000 Default Value,55151 Infinity Math Science and Technology High School,115,57940,125023 000901,,"$10,000","General Education Fund
Miscellaneous Charges
Stem - Extended Student Learning
Other Gen Ed Funded Programs"
569,19-1211-EX1,"Transfer from Science, Technology, Engineering, and Math (STEM) programs to Eric Solorio Academy High School",Transfer of funds for STEM programming.,"10871 Science, Technology, Engineering, and Math (STEM)
programs",115 General Education Fund,57940 Miscellaneous Charges,241016 Instructional Administration,000000 Default Value,46101 Eric Solorio Academy High School,115,57940,125023 000901,,"$10,000","General Education Fund
Miscellaneous Charges
Stem - Extended Student Learning
Other Gen Ed Funded Programs"
570,19-1211-EX1,"Transfer from Science, Technology, Engineering, and Math (STEM) programs to Dunne Technology Academy",Transfer of funds for STEM programming,"10871 Science, Technology, Engineering, and Math (STEM)
programs",115 General Education Fund,57940 Miscellaneous Charges,241016 Instructional Administration,000000 Default Value,25491 Dunne Technology Academy,115,57940,125023 000901,,"$10,000","General Education Fund
Miscellaneous Charges
Stem - Extended Student Learning
Other Gen Ed Funded Programs"
571,19-1211-EX1,Transfer from Hiram H Belding Elementary School to Richard Edwards Elementary School,RITM0365753-budget transfer request to fund the teacher residency program at Belding ES.,22221 Hiram H Belding Elementary School,115 General Education Fund,57940 Miscellaneous Charges,119035 Other Instruction Purposes - Miscellaneous,000575 Student Based Budgeting,23081 Richard Edwards Elementary School,115 General Education Fund,57940 Miscellaneous Charges,221066 Teaching Residency & Internship,000575 Student Based Budgeting,"$10,000",
572,19-1211-EX1,Transfer from Early College and Career - City Wide to Early College and Career - City Wide,CTE Culinary Arts Program Equipment Repair,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,57915 Miscellaneous - Contingent Projects,119035 Other Instruction Purposes - Miscellaneous,474567 Special Student Needs-C. Perkins Fy20,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,56105 Services - Repair Contracts,140505 Culinary Arts,474567 Special Student Needs-C. Perkins Fy20,"$10,000",
573,19-1211-EX1,Transfer from Talent Office to Talent Office,Transfer fund is needed for LinkedIn Annual Contract.,11010 Talent Office,353 Title II - Teacher Quality,53306 Commodities: Software (Non-Instructional),264207 Teacher Sourcing & Recruitment,494070 Title Iia - Teacher Quality,11010 Talent Office,353 Title II - Teacher Quality,54515 Services - Advertising,264207 Teacher Sourcing & Recruitment,494070 Title Iia - Teacher Quality,"$10,000",
574,19-1211-EX1,Transfer from Capital/Operations - City Wide to James Otis Elementary School,Funds Transfer From Award# 2020-488-00-05 To Project# 2020-24791-OHI-1 ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009507 N O&M Cip,000000 Default Value,24791 James Otis Elementary School,488 Series 2017H,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,"$10,034",
575,19-1211-EX1,Transfer from Capital/Operations - City Wide to Helen Peirce International Studies ES,Funds Transfer From Award# 2020-488-00-04 To Project# 2020-24891-OEL ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009508 Ws O&M Cip,000000 Default Value,24891 Helen Peirce International Studies ES,488 Series 2017H,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$10,086",
576,19-1211-EX1,Transfer from Grant Funded Programs Office - City Wide to Marist High School,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IIA programs,12625 Grant Funded Programs Office - City Wide,353 Title II - Teacher Quality,57915 Miscellaneous - Contingent Projects,228958 Federal - Nonpublic Inst (Catholic),494071 Title Iia - Archdiocese Of Chgo. Suppl. Servc.,69386 Marist High School,353 Title II - Teacher Quality,53405 Commodities - Supplies,228958 Federal - Nonpublic Inst (Catholic),494071 Title Iia - Archdiocese Of Chgo. Suppl. Servc.,"$10,159",
577,19-1211-EX1,Transfer from Language & Cultural Education - City Wide to ASPIRA Charter School - Haugan Middle School,One-time Budget Transfer Charter Payments,11540 Language & Cultural Education - City Wide,356 ELL & Bilingual Programs,54320 Student Tuition - Charter Schools,221011 Improvement Of Instruction,490945 Title Iii - Language Acquisition,66351 ASPIRA Charter School - Haugan Middle School,356 ELL & Bilingual Programs,57940 Miscellaneous Charges,119035 Other Instruction Purposes - Miscellaneous,490945 Title Iii - Language Acquisition,"$10,296",
578,19-1211-EX1,Transfer from Language & Cultural Education - City Wide to Noble - Chicago Bulls College Prep,One-time Budget Transfer Charter Payments,11540 Language & Cultural Education - City Wide,356 ELL & Bilingual Programs,54320 Student Tuition - Charter Schools,221011 Improvement Of Instruction,490945 Title Iii - Language Acquisition,66572 Noble - Chicago Bulls College Prep,356 ELL & Bilingual Programs,57940 Miscellaneous Charges,119035 Other Instruction Purposes - Miscellaneous,490945 Title Iii - Language Acquisition,"$10,296",
579,19-1211-EX1,Transfer from Capital/Operations - City Wide to Josiah Pickard Elementary School,Funds Transfer From Award# 2017-486-00-05 To Project# 2018-24961-MCR ; Change Reason : NA,12150 Capital/Operations - City Wide,486 CIT Bond Fund,56310 Capitalized Construction,253524 Playground Program,000000 Default Value,24961 Josiah Pickard Elementary School,486 CIT Bond Fund,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$10,409",
580,19-1211-EX1,Transfer from Capital/Operations - City Wide to Carl Schurz High School,Funds Transfer From Award# 2020-423-00-01 To Project# 2020-46281-ROF ; Change Reason : NA,12150 Capital/Operations - City Wide,423 Series 2020 CIT,56310 Capitalized Construction,009553 Roofs,000000 Default Value,46281 Carl Schurz High School,423 Series 2020 CIT,54125 Services - Professional/Administrative,009553 Roofs,000000 Default Value,"$10,426",
581,19-1211-EX1,Transfer from Carl Schurz High School to Capital/Operations - City Wide,Funds Transfer From Project# 2020-46281-ROF To Award# 2020-423-00-01 ; Change Reason : NA,46281 Carl Schurz High School,423 Series 2020 CIT,54125 Services - Professional/Administrative,009553 Roofs,000000 Default Value,12150 Capital/Operations - City Wide,423 Series 2020 CIT,56310 Capitalized Construction,009553 Roofs,000000 Default Value,"$10,426",
582,19-1211-EX1,Transfer from Capital/Operations - City Wide to Carl Schurz High School,Funds Transfer From Award# 2020-488-00-06 To Project# 2020-46281-ROF ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,253536 Emergency Capital Repairs,000000 Default Value,46281 Carl Schurz High School,488 Series 2017H,54125 Services - Professional/Administrative,009553 Roofs,000000 Default Value,"$10,426",
583,19-1211-EX1,Transfer from Language & Cultural Education - City Wide to ASPIRA Charter School - Early College High School,One-time Budget Transfer Charter Payments,11540 Language & Cultural Education - City Wide,356 ELL & Bilingual Programs,54320 Student Tuition - Charter Schools,221011 Improvement Of Instruction,490945 Title Iii - Language Acquisition,66254 ASPIRA Charter School - Early College High School,356 ELL & Bilingual Programs,57940 Miscellaneous Charges,119035 Other Instruction Purposes - Miscellaneous,490945 Title Iii - Language Acquisition,"$10,504",
584,19-1211-EX1,Transfer from Capital/Operations - City Wide to Willa Cather Elementary School,Funds Transfer From Award# 2020-488-00-04 To Project# 2020-26021-OGC ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009508 Ws O&M Cip,000000 Default Value,26021 Willa Cather Elementary School,488 Series 2017H,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$10,660",
585,19-1211-EX1,Transfer from Youth Connection Charter School (YCCS) to Chicago Collegiate Charter School,Transfer of funds for charter reimbursement request approved through the FY19 IL-Empower grant.,66101 Youth Connection Charter School (YCCS),367 Title I - Comprehensive School Reform,54320 Student Tuition - Charter Schools,119010 Other Instructional Programs,433132 Il-Empower (Cohort 19 - Grant 2) Fy19,66671 Chicago Collegiate Charter School,367 Title I - Comprehensive School Reform,54320 Student Tuition - Charter Schools,221011 Improvement Of Instruction,433132 Il-Empower (Cohort 19 - Grant 2) Fy19,"$10,711",
586,19-1211-EX1,Transfer from Capital/Operations - City Wide to Rachel Carson Elementary School,Funds Transfer From Award# 2020-488-00-02 To Project# 2020-22601-OHI-2 ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009509 Ss O&M Cip,000000 Default Value,22601 Rachel Carson Elementary School,488 Series 2017H,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$10,740",
587,19-1211-EX1,Transfer from Capital/Operations - City Wide to Edward A Bouchet Math & Science Academy ES,Funds Transfer From Award# 2020-488-00-06 To Project# 2019-22371-PKC ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,253536 Emergency Capital Repairs,000000 Default Value,22371 Edward A Bouchet Math & Science Academy ES,488 Series 2017H,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$10,972",
588,19-1211-EX1,Transfer from Capital/Operations - City Wide to Henry D Lloyd Elementary School,Funds Transfer From Award# 2020-488-00-05 To Project# 2020-24221-OMA-1 ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009507 N O&M Cip,000000 Default Value,24221 Henry D Lloyd Elementary School,488 Series 2017H,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,"$10,980",
589,19-1211-EX1,Transfer from Arts to Arts,Transfer requested for Year 2 Allocation per Approved Grant Budget from Misc. - Contingent Projects line.,10890 Arts,336 NCLB Title V Fund,57915 Miscellaneous - Contingent Projects,221011 Improvement Of Instruction,500026 Project Cultivate Fy20,10890 Arts,336 NCLB Title V Fund,53205 Commodities - Supplied Food,221011 Improvement Of Instruction,500026 Project Cultivate Fy20,"$11,000",
590,19-1211-EX1,Transfer from Capital/Operations - City Wide to William F Finkl Elementary School,Funds Transfer From Award# 2020-488-00-03 To Project# 2020-23541-OSS ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009511 Sw O&M Cip,000000 Default Value,23541 William F Finkl Elementary School,488 Series 2017H,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,"$11,142",
591,19-1211-EX1,Transfer from Early College and Career - City Wide to Early College and Career - City Wide,CTE Chicago Builds Electricity Program Supplies,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,57915 Miscellaneous - Contingent Projects,119035 Other Instruction Purposes - Miscellaneous,474567 Special Student Needs-C. Perkins Fy20,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,140345 Electrician,474567 Special Student Needs-C. Perkins Fy20,"$11,197",
592,19-1211-EX1,Transfer from Capital/Operations - City Wide to Disney II Magnet School,Funds Transfer From Award# 2019-488-00-02 To Project# 2020-26921-SCI ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,26921 Disney II Magnet School,488 Series 2017H,54125 Services - Professional/Administrative,251392 Repairs & Improvements,000000 Default Value,"$11,236",
593,19-1211-EX1,Transfer from Acero Charter Schools - Roberto Clemente to Education General - City Wide,EXPIRED Grant - Transfer funding to contingency.,66133 Acero Charter Schools - Roberto Clemente,367 Title I - Comprehensive School Reform,54320 Student Tuition - Charter Schools,119010 Other Instructional Programs,433140 Il-Empower (Cohort 19 - Grant 10) Fy19,12670 Education General - City Wide,367 Title I - Comprehensive School Reform,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$11,250",
594,19-1211-EX1,Transfer from YCCS-Austin Career Education Center HS to Education General - City Wide,EXPIRED Grant - Transfer funding to contingency.,66611 YCCS-Austin Career Education Center HS,367 Title I - Comprehensive School Reform,54320 Student Tuition - Charter Schools,212017 Other Govt Fnded Prjts-Guidnce,433132 Il-Empower (Cohort 19 - Grant 2) Fy19,12670 Education General - City Wide,367 Title I - Comprehensive School Reform,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$11,302",
595,19-1211-EX1,Transfer from Language & Cultural Education - City Wide to CICS - Prairie,One-time Budget Transfer Charter Payments,11540 Language & Cultural Education - City Wide,356 ELL & Bilingual Programs,54320 Student Tuition - Charter Schools,221011 Improvement Of Instruction,490945 Title Iii - Language Acquisition,66161 CICS - Prairie,356 ELL & Bilingual Programs,57940 Miscellaneous Charges,119035 Other Instruction Purposes - Miscellaneous,490945 Title Iii - Language Acquisition,"$11,336",
596,19-1211-EX1,Transfer from Capital/Operations - City Wide to Gwendolyn Brooks College Preparatory Academy HS,Funds Transfer From Award# 2020-488-00-03 To Project# 2020-47051-OHI-1 ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009511 Sw O&M Cip,000000 Default Value,47051 Gwendolyn Brooks College Preparatory Academy HS,488 Series 2017H,56310 Capitalized Construction,009511 Sw O&M Cip,000000 Default Value,"$11,375",
597,19-1211-EX1,Transfer from Capital/Operations - City Wide to Suder Montessori Magnet ES,Funds Transfer From Award# 2020-488-00-11 To Project# 2020-26881-PKC ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,26881 Suder Montessori Magnet ES,488 Series 2017H,54125 Services - Professional/Administrative,251392 Repairs & Improvements,000000 Default Value,"$11,519",
598,19-1211-EX1,Transfer from Capital/Operations - City Wide to James Ward Elementary School,Funds Transfer From Award# 2020-488-00-11 To Project# 2020-25751-PKC ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,25751 James Ward Elementary School,488 Series 2017H,54125 Services - Professional/Administrative,251392 Repairs & Improvements,000000 Default Value,"$11,519",
599,19-1211-EX1,Transfer from Capital/Operations - City Wide to Norwood Park Elementary School,Funds Transfer From Award# 2020-488-00-04 To Project# 2020-24711-OEL ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009508 Ws O&M Cip,000000 Default Value,24711 Norwood Park Elementary School,488 Series 2017H,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$11,539",
600,19-1211-EX1,Transfer from Norwood Park Elementary School to Capital/Operations - City Wide,Funds Transfer From Project# 2020-24711-OEL To Award# 2020-488-00-04 ; Change Reason : NA,24711 Norwood Park Elementary School,488 Series 2017H,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009508 Ws O&M Cip,000000 Default Value,"$11,539",
601,19-1211-EX1,Transfer from Capital/Operations - City Wide to Alcott College Preparatory High School,Funds Transfer From Award# 2019-488-00-02 To Project# 2020-70241-SCI ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,70241 Alcott College Preparatory High School,488 Series 2017H,54125 Services - Professional/Administrative,251392 Repairs & Improvements,000000 Default Value,"$11,564",
602,19-1211-EX1,Transfer from Grant Funded Programs Office - City Wide to St Mary Of The Lake School,Transfer funds for approved purchase order requests for Nonpublic Title I programs,12625 Grant Funded Programs Office - City Wide,332 NCLB Title I Regular Fund,57915 Miscellaneous - Contingent Projects,370004 Nonpublic Instructional & Support Services,430235 Nonpublic Inst. & Supp. Serv. - Catholic,69190 St Mary Of The Lake School,332 NCLB Title I Regular Fund,54125 Services - Professional/Administrative,370003 Nonpublic Fine Arts,430235 Nonpublic Inst. & Supp. Serv. - Catholic,"$11,616",
603,19-1211-EX1,Transfer from Capital/Operations - City Wide to Marine Leadership Academy at Ames,Funds Transfer From Award# 2019-488-00-02 To Project# 2020-41111-SCI ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,41111 Marine Leadership Academy at Ames,488 Series 2017H,54125 Services - Professional/Administrative,251392 Repairs & Improvements,000000 Default Value,"$11,624",
604,19-1211-EX1,Transfer from Capital/Operations - City Wide to Theodore Roosevelt High School,Funds Transfer From Award# 2019-488-00-02 To Project# 2019-46271-SCI ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,46271 Theodore Roosevelt High School,488 Series 2017H,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$11,630",
605,19-1211-EX1,Transfer from Grant Funded Programs Office - City Wide to Independent Schools Of Chicago,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IIA programs,12625 Grant Funded Programs Office - City Wide,353 Title II - Teacher Quality,57915 Miscellaneous - Contingent Projects,228958 494071,,70140 Independent Schools Of Chicago,353 Title II - Teacher Quality,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",228950 Federal - Nonpublic Inst (Independent),494072 Title Iia - Other Private Supplementary Servc.,"$11,890","Federal - Nonpublic Inst (Catholic)
Title Iia - Archdiocese Of Chgo. Suppl. Servc."
606,19-1211-EX1,"Transfer from YCCS-ASPIRA,Antonia Pantoja Alternative HS to Education General - City Wide",EXPIRED Grant - Transfer funding to contingency.,"66108 YCCS-ASPIRA,Antonia Pantoja Alternative HS",367 Title I - Comprehensive School Reform,54320 Student Tuition - Charter Schools,221011 Improvement Of Instruction,433140 Il-Empower (Cohort 19 - Grant 10) Fy19,12670 Education General - City Wide,367 Title I - Comprehensive School Reform,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$11,970",
607,19-1211-EX1,Transfer from Computer Science to Computer Science,Transfer to spend down grant - Commodities,11405 Computer Science,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,221234 Professional Develop/Curriculum Develp,210052 Computer Science For All Fy19,11405 Computer Science,"324 Miscellaneous Federal, State & Local Grants",53405 Commodities - Supplies,221234 Professional Develop/Curriculum Develp,210052 Computer Science For All Fy19,"$12,000",
608,19-1211-EX1,Transfer from Social Science & Civic Engagement to Social Science & Civic Engagement,Transfer of funds for HS Social Science nonpersonnel expenditures,10813 Social Science & Civic Engagement,115 General Education Fund,54125 Services - Professional/Administrative,390003 Service Learning,000000 Default Value,10813 Social Science & Civic Engagement,115 General Education Fund,57940 Miscellaneous Charges,113014 Social Studies - Hs,000000 Default Value,"$12,000",
609,19-1211-EX1,Transfer from Capital/Operations - City Wide to Neal F Simeon Career Academy High School,Funds Transfer From Award# 2020-488-00-02 To Project# 2020-53061-OEI-1 ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009509 Ss O&M Cip,000000 Default Value,53061 Neal F Simeon Career Academy High School,488 Series 2017H,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$12,060",
