Number,Action,Name,Rationale,From Line 1,From Line 2,From Line 3,From Line 4,From Line 5,To Line 1,To Line 2,To Line 3,To Line 4,To Line 5,Amount,UNFORMATTED
496,18-1205-EX1,Transfer from Grant Funded Programs Office - City Wide to Office of Catholic Schools,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IIA programs,12625 Grant Funded Programs Office - City Wide,353 Title II - Teacher Quality,57915 Miscellaneous - Contingent Projects,228958 Federal - Nonpublic Inst (Catholic),494067 Title Iia - Archdiocese Of Chgo. Suppl. Servc.,69510 Office of Catholic Schools,353 Title II - Teacher Quality,55005 Property - Equipment,228958 Federal - Nonpublic Inst (Catholic),494067 Title Iia - Archdiocese Of Chgo. Suppl. Servc.,"$1,865",
497,18-1205-EX1,Transfer from Grant Funded Programs Office - City Wide to St Therese School,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IIA programs,12625 Grant Funded Programs Office - City Wide,353 Title II - Teacher Quality,57915 Miscellaneous - Contingent Projects,228958 Federal - Nonpublic Inst (Catholic),494067 Title Iia - Archdiocese Of Chgo. Suppl. Servc.,69285 St Therese School,353 Title II - Teacher Quality,55005 Property - Equipment,228958 Federal - Nonpublic Inst (Catholic),494067 Title Iia - Archdiocese Of Chgo. Suppl. Servc.,"$1,865",
498,18-1205-EX1,"
Transfer from Early College and Career - City Wide to Charles Allen Prosser Career Academy High School",CTE HVAC Program Supplies,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,119035 Other Instruction Purposes - Miscellaneous,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19",53041 Charles Allen Prosser Career Academy High School,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,"140630 Heating, Air Conditioning, & Refrigeration Mechanic","322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19","$1,871",
499,18-1205-EX1,Transfer from Law Office to William J Bogan High School,FY 19 SPED Workload Reduction Funds,10210 Law Office,114 Special Education Fund,57915 Miscellaneous - Contingent Projects,231601 Labor & Employee Relations,000151 Special Education Workload Reduction,46041 William J Bogan High School,114 Special Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000151 Special Education Workload Reduction,"$1,872",
500,18-1205-EX1,Transfer from James Monroe Elementary School to Early Childhood Development - City Wide,Budget line consildation.,24531 James Monroe Elementary School,362 Early Childhood Development,51100 Teacher Salaries - Regular,121401 Early Childhood Special Education Pre-K,376649 State Preschool For All Age 3-5 Diverse Learners Fy19,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57940 Miscellaneous Charges,119027 Prek Instruction,376649 State Preschool For All Age 3-5 Diverse Learners Fy19,"$1,876",
501,18-1205-EX1,Transfer from Diverse Learner Related Services Providers - City Wide to Early Childhood Development - City Wide,Budget line consildation.,11675 Diverse Learner Related Services Providers - City Wide,362 Early Childhood Development,51100 Teacher Salaries - Regular,213011 Health Services,376649 State Preschool For All Age 3-5 Diverse Learners Fy19,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57940 Miscellaneous Charges,119027 Prek Instruction,376649 State Preschool For All Age 3-5 Diverse Learners Fy19,"$1,876",
502,18-1205-EX1,"
Transfer from Capital/Operations - City Wide to Wildwood IB World Magnet School",Funds Transfer From Award# 2019-437-00-04 To Project# 2019-25881-BAS ; Change Reason : NA,12150 Capital/Operations - City Wide,437 EBF-Backed Bonds,56310 Capitalized Construction,253007 Life Safety,000000 Default Value,25881 Wildwood IB World Magnet School,437 EBF-Backed Bonds,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$1,879",
503,18-1205-EX1,Transfer from Law Office to Chicago High School for Agricultural Sciences,FY 19 SPED Workload Reduction Funds,10210 Law Office,114 Special Education Fund,57915 Miscellaneous - Contingent Projects,231601 Labor & Employee Relations,000151 Special Education Workload Reduction,47091 Chicago High School for Agricultural Sciences,114 Special Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000151 Special Education Workload Reduction,"$1,880",
504,18-1205-EX1,Transfer from George Washington Elementary School to Early Childhood Development - City Wide,Budget line consildation.,25771 George Washington Elementary School,362 Early Childhood Development,52100 Career Service Salaries - Regular,119027 Prek Instruction,376669 State Preschool For All Age 3-5 Fy19,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57940 Miscellaneous Charges,119027 Prek Instruction,376669 State Preschool For All Age 3-5 Fy19,"$1,884",
505,18-1205-EX1,Transfer from Law Office to Roberto Clemente Community Academy High School,FY 19 SPED Workload Reduction Funds,10210 Law Office,114 Special Education Fund,57915 Miscellaneous - Contingent Projects,231601 Labor & Employee Relations,000151 Special Education Workload Reduction,51091 Roberto Clemente Community Academy High School,114 Special Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000151 Special Education Workload Reduction,"$1,889","109
"
506,18-1205-EX1,"
Transfer from Genevieve Melody Elementary School to Early Childhood Development - City Wide",Budget line consildation.,26351 Genevieve Melody Elementary School,362 Early Childhood Development,57305 Hospitalization & Dental Insurance - Employer,119027 Prek Instruction,"376648 State Preschool For All Age 3-5 Extended Supports
Fy19",11385 Early Childhood Development - City Wide,362 Early Childhood Development,57940 Miscellaneous Charges,119027 Prek Instruction,"376648 State Preschool For All Age 3-5 Extended Supports
Fy19","$1,894",
507,18-1205-EX1,Transfer from Social Science & Civic Engagement to Social Science & Civic Engagement,Transfer of funds to redefine position 581102,10813 Social Science & Civic Engagement,124 School Special Income Fund,51100 Teacher Salaries - Regular,419001 Payroll Salvage,070245 Mccormick Foundation - Hs Civics 2017-2018,10813 Social Science & Civic Engagement,124 School Special Income Fund,51330 Benefits Pointer,290001 General Salary S Bkt,070245 Mccormick Foundation - Hs Civics 2017-2018,"$1,900",
508,18-1205-EX1,Transfer from William H Brown Elementary School to Education General - City Wide,Funds not approved in grant,22351 William H Brown Elementary School,358 Title IV,54210 Pupil Transportation,119010 Other Instructional Programs,"440044 Title Iv, Part A",12670 Education General - City Wide,358 Title IV,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$1,900",
509,18-1205-EX1,Transfer from Joseph Jungman Elementary School to Education General - City Wide,Transfer of funds to correct budget alignment.,23961 Joseph Jungman Elementary School,358 Title IV,54210 Pupil Transportation,119010 Other Instructional Programs,"440044 Title Iv, Part A",12670 Education General - City Wide,358 Title IV,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$1,900","110
"
510,18-1205-EX1,"
Transfer from Franz Peter Schubert Elementary School to Early Childhood Development - City Wide",Budget line consildation.,25291 Franz Peter Schubert Elementary School,362 Early Childhood Development,57305 Hospitalization & Dental Insurance - Employer,119027 Prek Instruction,376669 State Preschool For All Age 3-5 Fy19,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57940 Miscellaneous Charges,119027 Prek Instruction,376669 State Preschool For All Age 3-5 Fy19,"$1,904",
511,18-1205-EX1,Transfer from Charles G Hammond Elementary School to Early Childhood Development - City Wide,Budget line consildation.,23531 Charles G Hammond Elementary School,362 Early Childhood Development,51100 Teacher Salaries - Regular,119027 Prek Instruction,376669 State Preschool For All Age 3-5 Fy19,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57940 Miscellaneous Charges,119027 Prek Instruction,376669 State Preschool For All Age 3-5 Fy19,"$1,905",
512,18-1205-EX1,Transfer from John C Burroughs Elementary School to Early Childhood Development - City Wide,Budget line consildation.,22481 John C Burroughs Elementary School,362 Early Childhood Development,51100 Teacher Salaries - Regular,119027 Prek Instruction,376669 State Preschool For All Age 3-5 Fy19,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57940 Miscellaneous Charges,119027 Prek Instruction,376669 State Preschool For All Age 3-5 Fy19,"$1,907",
513,18-1205-EX1,Transfer from Law Office to Northside Learning Center High School,FY 19 SPED Workload Reduction Funds,10210 Law Office,114 Special Education Fund,57915 Miscellaneous - Contingent Projects,231601 Labor & Employee Relations,000151 Special Education Workload Reduction,49021 Northside Learning Center High School,114 Special Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000151 Special Education Workload Reduction,"$1,915","111
"
514,18-1205-EX1,"
Transfer from Hanson Park Elementary School to Early Childhood Development - City Wide",Budget line consildation.,24461 Hanson Park Elementary School,362 Early Childhood Development,51100 Teacher Salaries - Regular,119027 Prek Instruction,"376648 State Preschool For All Age 3-5 Extended Supports
Fy19",11385 Early Childhood Development - City Wide,362 Early Childhood Development,57940 Miscellaneous Charges,119027 Prek Instruction,"376648 State Preschool For All Age 3-5 Extended Supports
Fy19","$1,916",
515,18-1205-EX1,Transfer from Tarkington School of Excellence ES to Early Childhood Development - City Wide,Budget line consildation.,26791 Tarkington School of Excellence ES,362 Early Childhood Development,51100 Teacher Salaries - Regular,119027 Prek Instruction,376669 State Preschool For All Age 3-5 Fy19,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57940 Miscellaneous Charges,119027 Prek Instruction,376669 State Preschool For All Age 3-5 Fy19,"$1,918",
516,18-1205-EX1,Transfer from Washington Irving Elementary School to Early Childhood Development - City Wide,Budget line consildation.,24881 Washington Irving Elementary School,362 Early Childhood Development,51100 Teacher Salaries - Regular,121401 Early Childhood Special Education Pre-K,376649 State Preschool For All Age 3-5 Diverse Learners Fy19,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57940 Miscellaneous Charges,119027 Prek Instruction,376649 State Preschool For All Age 3-5 Diverse Learners Fy19,"$1,918",
517,18-1205-EX1,Transfer from Friedrich W von Steuben Metropolitan Science HS to Education General - City Wide,FY19 Fund 124 Reimbursable Position - Per School to use FY18 Special Income Carryover Fund to reimburse Inv FY19POS46.,47081 Friedrich W von Steuben Metropolitan Science HS,124 School Special Income Fund,51300 Regular Position Pointer,290001 General Salary S Bkt,002239 Internal Accounts Book Transfers,12670 Education General - City Wide,124 School Special Income Fund,57915 Miscellaneous - Contingent Projects,600005 Special Income Fund 124 - Contingency,002239 Internal Accounts Book Transfers,"$1,920",
518,18-1205-EX1,"
Transfer from Law Office to Adlai E Stevenson Elementary School",FY 19 SPED Workload Reduction Funds,10210 Law Office,114 Special Education Fund,57915 Miscellaneous - Contingent Projects,231601 Labor & Employee Relations,000151 Special Education Workload Reduction,25471 Adlai E Stevenson Elementary School,114 Special Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000151 Special Education Workload Reduction,"$1,924",
519,18-1205-EX1,Transfer from Alessandro Volta Elementary School to Early Childhood Development - City Wide,Budget line consildation.,25681 Alessandro Volta Elementary School,362 Early Childhood Development,52100 Career Service Salaries - Regular,119027 Prek Instruction,376669 State Preschool For All Age 3-5 Fy19,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57940 Miscellaneous Charges,119027 Prek Instruction,376669 State Preschool For All Age 3-5 Fy19,"$1,936",
520,18-1205-EX1,Transfer from Rachel Carson Elementary School to Early Childhood Development - City Wide,Budget line consildation.,22601 Rachel Carson Elementary School,362 Early Childhood Development,51100 Teacher Salaries - Regular,119027 Prek Instruction,376669 State Preschool For All Age 3-5 Fy19,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57940 Miscellaneous Charges,119027 Prek Instruction,376669 State Preschool For All Age 3-5 Fy19,"$1,941",
521,18-1205-EX1,Transfer from Language and Cultural Education to Little Village Multiplex,Funds are being transferred to LVLHS for space rental during Saturday with OLCE PD on 11/3/2018.,11510 Language and Cultural Education,115 General Education Fund,54125 Services - Professional/Administrative,221011 Improvement Of Instruction,000000 Default Value,49121 Little Village Multiplex,115 General Education Fund,57705 Services - Space Rental,221011 Improvement Of Instruction,000000 Default Value,"$1,950",
522,18-1205-EX1,Transfer from Nathanael Greene Elementary School to Early Childhood Development - City Wide,Budget line consildation.,23431 Nathanael Greene Elementary School,362 Early Childhood Development,51100 Teacher Salaries - Regular,119027 Prek Instruction,376669 State Preschool For All Age 3-5 Fy19,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57940 Miscellaneous Charges,119027 Prek Instruction,376669 State Preschool For All Age 3-5 Fy19,"$1,952","113
"
523,18-1205-EX1,"
Transfer from Harriet Beecher Stowe Elementary School to Early Childhood Development - City Wide",Budget line consildation.,25521 Harriet Beecher Stowe Elementary School,362 Early Childhood Development,51100 Teacher Salaries - Regular,119027 Prek Instruction,376669 State Preschool For All Age 3-5 Fy19,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57940 Miscellaneous Charges,119027 Prek Instruction,376669 State Preschool For All Age 3-5 Fy19,"$1,952",
524,18-1205-EX1,Transfer from Citywide Student Support and Engagement to Uplift Community High School,Security Services,10875 Citywide Student Support and Engagement,115 General Education Fund,57915 Miscellaneous - Contingent Projects,390011 Community School Initiative,000044 Ctu Sustainable Schools Initiative,26861 Uplift Community High School,115 General Education Fund,"57205 Pensions - Employee, ESP",254612 Security Services,000044 Ctu Sustainable Schools Initiative,"$1,966",
525,18-1205-EX1,Transfer from John Whistler Elementary School to Early Childhood Development - City Wide,Budget line consildation.,25831 John Whistler Elementary School,362 Early Childhood Development,51100 Teacher Salaries - Regular,119027 Prek Instruction,376669 State Preschool For All Age 3-5 Fy19,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57940 Miscellaneous Charges,119027 Prek Instruction,376669 State Preschool For All Age 3-5 Fy19,"$1,966",
526,18-1205-EX1,Transfer from Law Office to Norman A Bridge Elementary School,FY 19 SPED Workload Reduction Funds,10210 Law Office,114 Special Education Fund,57915 Miscellaneous - Contingent Projects,231601 Labor & Employee Relations,000151 Special Education Workload Reduction,22321 Norman A Bridge Elementary School,114 Special Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000151 Special Education Workload Reduction,"$1,968",
527,18-1205-EX1,Transfer from Mark Twain Elementary School to Early Childhood Development - City Wide,Budget line consildation.,25661 Mark Twain Elementary School,362 Early Childhood Development,51100 Teacher Salaries - Regular,119027 Prek Instruction,376669 State Preschool For All Age 3-5 Fy19,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57940 Miscellaneous Charges,119027 Prek Instruction,376669 State Preschool For All Age 3-5 Fy19,"$1,970","114
"
528,18-1205-EX1,"
Transfer from Arnold Mireles Elementary Academy to Early Childhood Development - City Wide",Budget line consildation.,25331 Arnold Mireles Elementary Academy,362 Early Childhood Development,51100 Teacher Salaries - Regular,119027 Prek Instruction,376669 State Preschool For All Age 3-5 Fy19,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57940 Miscellaneous Charges,119027 Prek Instruction,376669 State Preschool For All Age 3-5 Fy19,"$1,975",
529,18-1205-EX1,Transfer from Woodlawn Community Elementary School to Early Childhood Development - City Wide,Budget line consildation.,23631 Woodlawn Community Elementary School,362 Early Childhood Development,51100 Teacher Salaries - Regular,119027 Prek Instruction,376669 State Preschool For All Age 3-5 Fy19,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57940 Miscellaneous Charges,119027 Prek Instruction,376669 State Preschool For All Age 3-5 Fy19,"$1,991",
530,18-1205-EX1,Transfer from Diverse Learner Pupil Personnel Services to Early Childhood Development - City Wide,Budget line consildation.,11672 Diverse Learner Pupil Personnel Services,362 Early Childhood Development,57305 Hospitalization & Dental Insurance - Employer,111048 Early Childhood 3-4,376649 State Preschool For All Age 3-5 Diverse Learners Fy19,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57940 Miscellaneous Charges,119027 Prek Instruction,376649 State Preschool For All Age 3-5 Diverse Learners Fy19,"$1,992",
531,18-1205-EX1,Transfer from Law Office to Jacqueline B Vaughn Occupational High School,FY 19 SPED Workload Reduction Funds,10210 Law Office,114 Special Education Fund,57915 Miscellaneous - Contingent Projects,231601 Labor & Employee Relations,000151 Special Education Workload Reduction,49081 Jacqueline B Vaughn Occupational High School,114 Special Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000151 Special Education Workload Reduction,"$1,994",
532,18-1205-EX1,Transfer from Diverse Learner Supports & Services to Early Childhood Development - City Wide,Budget line consildation.,11610 Diverse Learner Supports & Services,362 Early Childhood Development,51100 Teacher Salaries - Regular,211311 Social Services Outreach,376649 State Preschool For All Age 3-5 Diverse Learners Fy19,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57940 Miscellaneous Charges,119027 Prek Instruction,376649 State Preschool For All Age 3-5 Diverse Learners Fy19,"$1,995",
533,18-1205-EX1,"
Transfer from Irma C Ruiz Elementary School to Early Childhood Development - City Wide",Budget line consildation.,24931 Irma C Ruiz Elementary School,362 Early Childhood Development,52100 Career Service Salaries - Regular,119027 Prek Instruction,376669 State Preschool For All Age 3-5 Fy19,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57940 Miscellaneous Charges,119027 Prek Instruction,376669 State Preschool For All Age 3-5 Fy19,"$1,996",
534,18-1205-EX1,Transfer from Parkside Elementary Community Academy to Early Childhood Development - City Wide,Budget line consildation.,31201 Parkside Elementary Community Academy,362 Early Childhood Development,51100 Teacher Salaries - Regular,119027 Prek Instruction,376669 State Preschool For All Age 3-5 Fy19,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57940 Miscellaneous Charges,119027 Prek Instruction,376669 State Preschool For All Age 3-5 Fy19,"$1,999",
535,18-1205-EX1,Transfer from Literacy to Literacy,Money to be used for airfare and hotel for staff to attend conferences,13700 Literacy,353 Title II - Teacher Quality,57705 Services - Space Rental,221234 Professional Develop/Curriculum Develp,494066 Title Iia - Teacher Quality,13700 Literacy,353 Title II - Teacher Quality,54205 Travel Expense,221234 Professional Develop/Curriculum Develp,494066 Title Iia - Teacher Quality,"$2,000",
536,18-1205-EX1,Transfer from Early College and Career - City Wide to Early College and Career - City Wide,Ventra fare for dual enrollment courses,13727 Early College and Career - City Wide,115 General Education Fund,53405 Commodities - Supplies,212023 Post Secondary Education,000000 Default Value,13727 Early College and Career - City Wide,115 General Education Fund,54205 Travel Expense,212023 Post Secondary Education,000000 Default Value,"$2,000",
537,18-1205-EX1,Transfer from Grant Funded Programs Office - City Wide to Office of Catholic Schools,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IIA programs,12625 Grant Funded Programs Office - City Wide,353 Title II - Teacher Quality,57915 Miscellaneous - Contingent Projects,228958 Federal - Nonpublic Inst (Catholic),494067 Title Iia - Archdiocese Of Chgo. Suppl. Servc.,69510 Office of Catholic Schools,353 Title II - Teacher Quality,54125 Services - Professional/Administrative,228958 Federal - Nonpublic Inst (Catholic),494067 Title Iia - Archdiocese Of Chgo. Suppl. Servc.,"$2,000",
538,18-1205-EX1,"
Transfer from Early College and Career - City Wide to Infinity Math Science and Technology High School",Transfer funds for subscription fees.,13727 Early College and Career - City Wide,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,221011 439606,,55151 Infinity Math Science and Technology High School,"324 Miscellaneous Federal, State & Local Grants","54505 Seminar, Fees, Subscriptions, Professional
Memberships",125023 Stem - Extended Student Learning,439606 Critical Mass Year 6,"$2,000","Improvement Of Instruction
Critical Mass Year 6"
539,18-1205-EX1,Transfer from Early College and Career - City Wide to George H Corliss High School,Transfer funds for supplies.,13727 Early College and Career - City Wide,115 General Education Fund,53305 Instructional Materials (Non-Digital),125023 Stem - Extended Student Learning,008011 Stem Programs,46391 George H Corliss High School,115 General Education Fund,53405 Commodities - Supplies,125023 Stem - Extended Student Learning,008011 Stem Programs,"$2,000",
540,18-1205-EX1,Transfer from Computer Science to Computer Science,Transfer to cover expenditure that will be swapped in,11405 Computer Science,"324 Miscellaneous Federal, State & Local Grants",51320 Bucket Position Pointer,290001 General Salary S Bkt,548023 Track 2 Cs10k: Accelerate Ecs4all Fy18,11405 Computer Science,"324 Miscellaneous Federal, State & Local Grants",53305 Instructional Materials (Non-Digital),146001 Computer Education-Elementary,548023 Track 2 Cs10k: Accelerate Ecs4all Fy18,"$2,000",
541,18-1205-EX1,Transfer from Grant Funded Programs Office - City Wide to Office of Catholic Schools,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IIA programs,12625 Grant Funded Programs Office - City Wide,353 Title II - Teacher Quality,57915 Miscellaneous - Contingent Projects,228958 494067,,69510 Office of Catholic Schools,353 Title II - Teacher Quality,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",228958 Federal - Nonpublic Inst (Catholic),494067 Title Iia - Archdiocese Of Chgo. Suppl. Servc.,"$2,000","Federal - Nonpublic Inst (Catholic)
Title Iia - Archdiocese Of Chgo. Suppl. Servc."
542,18-1205-EX1,"
Transfer from Early College and Career - City Wide to Early College and Career - City Wide",Transferring funds for student transportation.,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,56105 Services - Repair Contracts,119035 Other Instruction Purposes - Miscellaneous,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19",13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,54210 Pupil Transportation,212040 Elementary Career Development,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19","$2,000",
543,18-1205-EX1,Transfer from Citywide Student Support and Engagement to Donald Morrill Math & Science Elementary School,Community/Parent Involvement,10875 Citywide Student Support and Engagement,115 General Education Fund,57915 Miscellaneous - Contingent Projects,390011 Community School Initiative,000044 Ctu Sustainable Schools Initiative,24571 Donald Morrill Math & Science Elementary School,115 General Education Fund,53205 Commodities - Supplied Food,300008 Community/Parent Involvement,000044 Ctu Sustainable Schools Initiative,"$2,000",
544,18-1205-EX1,Transfer from Literacy to Education General - City Wide,Shifting budget line from Title II to Title IV given increase in Title IV allocation,13700 Literacy,353 Title II - Teacher Quality,54125 Services - Professional/Administrative,233031 Literacy Program,494066 Title Iia - Teacher Quality,12670 Education General - City Wide,353 Title II - Teacher Quality,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$2,000",
545,18-1205-EX1,Transfer from Literacy to Education General - City Wide,Shifting budget line from Title II to Title IV given increase in Title IV allocation,13700 Literacy,353 Title II - Teacher Quality,53305 Instructional Materials (Non-Digital),221001 School Instructional Support Services,494066 Title Iia - Teacher Quality,12670 Education General - City Wide,353 Title II - Teacher Quality,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$2,000","118
"
546,18-1205-EX1,"
Transfer from Literacy to Education General - City Wide",Shifting budget line from Title II to Title IV given increase in Title IV allocation,13700 Literacy,353 Title II - Teacher Quality,55005 Property - Equipment,221001 School Instructional Support Services,494066 Title Iia - Teacher Quality,12670 Education General - City Wide,353 Title II - Teacher Quality,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$2,000",
547,18-1205-EX1,Transfer from Grant Funded Programs Office - City Wide to Associated Talmud Torah Of,Chicago,12625 Grant Funded Programs Office - City Wide,353 Title II - Teacher Quality,57915 Miscellaneous - Contingent Projects,228958 Federal - Nonpublic Inst (Catholic),494067 Title Iia - Archdiocese Of Chgo. Suppl. Servc.,69530 Associated Talmud Torah Of Chicago,353 Title II - Teacher Quality,54125 Services - Professional/Administrative,228953 Federal - Nonpublic Inst (Jewish),494068 Title Iia - Other Private Supplementary Servc.,"$2,000",Transfer funds to process approved purchase order requests for Nonpublic Schools Title IIA programs
548,18-1205-EX1,Transfer from Department of JROTC to David G Farragut Career Academy High School,Transfer needed to support cadet transportation to events and competitions.,05261 Department of JROTC,115 General Education Fund,57915 Miscellaneous - Contingent Projects,113119 Rotc - Hs,000000 Default Value,53091 David G Farragut Career Academy High School,115 General Education Fund,54210 Pupil Transportation,113119 Rotc - Hs,000901 Other Gen Ed Funded Programs,"$2,000",
549,18-1205-EX1,Transfer from William H Brown Elementary School to Education General - City Wide,Removal of funds to align budget with approved grant.,22351 William H Brown Elementary School,"324 Miscellaneous Federal, State & Local Grants",53305 Instructional Materials (Non-Digital),119010 Other Instructional Programs,"500309 Magnet Schools Assistance Program (Cpsmsap)
Fy18-19",12670 Education General - City Wide,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$2,000",
550,18-1205-EX1,"
Transfer from Early Childhood Development - City Wide to Early Childhood Development - City Wide",Transfer of funds for carfare reimbursement.,11385 Early Childhood Development - City Wide,362 Early Childhood Development,54125 Services - Professional/Administrative,221234 Professional Develop/Curriculum Develp,376669 State Preschool For All Age 3-5 Fy19,11385 Early Childhood Development - City Wide,362 Early Childhood Development,54215 Car Fare,300006 Early Childhood - Community Services,376669 State Preschool For All Age 3-5 Fy19,"$2,000",
551,18-1205-EX1,Transfer from Joseph Jungman Elementary School to Education General - City Wide,Transfer of funds to align budget with approved grant.,23961 Joseph Jungman Elementary School,"324 Miscellaneous Federal, State & Local Grants",54125 Services - Professional/Administrative,321850 Community Relations,"500309 Magnet Schools Assistance Program (Cpsmsap)
Fy18-19",12670 Education General - City Wide,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$2,000",
552,18-1205-EX1,Transfer from Network 8 to Network 8,transfer for supplies,02481 Network 8,115 General Education Fund,54205 Travel Expense,221080 Aio - Improvement Of Instruction,000000 Default Value,02481 Network 8,115 General Education Fund,53405 Commodities - Supplies,221080 Aio - Improvement Of Instruction,000000 Default Value,"$2,000",
553,18-1205-EX1,Transfer from Joseph Jungman Elementary School to Education General - City Wide,Transfer of funds for budget alignment.,23961 Joseph Jungman Elementary School,358 Title IV,53305 Instructional Materials (Non-Digital),119010 Other Instructional Programs,"440044 Title Iv, Part A",12670 Education General - City Wide,358 Title IV,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$2,000","120
"
554,18-1205-EX1,"
Transfer from Capital/Operations - City Wide to Benito Juarez Community Academy High School",Funds Transfer From Award# 2015-427-00-03 To Project# 2019-46421-BAS ; Change Reason : NA,12150 Capital/Operations - City Wide,427 CIP Series 2016B,56310 Capitalized Construction,253508 Renovations,000000 Default Value,46421 Benito Juarez Community Academy High School,427 CIP Series 2016B,56302 Capitalized Equipment,009517 Sodexo Ifm - Cip,000000 Default Value,"$2,000",
555,18-1205-EX1,Transfer from Jesse Owens Elementary Community Academy to Early Childhood Development - City Wide,Budget line consildation.,23351 Jesse Owens Elementary Community Academy,362 Early Childhood Development,52100 Career Service Salaries - Regular,119027 Prek Instruction,376669 State Preschool For All Age 3-5 Fy19,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57940 Miscellaneous Charges,119027 Prek Instruction,376669 State Preschool For All Age 3-5 Fy19,"$2,004",
556,18-1205-EX1,Transfer from Citywide Student Support and Engagement to Richard Yates Elementary School,Other Instructional Programs,10875 Citywide Student Support and Engagement,115 General Education Fund,57915 Miscellaneous - Contingent Projects,390011 Community School Initiative,000044 Ctu Sustainable Schools Initiative,25911 Richard Yates Elementary School,115 General Education Fund,"57205 Pensions - Employee, ESP",119010 Other Instructional Programs,000044 Ctu Sustainable Schools Initiative,"$2,020",
557,18-1205-EX1,Transfer from Law Office to Dr Jorge Prieto Math and Science,FY 19 SPED Workload Reduction Funds,10210 Law Office,114 Special Education Fund,57915 Miscellaneous - Contingent Projects,231601 Labor & Employee Relations,000151 Special Education Workload Reduction,22581 Dr Jorge Prieto Math and Science,114 Special Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000151 Special Education Workload Reduction,"$2,020",
