Number,Action,Name,Rationale,From Line 1,From Line 2,From Line 3,From Line 4,From Line 5,To Line 1,To Line 2,To Line 3,To Line 4,To Line 5,Amount,UNFORMATTED
873,18-0425-EX1,Transfer from Wolfgang A Mozart Elementary School to Early Childhood Development - City Wide,Consolidation of budget lines.,24611 Wolfgang A Mozart Elementary School,362 Early Childhood Development,51100 Teacher Salaries - Regular,119027 Prek Instruction,376665 State Preschool For All Age 3-5 Fy18,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,376665 State Preschool For All Age 3-5 Fy18,"$3,424",
874,18-0425-EX1,Transfer from Richard Yates Elementary School to Early Childhood Development - City Wide,Consolidation of budget lines.,25911 Richard Yates Elementary School,362 Early Childhood Development,51100 Teacher Salaries - Regular,121401 Early Childhood Special Education Pre-K,376646 State Preschool For All Age 3-5 Diverse Learners Fy18,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,376665 State Preschool For All Age 3-5 Fy18,"$3,427",
875,18-0425-EX1,Transfer from Facility Opers & Maint - City Wide to Ludwig Van Beethoven Elementary School,"Supply material and labor about 40 feet of chain link fence and 48'' gate and 48''entrance gate on south-side of playground area.
Maximo Work Order#7909192.",11880 Facility Opers & Maint - City Wide,230 Public Building Commission O & M,56105 Services - Repair Contracts,254032 O&M West,000000 Default Value,25931 Ludwig Van Beethoven Elementary School,230 Public Building Commission O & M,56105 Services - Repair Contracts,254032 O&M West,000000 Default Value,"$3,430",
876,18-0425-EX1,Transfer from Jane Addams Elementary School to Early Childhood Development - City Wide,Consolidation of budget lines.,22021 Jane Addams Elementary School,362 Early Childhood Development,51100 Teacher Salaries - Regular,119027 Prek Instruction,376665 State Preschool For All Age 3-5 Fy18,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,376665 State Preschool For All Age 3-5 Fy18,"$3,430",
877,18-0425-EX1,Transfer from Joyce Kilmer Elementary School to Early Childhood Development - City Wide,Consolidation of budget lines.,24021 Joyce Kilmer Elementary School,362 Early Childhood Development,51100 Teacher Salaries - Regular,121401 Early Childhood Special Education Pre-K,376646 State Preschool For All Age 3-5 Diverse Learners Fy18,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,376665 State Preschool For All Age 3-5 Fy18,"$3,433",
878,18-0425-EX1,Transfer from Charles P Caldwell Academy of Math & Science ES to Early Childhood Development - City Wide,Consolidation of budget lines.,22511 Charles P Caldwell Academy of Math & Science ES,362 Early Childhood Development,51100 Teacher Salaries - Regular,119027 Prek Instruction,376665 State Preschool For All Age 3-5 Fy18,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,376665 State Preschool For All Age 3-5 Fy18,"$3,435",
879,18-0425-EX1,Transfer from Douglas Taylor Elementary School to Early Childhood Development - City Wide,Consolidation of budget lines.,25591 Douglas Taylor Elementary School,362 Early Childhood Development,51100 Teacher Salaries - Regular,119027 Prek Instruction,376665 State Preschool For All Age 3-5 Fy18,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,376665 State Preschool For All Age 3-5 Fy18,"$3,437",
880,18-0425-EX1,Transfer from Everett McKinley Dirksen Elementary School to Early Childhood Development - City Wide,Consolidation of budget lines.,22871 Everett McKinley Dirksen Elementary School,362 Early Childhood Development,51100 Teacher Salaries - Regular,119027 Prek Instruction,376665 State Preschool For All Age 3-5 Fy18,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,376665 State Preschool For All Age 3-5 Fy18,"$3,446",
881,18-0425-EX1,Transfer from Capital/Operations - City Wide to John W Cook Elementary School,Funds Transfer From Award# 2018-488-00-03 To Project# 2018-22801-OPI ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009511 Sw O&M Cip,000000 Default Value,22801 John W Cook Elementary School,488 Series 2017H,56310 Capitalized Construction,009509 Ss O&M Cip,000000 Default Value,"$3,450",
882,18-0425-EX1,Transfer from Early College and Career - City Wide to Paul Laurence Dunbar Career Academy High School,CTE Broadcast Technology Program Supplies,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,119035 Other Instruction Purposes - Miscellaneous,474565 Special Student Needs-C. Perkins Fy18,53021 Paul Laurence Dunbar Career Academy High School,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,140205 Broadcast Technology,474565 Special Student Needs-C. Perkins Fy18,"$3,455",
883,18-0425-EX1,Transfer from Walt Disney Magnet Elementary School to Early Childhood Development - City Wide,Consolidation of budget lines.,29401 Walt Disney Magnet Elementary School,362 Early Childhood Development,51100 Teacher Salaries - Regular,119027 Prek Instruction,376665 State Preschool For All Age 3-5 Fy18,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,376665 State Preschool For All Age 3-5 Fy18,"$3,462",
884,18-0425-EX1,Transfer from Friedrich L. Jahn Elementary of the Fine Arts to Early Childhood Development - City Wide,Consolidation of budget lines.,23921 Friedrich L. Jahn Elementary of the Fine Arts,362 Early Childhood Development,51100 Teacher Salaries - Regular,121401 Early Childhood Special Education Pre-K,376646 State Preschool For All Age 3-5 Diverse Learners Fy18,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,376665 State Preschool For All Age 3-5 Fy18,"$3,474",
885,18-0425-EX1,Transfer from Facility Opers & Maint - City Wide to Inter-American Elementary Magnet School,Repair compactor rails and structure per attached quote. Unit may require relining upon interior inspection. MAXIMO CPS7755499,11880 Facility Opers & Maint - City Wide,230 Public Building Commission O & M,56105 Services - Repair Contracts,254031 O&M North,000000 Default Value,29191 Inter-American Elementary Magnet School,230 Public Building Commission O & M,56105 Services - Repair Contracts,254031 O&M North,000000 Default Value,"$3,480",
886,18-0425-EX1,Transfer from Independent Schools Of Chicago to Ancona School Society,Transfer funds to process approved purchase orders requests for Nonpublic Schools IDEA programs,70140 Independent Schools Of Chicago,220 Federal Special Education IDEA Programs,54125 Services - Professional/Administrative,370011 Federal - Idea Nonpublic ( Independent),462070 Lea Flowthru Instruction - Nonpublic,69104 Ancona School Society,220 Federal Special Education IDEA Programs,54125 Services - Professional/Administrative,370011 Federal - Idea Nonpublic ( Independent),462070 Lea Flowthru Instruction - Nonpublic,"$3,480",
887,18-0425-EX1,Transfer from Sidney Sawyer Elementary School to Capital/Operations - City Wide,Funds Transfer From Project# 2017-25231-OLT To Award# 2017-427-00-23 ; Change Reason : NA,25231 Sidney Sawyer Elementary School,427 CIP Series 2016B,56310 Capitalized Construction,009511 Sw O&M Cip,000000 Default Value,12150 Capital/Operations - City Wide,427 CIP Series 2016B,56310 Capitalized Construction,009511 Sw O&M Cip,000000 Default Value,"$3,490",
888,18-0425-EX1,Transfer from Early College and Career - City Wide to Neal F Simeon Career Academy High School,CTE Culinary Arts Program Supplies,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,119035 Other Instruction Purposes - Miscellaneous,474565 Special Student Needs-C. Perkins Fy18,53061 Neal F Simeon Career Academy High School,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,140505 Culinary Arts,474565 Special Student Needs-C. Perkins Fy18,"$3,500",
889,18-0425-EX1,Transfer from Early College and Career - City Wide to Neal F Simeon Career Academy High School,Transfer funds for culinary supplies.,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,54125 Services - Professional/Administrative,119035 Other Instruction Purposes - Miscellaneous,474565 Special Student Needs-C. Perkins Fy18,53061 Neal F Simeon Career Academy High School,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,140505 Culinary Arts,474565 Special Student Needs-C. Perkins Fy18,"$3,500",
890,18-0425-EX1,Transfer from Neal F Simeon Career Academy High School to Early College and Career - City Wide,CTE Culinary Arts Program Equipment,53061 Neal F Simeon Career Academy High School,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,140505 Culinary Arts,474565 Special Student Needs-C. Perkins Fy18,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,140505 Culinary Arts,474565 Special Student Needs-C. Perkins Fy18,"$3,500",
891,18-0425-EX1,Transfer from Capital/Operations - City Wide to Phillip D Armour Elementary School,Funds Transfer From Award# 2018-488-00-01 To Project# 2018-22061-NPL ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,253101 Planning And Development,000000 Default Value,22061 Phillip D Armour Elementary School,488 Series 2017H,56310 Capitalized Construction,253513 Playlots,000000 Default Value,"$3,500",
892,18-0425-EX1,Transfer from Capital/Operations - City Wide to George Armstrong International Studies ES,Funds Transfer From Award# 2018-488-00-01 To Project# 2018-22081-NPL ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,253101 Planning And Development,000000 Default Value,22081 George Armstrong International Studies ES,488 Series 2017H,56310 Capitalized Construction,253513 Playlots,000000 Default Value,"$3,500",
893,18-0425-EX1,Transfer from Capital/Operations - City Wide to George B Swift Elementary Specialty School,Funds Transfer From Award# 2018-488-00-01 To Project# 2018-25571-UAF ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,253101 Planning And Development,000000 Default Value,25571 George B Swift Elementary Specialty School,488 Series 2017H,56310 Capitalized Construction,320008 Playgrounds And Stadia,000000 Default Value,"$3,500",
894,18-0425-EX1,Transfer from John M Smyth Elementary School to Early Childhood Development - City Wide,Consolidation of budget lines.,25411 John M Smyth Elementary School,362 Early Childhood Development,51100 Teacher Salaries - Regular,119027 Prek Instruction,376665 State Preschool For All Age 3-5 Fy18,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,376665 State Preschool For All Age 3-5 Fy18,"$3,503",
895,18-0425-EX1,Transfer from Capital/Operations - City Wide to Albert G Lane Technical High School,Funds Transfer From Award# 2018-488-00-02 To Project# 2018-46221-OEM ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009507 N O&M Cip,000000 Default Value,46221 Albert G Lane Technical High School,488 Series 2017H,56310 Capitalized Construction,253538 Elevator Modernization,000000 Default Value,"$3,512",
896,18-0425-EX1,Transfer from Charles Gates Dawes Elementary School to Early Childhood Development - City Wide,Consolidation of budget lines.,22901 Charles Gates Dawes Elementary School,362 Early Childhood Development,51100 Teacher Salaries - Regular,119027 Prek Instruction,376665 State Preschool For All Age 3-5 Fy18,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,376665 State Preschool For All Age 3-5 Fy18,"$3,521",
897,18-0425-EX1,Transfer from Instructional Supports to Instructional Supports,Transfer to cover cost of Registration fees for US Academic Decathlon.,11551 Instructional Supports,115 General Education Fund,53205 Commodities - Supplied Food,150001 Academic Decathlon - Hs,000000 Default Value,11551 Instructional Supports,115 General Education Fund,54125 Services - Professional/Administrative,150001 Academic Decathlon - Hs,000000 Default Value,"$3,555",
898,18-0425-EX1,Transfer from Capital/Operations - City Wide to George Washington Carver Primary School,Funds Transfer From Award# 2018-488-00-03 To Project# 2018-22621-ELV 2 ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009511 Sw O&M Cip,000000 Default Value,22621 George Washington Carver Primary School,488 Series 2017H,56310 Capitalized Construction,009509 Ss O&M Cip,000000 Default Value,"$3,565",
899,18-0425-EX1,Transfer from Johnnie Colemon Elementary Academy to Early Childhood Development - City Wide,Consolidation of budget lines.,26751 Johnnie Colemon Elementary Academy,362 Early Childhood Development,51100 Teacher Salaries - Regular,119027 Prek Instruction,376665 State Preschool For All Age 3-5 Fy18,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,376665 State Preschool For All Age 3-5 Fy18,"$3,568",
900,18-0425-EX1,Transfer from Facility Opers & Maint - City Wide to Nicholas Senn High School,"Furnish labor & material to repair damaged door restrictor, install a new door infared detector edge & readjust the doors.
Maximo# 7520117",11880 Facility Opers & Maint - City Wide,230 Public Building Commission O & M,56105 Services - Repair Contracts,254031 O&M North,000000 Default Value,47061 Nicholas Senn High School,230 Public Building Commission O & M,56105 Services - Repair Contracts,254031 O&M North,000000 Default Value,"$3,581",
901,18-0425-EX1,Transfer from Early Childhood Development - City Wide to Early Childhood Development - City Wide,Consolidation of budget lines.,11385 Early Childhood Development - City Wide,362 Early Childhood Development,"57135 Pensions - Employee, Teacher",221011 Improvement Of Instruction,376665 State Preschool For All Age 3-5 Fy18,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,376665 State Preschool For All Age 3-5 Fy18,"$3,581",
902,18-0425-EX1,Transfer from Capital/Operations - City Wide to Thomas Kelly High School,Funds Transfer From Award# 2018-488-00-04 To Project# 2018-46181-OBI ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009508 Ws O&M Cip,000000 Default Value,46181 Thomas Kelly High School,488 Series 2017H,56310 Capitalized Construction,009508 Ws O&M Cip,000000 Default Value,"$3,585",
903,18-0425-EX1,Transfer from Capital/Operations - City Wide to Hannah G Solomon Elementary School,Funds Transfer From Award# 2017-486-00-02 To Project# 2017-25431-ROF ; Change Reason : NA,12150 Capital/Operations - City Wide,486 CIT Bond Fund,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,25431 Hannah G Solomon Elementary School,486 CIT Bond Fund,56310 Capitalized Construction,009553 Roofs,000000 Default Value,"$3,590",
904,18-0425-EX1,Transfer from Department of Personalized Learning to Department of Personalized Learning,Transfer of funds for school resources,10825 Department of Personalized Learning,115 General Education Fund,54125 Services - Professional/Administrative,221234 Professional Develop/Curriculum Develp,000000 Default Value,10825 Department of Personalized Learning,115 General Education Fund,55005 Property - Equipment,119070 Personalized Learning Instruction,000000 Default Value,"$3,600",
905,18-0425-EX1,Transfer from Capital/Operations - City Wide to Elizabeth H Sutherland Elementary School,Funds Transfer From Award# 2017-485-00-13 To Project# 2018-25561-RPT ; Change Reason : NA,12150 Capital/Operations - City Wide,485 CIT PayGo Fund,56310 Capitalized Construction,253540 Cost Estimating,000000 Default Value,25561 Elizabeth H Sutherland Elementary School,485 CIT PayGo Fund,56310 Capitalized Construction,009553 Roofs,000000 Default Value,"$3,600",
906,18-0425-EX1,Transfer from Helen Peirce International Studies ES to Early Childhood Development - City Wide,Consolidation of budget lines.,24891 Helen Peirce International Studies ES,362 Early Childhood Development,51100 Teacher Salaries - Regular,119027 Prek Instruction,376665 State Preschool For All Age 3-5 Fy18,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,376665 State Preschool For All Age 3-5 Fy18,"$3,608",
907,18-0425-EX1,Transfer from Harriet Beecher Stowe Elementary School to Early Childhood Development - City Wide,Consolidation of budget lines.,25521 Harriet Beecher Stowe Elementary School,362 Early Childhood Development,51100 Teacher Salaries - Regular,121401 Early Childhood Special Education Pre-K,376646 State Preschool For All Age 3-5 Diverse Learners Fy18,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,376665 State Preschool For All Age 3-5 Fy18,"$3,622",
908,18-0425-EX1,Transfer from Mary E Courtenay Elementary Language Arts Center to Early Childhood Development - City Wide,Consolidation of budget lines.,30141 Mary E Courtenay Elementary Language Arts Center,362 Early Childhood Development,51100 Teacher Salaries - Regular,119027 Prek Instruction,"376645 State Preschool For All Age 3-5 Extended Supports
Fy18",11385 Early Childhood Development - City Wide,362 Early Childhood Development,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,376665 State Preschool For All Age 3-5 Fy18,"$3,641",
909,18-0425-EX1,Transfer from Capital/Operations - City Wide to Oscar F Mayer Elementary School,Funds Transfer From Award# 2018-488-00-10 To Project# 2018-24401-MEP ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,24401 Oscar F Mayer Elementary School,488 Series 2017H,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$3,650",
910,18-0425-EX1,Transfer from Louis Pasteur Elementary School to Capital/Operations - City Wide,Funds Transfer From Project# 2017-24851-OPI To Award# 2017-427-00-23 ; Change Reason : NA,24851 Louis Pasteur Elementary School,427 CIP Series 2016B,56310 Capitalized Construction,009511 Sw O&M Cip,000000 Default Value,12150 Capital/Operations - City Wide,427 CIP Series 2016B,56310 Capitalized Construction,009511 Sw O&M Cip,000000 Default Value,"$3,658",
911,18-0425-EX1,Transfer from Office of Catholic Schools to Academy of St. Benedict the African ¿ Laflin,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IIA programs,69510 Office of Catholic Schools,353 Title II - Teacher Quality,54125 Services - Professional/Administrative,228958 Federal - Nonpublic Inst (Catholic),494063 Title Iia - Archdiocese Of Chgo. Suppl. Servc.,69257 Academy of St. Benedict the African ¿ Laflin,353 Title II - Teacher Quality,55005 Property - Equipment,228958 Federal - Nonpublic Inst (Catholic),494063 Title Iia - Archdiocese Of Chgo. Suppl. Servc.,"$3,664",
912,18-0425-EX1,Transfer from Cesar E Chavez Multicultural Academic Center ES to Early Childhood Development - City Wide,Consolidation of budget lines.,25151 Cesar E Chavez Multicultural Academic Center ES,362 Early Childhood Development,51100 Teacher Salaries - Regular,119027 Prek Instruction,376665 State Preschool For All Age 3-5 Fy18,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,376665 State Preschool For All Age 3-5 Fy18,"$3,665",
913,18-0425-EX1,Transfer from Diverse Learner Supports & Services to Early Childhood Development - City Wide,Consolidation of budget lines.,11610 Diverse Learner Supports & Services,362 Early Childhood Development,51100 Teacher Salaries - Regular,211311 Social Services Outreach,376646 State Preschool For All Age 3-5 Diverse Learners Fy18,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,376665 State Preschool For All Age 3-5 Fy18,"$3,723",
914,18-0425-EX1,Transfer from School Safety and Security Office to Education General - City Wide,Transfer funding to realign grant budget.,10610 School Safety and Security Office,"324 Miscellaneous Federal, State & Local Grants",51330 Benefits Pointer,290001 General Salary S Bkt,399926 Healthy Communities Investments 17-3999,12670 Education General - City Wide,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$3,753",
915,18-0425-EX1,Transfer from Student Support and Engagement to Jensen Elementary Scholastic Academy,Jensen K-8 OST Award Program Expansion Staffing Award - 50%,11371 Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,320020 Other After Schools Programs,100101 Out-Of-School-Time Awards,29341 Jensen Elementary Scholastic Academy,"324 Miscellaneous Federal, State & Local Grants",51320 Bucket Position Pointer,290001 General Salary S Bkt,100101 Out-Of-School-Time Awards,"$3,801",
916,18-0425-EX1,Transfer from Student Support and Engagement to Josephine C Locke Elementary School,Locke J K-8 OST Award Program Expansion Staffing Award - 50%,11371 Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,320020 Other After Schools Programs,100101 Out-Of-School-Time Awards,24231 Josephine C Locke Elementary School,"324 Miscellaneous Federal, State & Local Grants",51320 Bucket Position Pointer,290001 General Salary S Bkt,100101 Out-Of-School-Time Awards,"$3,801",
917,18-0425-EX1,Transfer from Noble - Butler College Prep to Education General - City Wide,Transfer to adjust budget for 2nd semester enrollment,66576 Noble - Butler College Prep,114 Special Education Fund,54320 Student Tuition - Charter Schools,119050 Charter/Contract Per Pupil Revenue K-12 Tuition,000000 Default Value,12670 Education General - City Wide,114 Special Education Fund,54320 Student Tuition - Charter Schools,119050 Charter/Contract Per Pupil Revenue K-12 Tuition,000000 Default Value,"$3,803",
918,18-0425-EX1,Transfer from Noble - Noble College Prep to Education General - City Wide,Transfer to adjust budget for 2nd semester enrollment,66141 Noble - Noble College Prep,114 Special Education Fund,54320 Student Tuition - Charter Schools,119050 Charter/Contract Per Pupil Revenue K-12 Tuition,000000 Default Value,12670 Education General - City Wide,114 Special Education Fund,54320 Student Tuition - Charter Schools,119050 Charter/Contract Per Pupil Revenue K-12 Tuition,000000 Default Value,"$3,804",
919,18-0425-EX1,Transfer from Capital/Operations - City Wide to Blair Early Childhood Center,Funds Transfer From Award# 2017-485-00-02 To Project# 2018-30071-SGN ; Change Reason : NA,12150 Capital/Operations - City Wide,485 CIT PayGo Fund,56310 Capitalized Construction,009514 Contingencies,000000 Default Value,30071 Blair Early Childhood Center,485 CIT PayGo Fund,54125 Services - Professional/Administrative,253508 Renovations,000000 Default Value,"$3,806",
920,18-0425-EX1,Transfer from Capital/Operations - City Wide to John M Smyth Elementary School,Funds Transfer From Award# 2018-488-00-10 To Project# 2018-25411-ROF ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,25411 John M Smyth Elementary School,488 Series 2017H,54125 Services - Professional/Administrative,253508 Renovations,000000 Default Value,"$3,806",
921,18-0425-EX1,"Transfer from Magnet, Gifted and IB Programs to Joseph Jungman Elementary School",For PD Bucket.,"10845 Magnet, Gifted and IB Programs","324 Miscellaneous Federal, State & Local Grants",51300 Regular Position Pointer,290001 General Salary S Bkt,500309 Magnet Schools Assistance Program (Cpsmsap) Fy18,23961 Joseph Jungman Elementary School,"324 Miscellaneous Federal, State & Local Grants",51320 Bucket Position Pointer,290001 General Salary S Bkt,500309 Magnet Schools Assistance Program (Cpsmsap) Fy18,"$3,829",
922,18-0425-EX1,Transfer from Facility Opers & Maint - City Wide to William T Sherman Elementary School,"emergency call out to fix leaking /broken brady sinks .remove tops and install 8 self metering Chicago faucets/remove and replace
1push button hydraulic opp flush valve/replace diaphragm assemblies on 3 water closets/rebuild flush valve 1st",11880 Facility Opers & Maint - City Wide,230 Public Building Commission O & M,56105 Services - Repair Contracts,254032 O&M West,000000 Default Value,25341 William T Sherman Elementary School,230 Public Building Commission O & M,56105 Services - Repair Contracts,254032 O&M West,000000 Default Value,"$3,830",
923,18-0425-EX1,Transfer from Early Childhood Development - City Wide to Early Childhood Development - City Wide,Consolidation of budget lines.,11385 Early Childhood Development - City Wide,362 Early Childhood Development,52140 Career Service Salaries - Other,233019 Early Childhood - Prekg - Admin,376665 State Preschool For All Age 3-5 Fy18,11385 Early Childhood Development - City Wide,362 Early Childhood Development,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,376665 State Preschool For All Age 3-5 Fy18,"$3,842",
924,18-0425-EX1,Transfer from Facility Opers & Maint - City Wide to Edward Beasley Elementary Magnet Academic Center,Furnish labor & materials to install automatic door operator to replace existing. Maximo WO#: CPS - 7519056.,11880 Facility Opers & Maint - City Wide,230 Public Building Commission O & M,56105 Services - Repair Contracts,254032 O&M West,000000 Default Value,29321 Edward Beasley Elementary Magnet Academic Center,230 Public Building Commission O & M,56105 Services - Repair Contracts,254032 O&M West,000000 Default Value,"$3,850",
925,18-0425-EX1,Transfer from Capital/Operations - City Wide to Josephine C Locke Elementary School,Funds Transfer From Award# 2018-488-00-02 To Project# 2018-24231-OPI-2 ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009507 N O&M Cip,000000 Default Value,24231 Josephine C Locke Elementary School,488 Series 2017H,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,"$3,875",
926,18-0425-EX1,Transfer from Capital/Operations - City Wide to Roberto Clemente Community Academy High School,Funds Transfer From Award# 2018-488-00-06 To Project# 2018-51091-OFA ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,51091 Roberto Clemente Community Academy High School,488 Series 2017H,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$3,891",
927,18-0425-EX1,Transfer from Facility Opers & Maint - City Wide to Wolfgang A Mozart Elementary School,provide services to prime /paint and maintain 2nd and 3rd floor hallway maximo775412,11880 Facility Opers & Maint - City Wide,230 Public Building Commission O & M,56105 Services - Repair Contracts,254031 O&M North,000000 Default Value,24611 Wolfgang A Mozart Elementary School,230 Public Building Commission O & M,56105 Services - Repair Contracts,254031 O&M North,000000 Default Value,"$3,900",
928,18-0425-EX1,Transfer from Student Support and Engagement to New Field Elementary School,New Field K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,22071 New Field Elementary School,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$3,912",
929,18-0425-EX1,Transfer from Student Support and Engagement to William H Ray Elementary School,Ray K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,25071 William H Ray Elementary School,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$3,912",
930,18-0425-EX1,Transfer from Office of Catholic Schools to St Mary Of The Woods School,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IIA programs,69510 Office of Catholic Schools,353 Title II - Teacher Quality,54125 Services - Professional/Administrative,228958 Federal - Nonpublic Inst (Catholic),494063 Title Iia - Archdiocese Of Chgo. Suppl. Servc.,69196 St Mary Of The Woods School,353 Title II - Teacher Quality,55005 Property - Equipment,228958 Federal - Nonpublic Inst (Catholic),494063 Title Iia - Archdiocese Of Chgo. Suppl. Servc.,"$3,930",
931,18-0425-EX1,Transfer from Edward Beasley Elementary Magnet Academic Center to Early Childhood Development - City Wide,Consolidation of budget lines.,29321 Edward Beasley Elementary Magnet Academic Center,362 Early Childhood Development,52100 Career Service Salaries - Regular,119027 Prek Instruction,"376645 State Preschool For All Age 3-5 Extended Supports
Fy18",11385 Early Childhood Development - City Wide,362 Early Childhood Development,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,376665 State Preschool For All Age 3-5 Fy18,"$3,973",
932,18-0425-EX1,Transfer from Capital/Operations - City Wide to Walter Payton College Preparatory High School,Funds Transfer From Award# 2017-485-00-02 To Project# 2016-70020-PKG ; Change Reason : NA,12150 Capital/Operations - City Wide,485 CIT PayGo Fund,56310 Capitalized Construction,009514 Contingencies,000000 Default Value,70020 Walter Payton College Preparatory High School,485 CIT PayGo Fund,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$3,977",
933,18-0425-EX1,Transfer from Early Childhood Development - City Wide to Everett McKinley Dirksen Elementary School,Instructional materials - room 501,11385 Early Childhood Development - City Wide,362 Early Childhood Development,53305 Instructional Materials (Non-Digital),119027 Prek Instruction,376665 State Preschool For All Age 3-5 Fy18,22871 Everett McKinley Dirksen Elementary School,362 Early Childhood Development,53405 Commodities - Supplies,119027 Prek Instruction,376665 State Preschool For All Age 3-5 Fy18,"$3,984",
