Number,Action,Name,Rationale,From Line 1,From Line 2,From Line 3,From Line 4,From Line 5,To Line 1,To Line 2,To Line 3,To Line 4,To Line 5,Amount,UNFORMATTED
617,18-0926-EX1,Transfer from Early College and Career - City Wide to Gage Park High School,Supplies for CTE Allied Health program,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,119035 Other Instruction Purposes - Miscellaneous,474566 Special Student Needs-C. Perkins Fy19,46141 Gage Park High School,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,148001 Allied Health,474566 Special Student Needs-C. Perkins Fy19,"$6,000",
618,18-0926-EX1,Transfer from Noble - The Noble Academy to Little Black Pearl Art and Design Academy,Transferring FY2018 carry over for final FY18 reimbursement,66578 Noble - The Noble Academy,353 Title II - Teacher Quality,54320 Student Tuition - Charter Schools,221307 Staff Development,494066 Title Iia - Teacher Quality,63161 Little Black Pearl Art and Design Academy,353 Title II - Teacher Quality,54320 Student Tuition - Charter Schools,221307 Staff Development,494062 Title Iia - Teacher Quality,"$6,010",
619,18-0926-EX1,Transfer from Safety and Security - City Wide to Information & Technology Services,For new phones for Safe Passage Workers - New Schools that have been added.,10615 Safety and Security - City Wide,115 General Education Fund,54125 Services - Professional/Administrative,254605 School Safety Services,000000 Default Value,12510 Information & Technology Services,115 General Education Fund,54405 Services - Telephone & Telegraph,254501 Telecom (Non E-Rate),000000 Default Value,"$6,066",
620,18-0926-EX1,Transfer from Early College and Career - City Wide to North-Grand High School,Supplies for CTE Allied Health program,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,119035 Other Instruction Purposes - Miscellaneous,474566 Special Student Needs-C. Perkins Fy19,46431 North-Grand High School,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,148001 Allied Health,474566 Special Student Needs-C. Perkins Fy19,"$6,077",
621,18-0926-EX1,Transfer from Capital/Operations - City Wide to Franz Peter Schubert Elementary School,Funds Transfer From Award# 2019-437-00-15 To Project# 2018-25291-STR ; Change Reason : NA,12150 Capital/Operations - City Wide,437 EBF-Backed Bonds,56310 Capitalized Construction,009514 Contingencies,000000 Default Value,25291 Franz Peter Schubert Elementary School,437 EBF-Backed Bonds,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$6,104",
622,18-0926-EX1,Transfer from Capital/Operations - City Wide to Joseph Brennemann Elementary School,Funds Transfer From Award# 2018-488-00-08 To Project# 2018-25991-ICR ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009514 Contingencies,000000 Default Value,25991 Joseph Brennemann Elementary School,488 Series 2017H,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$6,110",
623,18-0926-EX1,Transfer from Facility Opers & Maint - City Wide to Facility Opers & Maint - City Wide,Reopen chief engineer position until transition into QA model,11880 Facility Opers & Maint - City Wide,230 Public Building Commission O & M,52100 Career Service Salaries - Regular,419001 Payroll Salvage,000000 Default Value,11880 Facility Opers & Maint - City Wide,230 Public Building Commission O & M,51330 Benefits Pointer,290001 General Salary S Bkt,000000 Default Value,"$6,174",
624,18-0926-EX1,Transfer from Grant Funded Programs Office - City Wide to Office of Catholic Schools,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IV programs,12625 Grant Funded Programs Office - City Wide,358 Title IV,57940 Miscellaneous Charges,228958 Federal - Nonpublic Inst (Catholic),"440043 Title Iv, Part A - Nonpublic",69510 Office of Catholic Schools,358 Title IV,53405 Commodities - Supplies,228958 Federal - Nonpublic Inst (Catholic),"440043 Title Iv, Part A - Nonpublic","$6,180",
625,18-0926-EX1,Transfer from Capital/Operations - City Wide to John W Cook Elementary School,Funds Transfer From Award# 2015-427-00-03 To Project# 2019-22801-ORR ; Change Reason : NA,12150 Capital/Operations - City Wide,427 CIP Series 2016B,56310 Capitalized Construction,253508 Renovations,000000 Default Value,22801 John W Cook Elementary School,427 CIP Series 2016B,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$6,200",
626,18-0926-EX1,Transfer from Capital/Operations - City Wide to Washington Irving Elementary School,Funds Transfer From Award# 2019-437-00-07 To Project# 2018-24881-ICR ; Change Reason : NA,12150 Capital/Operations - City Wide,437 EBF-Backed Bonds,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,24881 Washington Irving Elementary School,437 EBF-Backed Bonds,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$6,256",
627,18-0926-EX1,Transfer from Accounting to Accounting,Student records storage boxes,12410 Accounting,124 School Special Income Fund,54125 Services - Professional/Administrative,211201 Compliance Reporting,000325 Student Record Revenue,12410 Accounting,124 School Special Income Fund,53405 Commodities - Supplies,211201 Compliance Reporting,000325 Student Record Revenue,"$6,256",
628,18-0926-EX1,Transfer from Capital/Operations - City Wide to Stephen Decatur Classical Elementary School,Funds Transfer From Award# 2017-427-00-26 To Project# 2018-29031-ADA ; Change Reason : NA,12150 Capital/Operations - City Wide,427 CIP Series 2016B,56310 Capitalized Construction,009567 All Other,000000 Default Value,29031 Stephen Decatur Classical Elementary School,427 CIP Series 2016B,56310 Capitalized Construction,253530 American Disabilities Act/Ada,000000 Default Value,"$6,335",
629,18-0926-EX1,Transfer from Capital/Operations - City Wide to Charles Kozminski Elementary Community Academy,Funds Transfer From Award# 2019-437-00-07 To Project# 2018-31151-ICR ; Change Reason : NA,12150 Capital/Operations - City Wide,437 EBF-Backed Bonds,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,31151 Charles Kozminski Elementary Community Academy,437 EBF-Backed Bonds,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$6,336",
630,18-0926-EX1,Transfer from Early College and Career - City Wide to Louisa May Alcott College Preparatory ES,Supplies for CTE Pre-Engineering program,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,119035 Other Instruction Purposes - Miscellaneous,474566 Special Student Needs-C. Perkins Fy19,22041 Louisa May Alcott College Preparatory ES,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,141501 Cte - Project Lead The Way,474566 Special Student Needs-C. Perkins Fy19,"$6,372",
631,18-0926-EX1,Transfer from Early College and Career - City Wide to Austin College and Career Academy High School,Supplies for CTE Pre-Engineering program,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,119035 Other Instruction Purposes - Miscellaneous,474566 Special Student Needs-C. Perkins Fy19,46621 Austin College and Career Academy High School,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,141501 Cte - Project Lead The Way,474566 Special Student Needs-C. Perkins Fy19,"$6,372",
632,18-0926-EX1,Transfer from Early College and Career - City Wide to Dr Martin Luther King Jr College Prep HS,Supplies for CTE Pre-Engineering program,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,119035 Other Instruction Purposes - Miscellaneous,474566 Special Student Needs-C. Perkins Fy19,46371 Dr Martin Luther King Jr College Prep HS,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,141501 Cte - Project Lead The Way,474566 Special Student Needs-C. Perkins Fy19,"$6,372",
633,18-0926-EX1,Transfer from Capital/Operations - City Wide to James Weldon Johnson Elementary School,Funds Transfer From Award# 2015-427-00-03 To Project# 2019-26231-OEM ; Change Reason : NA,12150 Capital/Operations - City Wide,427 CIP Series 2016B,56310 Capitalized Construction,253508 Renovations,000000 Default Value,26231 James Weldon Johnson Elementary School,427 CIP Series 2016B,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$6,376",
634,18-0926-EX1,Transfer from Walter Payton College Preparatory High School to Capital/Operations - City Wide,Funds Transfer From Project# 2014-70020-MEP To Award# 2014-427-00-11 ; Change Reason : NA,70020 Walter Payton College Preparatory High School,427 CIP Series 2016B,54125 Services - Professional/Administrative,009559 Boiler/Mechanical,000000 Default Value,12150 Capital/Operations - City Wide,427 CIP Series 2016B,56310 Capitalized Construction,009514 Contingencies,000000 Default Value,"$6,392",
635,18-0926-EX1,Transfer from Department of Personalized Learning to John M Harlan Community Academy High School,EdTech Licenses for SY18-19,10825 Department of Personalized Learning,115 General Education Fund,57940 Miscellaneous Charges,266203 Technical Support,000000 Default Value,51021 John M Harlan Community Academy High School,115 General Education Fund,53307 Commodities: Software Licenses (Instructional),119070 Personalized Learning Instruction,000901 Other Gen Ed Funded Programs,"$6,400",
636,18-0926-EX1,Transfer from Citywide Student Support and Engagement to Richard Edwards Elementary School,To support clerk salary at Edwards Elementary.,10875 Citywide Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,221011 Improvement Of Instruction,442171 21st Century Community Learning Centers Fy19,23081 Richard Edwards Elementary School,"324 Miscellaneous Federal, State & Local Grants",52130 Career Service Salaries - Extended Day,297920 Other Government Funded - Support Services,442171 21st Century Community Learning Centers Fy19,"$6,404",
637,18-0926-EX1,Transfer from Early College and Career - City Wide to Al Raby High School,Software for CTE Entrepreneurship program,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,57915 Miscellaneous - Contingent Projects,119035 Other Instruction Purposes - Miscellaneous,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19",46471 Al Raby High School,369 Title I - School Improvement Carl Perkins,53307 Commodities: Software Licenses (Instructional),149014 Product Marketing / Entrepreneurship,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19","$6,464",
638,18-0926-EX1,Transfer from Early College and Career - City Wide to David G Farragut Career Academy High School,Supplies for CTE Teaching program,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,119035 Other Instruction Purposes - Miscellaneous,474566 Special Student Needs-C. Perkins Fy19,53091 David G Farragut Career Academy High School,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,140005 Cte - Childcare Worker,474566 Special Student Needs-C. Perkins Fy19,"$6,575",
639,18-0926-EX1,Transfer from Early College and Career - City Wide to Robert Lindblom Math & Science Academy HS,Supplies for CTE Teaching program,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,119035 Other Instruction Purposes - Miscellaneous,474566 Special Student Needs-C. Perkins Fy19,46511 Robert Lindblom Math & Science Academy HS,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,140005 Cte - Childcare Worker,474566 Special Student Needs-C. Perkins Fy19,"$6,575",
640,18-0926-EX1,Transfer from Early College and Career - City Wide to Percy L Julian High School,Software for CTE Gaming program,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,53306 Commodities: Software (Non-Instructional),119035 Other Instruction Purposes - Miscellaneous,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19",46401 Percy L Julian High School,369 Title I - School Improvement Carl Perkins,53307 Commodities: Software Licenses (Instructional),140004 Cte - Business Systems,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19","$6,584",
641,18-0926-EX1,Transfer from Early College and Career - City Wide to Theodore Roosevelt High School,Software for CTE Gaming program,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,53305 Instructional Materials (Non-Digital),119035 Other Instruction Purposes - Miscellaneous,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19",46271 Theodore Roosevelt High School,369 Title I - School Improvement Carl Perkins,53307 Commodities: Software Licenses (Instructional),140004 Cte - Business Systems,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19","$6,584",
642,18-0926-EX1,Transfer from Early College and Career - City Wide to Roald Amundsen High School,Software for CTE Gaming program,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,53305 Instructional Materials (Non-Digital),119035 Other Instruction Purposes - Miscellaneous,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19",46031 Roald Amundsen High School,369 Title I - School Improvement Carl Perkins,53307 Commodities: Software Licenses (Instructional),140004 Cte - Business Systems,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19","$6,584",
643,18-0926-EX1,Transfer from Early College and Career - City Wide to Friedrich W von Steuben Metropolitan Science HS,Software for CTE Gaming program,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,54210 Pupil Transportation,119035 Other Instruction Purposes - Miscellaneous,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19",47081 Friedrich W von Steuben Metropolitan Science HS,369 Title I - School Improvement Carl Perkins,53307 Commodities: Software Licenses (Instructional),140004 Cte - Business Systems,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19","$6,584",
644,18-0926-EX1,Transfer from Early College and Career - City Wide to George Washington High School,Software for CTE Gaming program,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,57915 Miscellaneous - Contingent Projects,119035 Other Instruction Purposes - Miscellaneous,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19",46331 George Washington High School,369 Title I - School Improvement Carl Perkins,53307 Commodities: Software Licenses (Instructional),140004 Cte - Business Systems,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19","$6,584",
645,18-0926-EX1,Transfer from Early College and Career - City Wide to Nicholas Senn High School,Software for CTE Gaming program,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,57915 Miscellaneous - Contingent Projects,119035 Other Instruction Purposes - Miscellaneous,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19",47061 Nicholas Senn High School,369 Title I - School Improvement Carl Perkins,53307 Commodities: Software Licenses (Instructional),140004 Cte - Business Systems,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19","$6,584",
646,18-0926-EX1,Transfer from Early College and Career - City Wide to Gurdon S Hubbard High School,Software for CTE Gaming program,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,57915 Miscellaneous - Contingent Projects,119035 Other Instruction Purposes - Miscellaneous,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19",46341 Gurdon S Hubbard High School,369 Title I - School Improvement Carl Perkins,53307 Commodities: Software Licenses (Instructional),140004 Cte - Business Systems,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19","$6,584",
647,18-0926-EX1,Transfer from Capital/Operations - City Wide to Harold Washington Elementary School,Funds Transfer From Award# 2019-437-00-17 To Project# 2019-24921-OFR ; Change Reason : NA,12150 Capital/Operations - City Wide,437 EBF-Backed Bonds,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,24921 Harold Washington Elementary School,437 EBF-Backed Bonds,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$6,750",
648,18-0926-EX1,Transfer from Early College and Career - City Wide to Edward Tilden Career Community Academy HS,Supplies for CTE Culinary program,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,119035 Other Instruction Purposes - Miscellaneous,474566 Special Student Needs-C. Perkins Fy19,53121 Edward Tilden Career Community Academy HS,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,140505 Culinary Arts,474566 Special Student Needs-C. Perkins Fy19,"$6,750",
649,18-0926-EX1,Transfer from Early College and Career - City Wide to Marie Sklodowska Curie Metropolitan High School,Supplies for CTE Auto Tech program,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,119035 Other Instruction Purposes - Miscellaneous,474566 Special Student Needs-C. Perkins Fy19,53101 Marie Sklodowska Curie Metropolitan High School,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,144701 Automotive Mechanic,474566 Special Student Needs-C. Perkins Fy19,"$6,750",
650,18-0926-EX1,Transfer from Early College and Career - City Wide to Charles Allen Prosser Career Academy High School,Supplies for CTE Auto Tech program,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,119035 Other Instruction Purposes - Miscellaneous,474566 Special Student Needs-C. Perkins Fy19,53041 Charles Allen Prosser Career Academy High School,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,144701 Automotive Mechanic,474566 Special Student Needs-C. Perkins Fy19,"$6,750",
651,18-0926-EX1,Transfer from Early College and Career - City Wide to Neal F Simeon Career Academy High School,Supplies for CTE Auto Body program,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,119035 Other Instruction Purposes - Miscellaneous,474566 Special Student Needs-C. Perkins Fy19,53061 Neal F Simeon Career Academy High School,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,140705 Auto Body Repair,474566 Special Student Needs-C. Perkins Fy19,"$6,750",
652,18-0926-EX1,Transfer from Capital/Operations - City Wide to Friedrich L. Jahn Elementary of the Fine Arts,Funds Transfer From Award# 2019-437-00-07 To Project# 2018-23921-ICR ; Change Reason : NA,12150 Capital/Operations - City Wide,437 EBF-Backed Bonds,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,23921 Friedrich L. Jahn Elementary of the Fine Arts,437 EBF-Backed Bonds,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$6,785",
653,18-0926-EX1,Transfer from Uplift Community High School to Capital/Operations - City Wide,Funds Transfer From Project# 2017-26861-OHI-2 To Award# 2017-427-00-20 ; Change Reason : NA,26861 Uplift Community High School,427 CIP Series 2016B,56310 Capitalized Construction,009507 N O&M Cip,000000 Default Value,12150 Capital/Operations - City Wide,427 CIP Series 2016B,56310 Capitalized Construction,009507 N O&M Cip,000000 Default Value,"$6,785",
654,18-0926-EX1,Transfer from Capital/Operations - City Wide to Hope Institute Learning Academy,Funds Transfer From Award# 2018-488-00-08 To Project# 2018-63031-ICR ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009514 Contingencies,000000 Default Value,63031 Hope Institute Learning Academy,488 Series 2017H,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$6,800",
655,18-0926-EX1,Transfer from Capital/Operations - City Wide to Theodore Roosevelt High School,Funds Transfer From Award# 2017-427-00-26 To Project# 2019-46271-OCV ; Change Reason : NA,12150 Capital/Operations - City Wide,427 CIP Series 2016B,56310 Capitalized Construction,009567 All Other,000000 Default Value,46271 Theodore Roosevelt High School,427 CIP Series 2016B,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$6,800",
656,18-0926-EX1,Transfer from Early College and Career - City Wide to George H Corliss High School,Supplies for CTE Cisco program,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,119035 Other Instruction Purposes - Miscellaneous,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19",46391 George H Corliss High School,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,140004 Cte - Business Systems,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19","$6,808",
657,18-0926-EX1,Transfer from Early College and Career - City Wide to Robert Lindblom Math & Science Academy HS,Supplies for CTE Cisco program,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,119035 Other Instruction Purposes - Miscellaneous,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19",46511 Robert Lindblom Math & Science Academy HS,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,140004 Cte - Business Systems,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19","$6,808",
658,18-0926-EX1,Transfer from Early College and Career - City Wide to Theodore Roosevelt High School,Supplies for CTE Cisco program,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,119035 Other Instruction Purposes - Miscellaneous,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19",46271 Theodore Roosevelt High School,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,140004 Cte - Business Systems,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19","$6,808",
659,18-0926-EX1,Transfer from Early College and Career - City Wide to Michele Clark Academic Prep Magnet High School,Supplies for CTE Cisco program,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,119035 Other Instruction Purposes - Miscellaneous,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19",41051 Michele Clark Academic Prep Magnet High School,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,140004 Cte - Business Systems,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19","$6,808",
660,18-0926-EX1,Transfer from Early College and Career - City Wide to Lake View High School,Supplies for CTE Cisco program,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,119035 Other Instruction Purposes - Miscellaneous,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19",46211 Lake View High School,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,140004 Cte - Business Systems,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19","$6,808",
661,18-0926-EX1,Transfer from Early College and Career - City Wide to Early College and Career - City Wide,CTE Carpentry Program Move,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,119035 Other Instruction Purposes - Miscellaneous,"322022 Career & Technical Educ. Improvement Grant (Ctei)
Fy18",13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,54105 Services: Non-technical/Laborer,119035 Other Instruction Purposes - Miscellaneous,"322022 Career & Technical Educ. Improvement Grant (Ctei)
Fy18","$6,817",
662,18-0926-EX1,Transfer from Capital/Operations - City Wide to Daniel R Cameron Elementary School,Funds Transfer From Award# 2016-427-00-18 To Project# 2019-22531-OEI ; Change Reason : NA,12150 Capital/Operations - City Wide,427 CIP Series 2016B,56310 Capitalized Construction,253101 Planning And Development,000000 Default Value,22531 Daniel R Cameron Elementary School,427 CIP Series 2016B,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$6,875",
663,18-0926-EX1,Transfer from Thomas Kelly High School to Capital/Operations - City Wide,Funds Transfer From Project# 2017-46181-OLT To Award# 2017-427-00-23 ; Change Reason : NA,46181 Thomas Kelly High School,427 CIP Series 2016B,56310 Capitalized Construction,009511 Sw O&M Cip,000000 Default Value,12150 Capital/Operations - City Wide,427 CIP Series 2016B,56310 Capitalized Construction,009511 Sw O&M Cip,000000 Default Value,"$6,890",
664,18-0926-EX1,Transfer from Citywide Student Support and Engagement to Francis M McKay Elementary School,CSI Grant - Vendor services,10875 Citywide Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,221011 Improvement Of Instruction,442171 21st Century Community Learning Centers Fy19,24451 Francis M McKay Elementary School,"324 Miscellaneous Federal, State & Local Grants",54125 Services - Professional/Administrative,119035 Other Instruction Purposes - Miscellaneous,442171 21st Century Community Learning Centers Fy19,"$6,900",
665,18-0926-EX1,Transfer from Capital/Operations - City Wide to Louis A Agassiz Elementary School,Funds Transfer From Award# 2019-488-00-01 To Project# 2018-22031-UAF ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,009426 All Other,000000 Default Value,22031 Louis A Agassiz Elementary School,488 Series 2017H,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$6,906",
666,18-0926-EX1,Transfer from Early College and Career - City Wide to Marie Sklodowska Curie Metropolitan High School,Software for CTE Gaming program,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,53306 Commodities: Software (Non-Instructional),119035 Other Instruction Purposes - Miscellaneous,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19",53101 Marie Sklodowska Curie Metropolitan High School,369 Title I - School Improvement Carl Perkins,53307 Commodities: Software Licenses (Instructional),140004 Cte - Business Systems,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19","$6,934",
667,18-0926-EX1,Transfer from Early College and Career - City Wide to Benito Juarez Community Academy High School,Software for CTE Gaming program,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,53306 Commodities: Software (Non-Instructional),119035 Other Instruction Purposes - Miscellaneous,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19",46421 Benito Juarez Community Academy High School,369 Title I - School Improvement Carl Perkins,53307 Commodities: Software Licenses (Instructional),140004 Cte - Business Systems,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19","$6,934",
668,18-0926-EX1,Transfer from Early College and Career - City Wide to Robert Lindblom Math & Science Academy HS,Software for CTE Gaming program,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,57915 Miscellaneous - Contingent Projects,119035 Other Instruction Purposes - Miscellaneous,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19",46511 Robert Lindblom Math & Science Academy HS,369 Title I - School Improvement Carl Perkins,53307 Commodities: Software Licenses (Instructional),140004 Cte - Business Systems,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19","$6,934",
669,18-0926-EX1,Transfer from Early College and Career - City Wide to Morgan Park High School,Software for CTE Gaming program,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,57915 Miscellaneous - Contingent Projects,119035 Other Instruction Purposes - Miscellaneous,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19",46251 Morgan Park High School,369 Title I - School Improvement Carl Perkins,53307 Commodities: Software Licenses (Instructional),140004 Cte - Business Systems,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19","$6,934",
670,18-0926-EX1,Transfer from Early College and Career - City Wide to Charles Allen Prosser Career Academy High School,Software for CTE Gaming program,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,57915 Miscellaneous - Contingent Projects,119035 Other Instruction Purposes - Miscellaneous,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19",53041 Charles Allen Prosser Career Academy High School,369 Title I - School Improvement Carl Perkins,53307 Commodities: Software Licenses (Instructional),140004 Cte - Business Systems,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19","$6,934",
671,18-0926-EX1,Transfer from Early College and Career - City Wide to Collins Academy High School,Software for CTE Gaming program,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,57915 Miscellaneous - Contingent Projects,119035 Other Instruction Purposes - Miscellaneous,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19",49131 Collins Academy High School,369 Title I - School Improvement Carl Perkins,53307 Commodities: Software Licenses (Instructional),140004 Cte - Business Systems,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19","$6,934",
672,18-0926-EX1,Transfer from Capital/Operations - City Wide to Rachel Carson Elementary School,Funds Transfer From Award# 2019-437-00-17 To Project# 2019-22601-OHI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 EBF-Backed Bonds,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,22601 Rachel Carson Elementary School,437 EBF-Backed Bonds,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$6,960",
673,18-0926-EX1,Transfer from Citywide Student Support and Engagement to Lionel Hampton Fine & Performing Arts ES,To support the clerk position at Hampton Elementary,10875 Citywide Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,221011 Improvement Of Instruction,442171 21st Century Community Learning Centers Fy19,32021 Lionel Hampton Fine & Performing Arts ES,"324 Miscellaneous Federal, State & Local Grants",52130 Career Service Salaries - Extended Day,297920 Other Government Funded - Support Services,442171 21st Century Community Learning Centers Fy19,"$6,972",
674,18-0926-EX1,Transfer from Grant Funded Programs Office - City Wide to Office of Catholic Schools,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IV programs,12625 Grant Funded Programs Office - City Wide,358 Title IV,57940 Miscellaneous Charges,228958 Federal - Nonpublic Inst (Catholic),"440043 Title Iv, Part A - Nonpublic",69510 Office of Catholic Schools,358 Title IV,54125 Services - Professional/Administrative,228958 Federal - Nonpublic Inst (Catholic),"440043 Title Iv, Part A - Nonpublic","$7,000",
