Number,Action,Name,Rationale,From Line 1,From Line 2,From Line 3,From Line 4,From Line 5,To Line 1,To Line 2,To Line 3,To Line 4,To Line 5,Amount,UNFORMATTED
561,19-0626-EX1,Transfer from Department of JROTC to David G Farragut Career Academy High School,Transfer needed to purchase office furniture for JROTC staff in the school.,05261 Department of JROTC,115 General Education Fund,53405 Commodities - Supplies,113119 Rotc - Hs,000000 Default Value,53091 David G Farragut Career Academy High School,115 General Education Fund,55010 Property - Furniture,113119 Rotc - Hs,000901 Other Gen Ed Funded Programs,"$3,343",
562,19-0626-EX1,Transfer from Capital/Operations - City Wide to William E B Dubois Elementary School,Funds Transfer From Award# 2019-437-00-19 To Project# 2019-26601-OGC ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,26601 William E B Dubois Elementary School,437 CIP Series 2018D,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,"$3,350",
563,19-0626-EX1,Transfer from Student Support and Engagement to William H Prescott Elementary School,Prescott K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,25021 William H Prescott Elementary School,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$3,374",
564,19-0626-EX1,Transfer from Student Support and Engagement to Daniel S Wentworth Elementary School,Wentworth K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,25811 Daniel S Wentworth Elementary School,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$3,374",
565,19-0626-EX1,Transfer from Student Support and Engagement to Beulah Shoesmith Elementary School,Shoesmith K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,25371 Beulah Shoesmith Elementary School,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$3,374",
566,19-0626-EX1,Transfer from Student Support and Engagement to Ellen Mitchell Elementary School,Mitchell K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,24511 Ellen Mitchell Elementary School,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$3,374",
567,19-0626-EX1,Transfer from Grant Funded Programs Office - City Wide to Akiba Jewish Day School,Transfer funds to process approved purchase order requests for Nonpublic Schools IDEA programs,12625 Grant Funded Programs Office - City Wide,220 Federal Special Education IDEA Programs,57915 Miscellaneous - Contingent Projects,370004 Nonpublic Instructional & Support Services,462072 Lea Flowthru Instruction - Nonpublic,69343 Akiba Jewish Day School,220 Federal Special Education IDEA Programs,54125 Services - Professional/Administrative,370013 Federal - Idea Nonpublic (Jewish),462072 Lea Flowthru Instruction - Nonpublic,"$3,380",
568,19-0626-EX1,Transfer from Capital/Operations - City Wide to Henry R Clissold Elementary School,Funds Transfer From Award# 2019-437-00-19 To Project# 2019-22761-ORR ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,22761 Henry R Clissold Elementary School,437 CIP Series 2018D,56310 Capitalized Construction,009509 Ss O&M Cip,000000 Default Value,"$3,395",
569,19-0626-EX1,Transfer from Charles Allen Prosser Career Academy High School to Early College and Career - City Wide,Returning funds to CTE Department in preperation for the end of school year,53041 Charles Allen Prosser Career Academy High School,369 Title I - School Improvement Carl Perkins,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",144805 Machine Operator,474566 Special Student Needs-C. Perkins Fy19,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,119035 474566,,"$3,400","Other Instruction Purposes - Miscellaneous
Special Student Needs-C. Perkins Fy19"
570,19-0626-EX1,Transfer from Information & Technology Services to CPS Warehouse - City Wide,Return of funds due to reduction of units needed for Warehouse Drivers. Transfer per ITS dept request.,12510 Information & Technology Services,230 Public Building Commission O & M,54405 Services - Telephone & Telegraph,254501 Telecom (Non E-Rate),000000 Default Value,11890 CPS Warehouse - City Wide,230 Public Building Commission O & M,53405 Commodities - Supplies,257304 Warehousing,000000 Default Value,"$3,400",
571,19-0626-EX1,Transfer from Infinity Math Science and Technology High School to World Language Academy High School,Transfers per Dept request and OBGM Mgmt approval to cover expenses for Little Village Multiplex Library Renovation Design project,55151 Infinity Math Science and Technology High School,115 General Education Fund,57940 Miscellaneous Charges,888888 Contingency Balancing Program,000576 Supplemental Aid,52011 World Language Academy High School,115 General Education Fund,57915 Miscellaneous - Contingent Projects,252210 Capital Planning Budget,000576 Supplemental Aid,"$3,400",
572,19-0626-EX1,Transfer from World Language Academy High School to Infinity Math Science and Technology High School,Transaction reversed to correct account error.,52011 World Language Academy High School,115 General Education Fund,57915 Miscellaneous - Contingent Projects,252210 Capital Planning Budget,000576 Supplemental Aid,55151 Infinity Math Science and Technology High School,115 General Education Fund,57940 Miscellaneous Charges,888888 Contingency Balancing Program,000576 Supplemental Aid,"$3,400",
573,19-0626-EX1,Transfer from Student Support and Engagement to Arthur E Canty Elementary School,Canty K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,320020 Other After Schools Programs,100106 Out-Of-School-Time Iga Fy19,22541 Arthur E Canty Elementary School,"324 Miscellaneous Federal, State & Local Grants",51320 Bucket Position Pointer,290001 General Salary S Bkt,100106 Out-Of-School-Time Iga Fy19,"$3,407",
574,19-0626-EX1,Transfer from Student Support and Engagement to William B Ogden Elementary School,Ogden K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,320020 Other After Schools Programs,100106 Out-Of-School-Time Iga Fy19,24731 William B Ogden Elementary School,"324 Miscellaneous Federal, State & Local Grants",51320 Bucket Position Pointer,290001 General Salary S Bkt,100106 Out-Of-School-Time Iga Fy19,"$3,407",
575,19-0626-EX1,Transfer from Student Support and Engagement to Arthur E Canty Elementary School,Canty K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,320020 Other After Schools Programs,100106 Out-Of-School-Time Iga Fy19,22541 Arthur E Canty Elementary School,"324 Miscellaneous Federal, State & Local Grants",51320 Bucket Position Pointer,290001 General Salary S Bkt,100106 Out-Of-School-Time Iga Fy19,"$3,407",
576,19-0626-EX1,Transfer from Student Support and Engagement to Oriole Park Elementary School,Oriole Park K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,320020 Other After Schools Programs,100106 Out-Of-School-Time Iga Fy19,24771 Oriole Park Elementary School,"324 Miscellaneous Federal, State & Local Grants",51320 Bucket Position Pointer,290001 General Salary S Bkt,100106 Out-Of-School-Time Iga Fy19,"$3,407",
577,19-0626-EX1,Transfer from Citywide Student Support and Engagement to Citywide Student Support and Engagement,Transferring funds for summer,10875 Citywide Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",51300 Regular Position Pointer,290001 General Salary S Bkt,"442182 21st Century Community Learning Centers (Cohort
19-Grant 3) Fy19",10875 Citywide Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",54125 Services - Professional/Administrative,297920 Other Government Funded - Support Services,"442182 21st Century Community Learning Centers (Cohort
19-Grant 3) Fy19","$3,410",
578,19-0626-EX1,Transfer from Lake View High School to Early College and Career - City Wide,Returning funds to CTE Department in preperation for the end of school year,46211 Lake View High School,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,140004 Cte - Business Systems,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19",13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,119035 Other Instruction Purposes - Miscellaneous,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19","$3,417",
579,19-0626-EX1,Transfer from Greater Lawndale High School For Social Justice to Little Village Multiplex,Transfer of funds per I. Contreras,55171 Greater Lawndale High School For Social Justice,115 General Education Fund,57940 Miscellaneous Charges,119035 Other Instruction Purposes - Miscellaneous,000576 Supplemental Aid,49121 Little Village Multiplex,115 General Education Fund,55005 Property - Equipment,222209 Computer/Media Techonology Services,000576 Supplemental Aid,"$3,430",
580,19-0626-EX1,Transfer from Early College and Career - City Wide to Marie Sklodowska Curie Metropolitan High School,CTE Auto Tech Program Supplies,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,54125 Services - Professional/Administrative,119035 Other Instruction Purposes - Miscellaneous,474566 Special Student Needs-C. Perkins Fy19,53101 Marie Sklodowska Curie Metropolitan High School,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,144701 Automotive Mechanic,474566 Special Student Needs-C. Perkins Fy19,"$3,437",
581,19-0626-EX1,Transfer from Grant Funded Programs Office - City Wide to Independent Schools Of Chicago,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IIA programs,12625 Grant Funded Programs Office - City Wide,353 Title II - Teacher Quality,57915 Miscellaneous - Contingent Projects,228958 Federal - Nonpublic Inst (Catholic),494067 Title Iia - Archdiocese Of Chgo. Suppl. Servc.,70140 Independent Schools Of Chicago,353 Title II - Teacher Quality,54205 Travel Expense,228950 Federal - Nonpublic Inst (Independent),494068 Title Iia - Other Private Supplementary Servc.,"$3,451",
582,19-0626-EX1,Transfer from Michele Clark Academic Prep Magnet High School to Early College and Career - City Wide,Returning funds to CTE Department in preperation for the end of school year,41051 Michele Clark Academic Prep Magnet High School,369 Title I - School Improvement Carl Perkins,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",140004 Cte - Business Systems,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19",13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,119035 322023,,"$3,455","Other Instruction Purposes - Miscellaneous
Career & Technical Educ. Improvement Grant (Ctei)
Fy19"
583,19-0626-EX1,Transfer from Ira F Aldridge Elementary School to Education General - City Wide,Fund returning to Central Office after book transfer had been completed at school.,22641 Ira F Aldridge Elementary School,124 School Special Income Fund,54210 Pupil Transportation,119061 Oip - Social Studies,002239 Internal Accounts Book Transfers,12670 Education General - City Wide,124 School Special Income Fund,57915 Miscellaneous - Contingent Projects,600005 Special Income Fund 124 - Contingency,002239 Internal Accounts Book Transfers,"$3,459",
584,19-0626-EX1,Transfer from Capital/Operations - City Wide to Northwest Middle School,Funds Transfer From Award# 2019-437-00-18 To Project# 2019-41121-OPI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009516 Sodexo - Cip,000000 Default Value,41121 Northwest Middle School,437 CIP Series 2018D,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,"$3,470",
585,19-0626-EX1,Transfer from Capital/Operations - City Wide to John C Coonley Elementary School,Funds Transfer From Award# 2017-485-00-13 To Project# 2019-22821-RPT ; Change Reason : NA,12150 Capital/Operations - City Wide,485 CIT PayGo Fund,56310 Capitalized Construction,253540 Cost Estimating,000000 Default Value,22821 John C Coonley Elementary School,485 CIT PayGo Fund,54125 Services - Professional/Administrative,253508 Renovations,000000 Default Value,"$3,487",
586,19-0626-EX1,Transfer from Capital/Operations - City Wide to Eugene Field Elementary School,Funds Transfer From Award# 2019-437-00-15 To Project# 2019-23211-EXT ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009514 Contingencies,000000 Default Value,23211 Eugene Field Elementary School,437 CIP Series 2018D,54125 Services - Professional/Administrative,253508 Renovations,000000 Default Value,"$3,487",
587,19-0626-EX1,Transfer from Diverse Learner Service Delivery to Diverse Learner Service Delivery,Transfer funds to pointer line to open grants position,11673 Diverse Learner Service Delivery,"324 Miscellaneous Federal, State & Local Grants",53305 Instructional Materials (Non-Digital),221016 Odlss Transition Services,005240 Step Program - Outcomes Tracking,11673 Diverse Learner Service Delivery,"324 Miscellaneous Federal, State & Local Grants",51330 Benefits Pointer,290001 General Salary S Bkt,005240 Step Program - Outcomes Tracking,"$3,500",
588,19-0626-EX1,Transfer from Capital/Operations - City Wide to Hawthorne Elementary Scholastic Academy,Funds Transfer From Award# 2017-485-00-02 To Project# 2018-29131-NPL ; Change Reason : NA,12150 Capital/Operations - City Wide,485 CIT PayGo Fund,56310 Capitalized Construction,009514 Contingencies,000000 Default Value,29131 Hawthorne Elementary Scholastic Academy,485 CIT PayGo Fund,56310 Capitalized Construction,009522 Cip Management,000000 Default Value,"$3,500",
589,19-0626-EX1,Transfer from Paul Laurence Dunbar Career Academy High School to Early College and Career - City Wide,Returning funds to CTE Department in preperation for the end of school year,53021 Paul Laurence Dunbar Career Academy High School,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,140505 Culinary Arts,474566 Special Student Needs-C. Perkins Fy19,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,119035 Other Instruction Purposes - Miscellaneous,474566 Special Student Needs-C. Perkins Fy19,"$3,500",
590,19-0626-EX1,Transfer from Grant Funded Programs Office - City Wide to Office of Catholic Schools,Transfer funds to process approved purchase order requests for Nonpublic Schools Title III programs,12625 Grant Funded Programs Office - City Wide,356 ELL & Bilingual Programs,57915 Miscellaneous - Contingent Projects,228958 Federal - Nonpublic Inst (Catholic),490943 Title Iii - Lmtd. Eng. Prf. - Nonpublic,69510 Office of Catholic Schools,356 ELL & Bilingual Programs,53405 Commodities - Supplies,228958 Federal - Nonpublic Inst (Catholic),490943 Title Iii - Lmtd. Eng. Prf. - Nonpublic,"$3,500",
591,19-0626-EX1,Transfer from Office of Student Health & Wellness to Office of Student Health & Wellness,"Transferring funds to use for purchasing monitors, stands, and adapters per S. Obregon.",14050 Office of Student Health & Wellness,115 General Education Fund,54520 Services - Printing,213011 Health Services,000000 Default Value,14050 Office of Student Health & Wellness,115 General Education Fund,53405 Commodities - Supplies,213011 Health Services,000000 Default Value,"$3,500",
592,19-0626-EX1,Transfer from Capital/Operations - City Wide to John Harvard Elementary School of Excellence,Funds Transfer From Award# 2019-437-00-16 To Project# 2019-23581-OGC ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009509 Ss O&M Cip,000000 Default Value,23581 John Harvard Elementary School of Excellence,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$3,500",
593,19-0626-EX1,Transfer from Department of JROTC to Air Force Academy High School,Transfer needed to support supplies for the Batallion staff.,05261 Department of JROTC,115 General Education Fund,53405 Commodities - Supplies,113119 Rotc - Hs,000000 Default Value,45231 Air Force Academy High School,115 General Education Fund,53405 Commodities - Supplies,113119 Rotc - Hs,000901 Other Gen Ed Funded Programs,"$3,520",
594,19-0626-EX1,Transfer from Capital/Operations - City Wide to Edward A Bouchet Math & Science Academy ES,Funds Transfer From Award# 2019-437-00-07 To Project# 2019-22371-PKC ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,22371 Edward A Bouchet Math & Science Academy ES,437 CIP Series 2018D,54125 Services - Professional/Administrative,253508 Renovations,000000 Default Value,"$3,524",
595,19-0626-EX1,Transfer from Capital/Operations - City Wide to Charles S Deneen Elementary School,Funds Transfer From Award# 2019-437-00-07 To Project# 2019-22931-PKC ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,22931 Charles S Deneen Elementary School,437 CIP Series 2018D,54125 Services - Professional/Administrative,253508 Renovations,000000 Default Value,"$3,524",
596,19-0626-EX1,Transfer from Capital/Operations - City Wide to William Bishop Owen Scholastic Academy ES,Funds Transfer From Award# 2019-437-00-07 To Project# 2019-29241-PKC ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,29241 William Bishop Owen Scholastic Academy ES,437 CIP Series 2018D,54125 Services - Professional/Administrative,253508 Renovations,000000 Default Value,"$3,524",
597,19-0626-EX1,Transfer from Capital/Operations - City Wide to Louis Pasteur Elementary School,Funds Transfer From Award# 2019-437-00-07 To Project# 2019-24851-PKC ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,24851 Louis Pasteur Elementary School,437 CIP Series 2018D,54125 Services - Professional/Administrative,253508 Renovations,000000 Default Value,"$3,524",
598,19-0626-EX1,Transfer from Capital/Operations - City Wide to Wendell Smith Elementary School,Funds Transfer From Award# 2019-437-00-07 To Project# 2019-23641-PKC ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,23641 Wendell Smith Elementary School,437 CIP Series 2018D,54125 Services - Professional/Administrative,253508 Renovations,000000 Default Value,"$3,524",
599,19-0626-EX1,Transfer from Capital/Operations - City Wide to Oliver S Westcott Elementary School,Funds Transfer From Award# 2019-437-00-07 To Project# 2019-26381-PKC ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,26381 Oliver S Westcott Elementary School,437 CIP Series 2018D,54125 Services - Professional/Administrative,253508 Renovations,000000 Default Value,"$3,524",
600,19-0626-EX1,Transfer from Capital/Operations - City Wide to Mildred I Lavizzo Elementary School,Funds Transfer From Award# 2019-437-00-07 To Project# 2019-25671-PKC ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,25671 Mildred I Lavizzo Elementary School,437 CIP Series 2018D,54125 Services - Professional/Administrative,253508 Renovations,000000 Default Value,"$3,524",
601,19-0626-EX1,Transfer from Capital/Operations - City Wide to William K New Sullivan Elementary School,Funds Transfer From Award# 2019-437-00-07 To Project# 2019-25541-PKC ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,25541 William K New Sullivan Elementary School,437 CIP Series 2018D,54125 Services - Professional/Administrative,253508 Renovations,000000 Default Value,"$3,524",
602,19-0626-EX1,Transfer from Capital/Operations - City Wide to John T Pirie Fine Arts & Academic Center ES,Funds Transfer From Award# 2019-437-00-07 To Project# 2019-24971-PKC ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,24971 John T Pirie Fine Arts & Academic Center ES,437 CIP Series 2018D,54125 Services - Professional/Administrative,253508 Renovations,000000 Default Value,"$3,524",
603,19-0626-EX1,Transfer from Percy L Julian High School to Early College and Career - City Wide,Returning funds to CTE Department in preperation for the end of school year,46401 Percy L Julian High School,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,149014 Product Marketing / Entrepreneurship,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19",13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,119035 Other Instruction Purposes - Miscellaneous,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19","$3,532",
604,19-0626-EX1,Transfer from Grant Funded Programs Office - City Wide to St William School,Transfer funds to process approved purchase order requests for Nonpublic Schools Title III programs,12625 Grant Funded Programs Office - City Wide,356 ELL & Bilingual Programs,57915 Miscellaneous - Contingent Projects,228958 Federal - Nonpublic Inst (Catholic),490943 Title Iii - Lmtd. Eng. Prf. - Nonpublic,69300 St William School,356 ELL & Bilingual Programs,55005 Property - Equipment,228958 Federal - Nonpublic Inst (Catholic),490943 Title Iii - Lmtd. Eng. Prf. - Nonpublic,"$3,538",
605,19-0626-EX1,Transfer from Capital/Operations - City Wide to James B Farnsworth Elementary School,Funds Transfer From Award# 2019-437-00-17 To Project# 2019-23161-OHI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,23161 James B Farnsworth Elementary School,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$3,550",
606,19-0626-EX1,Transfer from Capital/Operations - City Wide to Belmont-Cragin Elementary School,Funds Transfer From Award# 2019-437-00-17 To Project# 2019-26771-OPI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,26771 Belmont-Cragin Elementary School,437 CIP Series 2018D,54125 Services - Professional/Administrative,009517 Sodexo Ifm - Cip,000000 Default Value,"$3,550",
607,19-0626-EX1,Transfer from Belmont-Cragin Elementary School to Capital/Operations - City Wide,Funds Transfer From Project# 2019-26771-OPI To Award# 2019-437-00-17 ; Change Reason : NA,26771 Belmont-Cragin Elementary School,437 CIP Series 2018D,54125 Services - Professional/Administrative,009517 Sodexo Ifm - Cip,000000 Default Value,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$3,550",
608,19-0626-EX1,Transfer from Capital/Operations - City Wide to Belmont-Cragin Elementary School,Funds Transfer From Award# 2019-437-00-17 To Project# 2019-26771-OPI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,26771 Belmont-Cragin Elementary School,437 CIP Series 2018D,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,"$3,550",
609,19-0626-EX1,Transfer from Grant Funded Programs Office - City Wide to Hanna Sachs Bias Yaakov,High School Of Chicago,12625 Grant Funded Programs Office - City Wide,220,57915,370004 462072,,"69141 Hanna Sachs Bias Yaakov
High School Of
Chicago",220 Federal Special Education IDEA Programs,54125 Services - Professional/Administrative,370013 Federal - Idea Nonpublic (Jewish),462072 Lea Flowthru Instruction - Nonpublic,"$3,600","Transfer funds to process approved purchase order requests for Nonpublic Schools IDEA programsFederal Special Education IDEA Programs
Miscellaneous - Contingent Projects
Nonpublic Instructional & Support Services
Lea Flowthru Instruction - Nonpublic"
610,19-0626-EX1,Transfer from Grant Funded Programs Office - City Wide to St Ferdinand School,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IIA programs,12625 Grant Funded Programs Office - City Wide,353 Title II - Teacher Quality,57915 Miscellaneous - Contingent Projects,228958 Federal - Nonpublic Inst (Catholic),494067 Title Iia - Archdiocese Of Chgo. Suppl. Servc.,69098 St Ferdinand School,353 Title II - Teacher Quality,55005 Property - Equipment,228958 Federal - Nonpublic Inst (Catholic),494067 Title Iia - Archdiocese Of Chgo. Suppl. Servc.,"$3,605",
611,19-0626-EX1,Transfer from Social Science & Civic Engagement to Chicago Military Academy High School,Service learning grant award funds,10813 Social Science & Civic Engagement,115 General Education Fund,57940 Miscellaneous Charges,390003 Service Learning,000000 Default Value,70070 Chicago Military Academy High School,115 General Education Fund,57915 Miscellaneous - Contingent Projects,390003 Service Learning,000901 Other Gen Ed Funded Programs,"$3,625",
612,19-0626-EX1,Transfer from Capital/Operations - City Wide to Peter Cooper Elementary Dual Language Academy,Funds Transfer From Award# 2019-437-00-19 To Project# 2019-22831-OPI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,22831 Peter Cooper Elementary Dual Language Academy,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$3,648",
613,19-0626-EX1,Transfer from Capital/Operations - City Wide to Gurdon S Hubbard High School,Funds Transfer From Award# 2019-437-00-07 To Project# 2019-46341-SCI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,46341 Gurdon S Hubbard High School,437 CIP Series 2018D,54125 Services - Professional/Administrative,253508 Renovations,000000 Default Value,"$3,664",
614,19-0626-EX1,Transfer from Capital/Operations - City Wide to Thomas Drummond Elementary School,Funds Transfer From Award# 2017-486-00-11 To Project# 2018-23021-ACD ; Change Reason : NA,12150 Capital/Operations - City Wide,486 CIT Bond Fund,56310 Capitalized Construction,009426 All Other,000000 Default Value,23021 Thomas Drummond Elementary School,486 CIT Bond Fund,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$3,684",
615,19-0626-EX1,Transfer from Kenwood Academy High School to Early College and Career - City Wide,Returning funds to CTE Department in preperation for the end of school year,46361 Kenwood Academy High School,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,147601 Graphic Communications/Graphic Design,474566 Special Student Needs-C. Perkins Fy19,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,119035 Other Instruction Purposes - Miscellaneous,474566 Special Student Needs-C. Perkins Fy19,"$3,716",
616,19-0626-EX1,Transfer from Sarah E. Goode STEM Academy to Early College and Career - City Wide,Pulling from schools units to reallocate for grant spend down.,46611 Sarah E. Goode STEM Academy,"324 Miscellaneous Federal, State & Local Grants",54210 Pupil Transportation,125023 Stem - Extended Student Learning,439606 Critical Mass Year 6,13727 Early College and Career - City Wide,"324 Miscellaneous Federal, State & Local Grants",53405 Commodities - Supplies,125023 Stem - Extended Student Learning,439606 Critical Mass Year 6,"$3,717",
617,19-0626-EX1,Transfer from Early College and Career - City Wide to Sarah E. Goode STEM Academy,Replacing pulled back Critical Mass funds with ECSTEM008011 Funds,13727 Early College and Career - City Wide,115 General Education Fund,53305 Instructional Materials (Non-Digital),125023 Stem - Extended Student Learning,008011 Stem Programs,46611 Sarah E. Goode STEM Academy,115 General Education Fund,54210 Pupil Transportation,125023 Stem - Extended Student Learning,008011 Stem Programs,"$3,717",
618,19-0626-EX1,Transfer from Office of Catholic Schools to St Mary Of The Woods School,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IV programs,69510 Office of Catholic Schools,358 Title IV,54125 Services - Professional/Administrative,228958 Federal - Nonpublic Inst (Catholic),"440045 Title Iv, Part A - Nonpublic",69196 St Mary Of The Woods School,358 Title IV,55005 Property - Equipment,228958 Federal - Nonpublic Inst (Catholic),"440045 Title Iv, Part A - Nonpublic","$3,730",
619,19-0626-EX1,Transfer from Gwendolyn Brooks College Preparatory Academy HS to Early College and Career - City Wide,Returning funds to CTE Department in preperation for the end of school year,47051 Gwendolyn Brooks College Preparatory Academy HS,369 Title I - School Improvement Carl Perkins,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",140004 Cte - Business Systems,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19",13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,119035 322023,,"$3,774","Other Instruction Purposes - Miscellaneous
Career & Technical Educ. Improvement Grant (Ctei)
Fy19"
620,19-0626-EX1,Transfer from Capital/Operations - City Wide to Charles R Henderson Elementary School,Funds Transfer From Award# 2019-437-00-16 To Project# 2019-23721-OHI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009509 Ss O&M Cip,000000 Default Value,23721 Charles R Henderson Elementary School,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$3,775",
