Number,Action,Name,Rationale,From Line 1,From Line 2,From Line 3,From Line 4,From Line 5,To Line 1,To Line 2,To Line 3,To Line 4,To Line 5,Amount,UNFORMATTED
533,19-0424-EX1,Transfer from Capital/Operations - City Wide to Little Village Multiplex,Funds Transfer From Award# 2019-437-00-19 To Project# 2019-49121-ORR ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,49121 Little Village Multiplex,437 CIP Series 2018D,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,"$6,500","116
"
534,19-0424-EX1,"
Transfer from Chicago Technology Academy High School to Education General - City Wide",increase budget lines for federal adjustments,63091 Chicago Technology Academy High School,332 NCLB Title I Regular Fund,54320 Student Tuition - Charter Schools,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,12670 Education General - City Wide,332 NCLB Title I Regular Fund,54320 Student Tuition - Charter Schools,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$6,522",
535,19-0424-EX1,Transfer from CICS - Ralph Ellison to Education General - City Wide,increase budget lines for federal adjustments,66072 CICS - Ralph Ellison,358 Title IV,54320 Student Tuition - Charter Schools,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,12670 Education General - City Wide,358 Title IV,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$6,559",
536,19-0424-EX1,Transfer from Capital/Operations - City Wide to Frank W Reilly Elementary School,Funds Transfer From Award# 2019-437-00-18 To Project# 2019-25101-OHI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009516 Sodexo - Cip,000000 Default Value,25101 Frank W Reilly Elementary School,437 CIP Series 2018D,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,"$6,588",
537,19-0424-EX1,Transfer from Erie Elementary Charter School to Education General - City Wide,increase budget lines for federal adjustments,66331 Erie Elementary Charter School,358 Title IV,54320 Student Tuition - Charter Schools,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,12670 Education General - City Wide,358 Title IV,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$6,607",
538,19-0424-EX1,Transfer from ASPIRA Charter School - Haugan Middle School to Education General - City Wide,increase budget lines for federal adjustments,66351 ASPIRA Charter School - Haugan Middle School,358 Title IV,54320 Student Tuition - Charter Schools,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,12670 Education General - City Wide,358 Title IV,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$6,607",
539,19-0424-EX1,"
Transfer from Camelot Excel - Englewood HS to Education General - City Wide",increase budget lines for federal adjustments,63142 Camelot Excel - Englewood HS,332 NCLB Title I Regular Fund,54320 Student Tuition - Charter Schools,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,12670 Education General - City Wide,332 NCLB Title I Regular Fund,54320 Student Tuition - Charter Schools,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$6,611",
540,19-0424-EX1,Transfer from Capital/Operations - City Wide to John Foster Dulles Elementary School,Funds Transfer From Award# 2019-437-00-07 To Project# 2019-26141-PKC ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,26141 John Foster Dulles Elementary School,437 CIP Series 2018D,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$6,624",
541,19-0424-EX1,Transfer from Capital/Operations - City Wide to John J Pershing Elementary Humanities Magnet,Funds Transfer From Award# 2019-437-00-19 To Project# 2019-29251-OHI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,29251 John J Pershing Elementary Humanities Magnet,437 CIP Series 2018D,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,"$6,636",
542,19-0424-EX1,Transfer from John J Pershing Elementary Humanities Magnet to Capital/Operations - City Wide,Funds Transfer From Project# 2019-29251-OHI To Award# 2019-437-00-19 ; Change Reason : NA,29251 John J Pershing Elementary Humanities Magnet,437 CIP Series 2018D,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,"$6,636",
543,19-0424-EX1,Transfer from Capital/Operations - City Wide to Emmett Louis Till Math and Science Academy,Funds Transfer From Award# 2019-437-00-19 To Project# 2019-24441-OHI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,24441 Emmett Louis Till Math and Science Academy,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$6,636","118
"
544,19-0424-EX1,"
Transfer from CICS - Prairie to Education General - City Wide",increase budget lines for federal adjustments,66161 CICS - Prairie,358 Title IV,54320 Student Tuition - Charter Schools,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,12670 Education General - City Wide,358 Title IV,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$6,638",
545,19-0424-EX1,Transfer from KIPP One Academy to Education General - City Wide,increase budget lines for federal adjustments,66032 KIPP One Academy,358 Title IV,54320 Student Tuition - Charter Schools,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,12670 Education General - City Wide,358 Title IV,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$6,654",
546,19-0424-EX1,Transfer from Capital/Operations - City Wide to Woodlawn Community Elementary School,Funds Transfer From Award# 2019-437-00-19 To Project# 2019-23631-OFA ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,23631 Woodlawn Community Elementary School,437 CIP Series 2018D,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,"$6,700",
547,19-0424-EX1,Transfer from Early College and Career - City Wide to Lake View High School,Justification: Transfer funds for STEM supplies.- per Lisa Washington,13727 Early College and Career - City Wide,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,221011 Improvement Of Instruction,439606 Critical Mass Year 6,46211 Lake View High School,"324 Miscellaneous Federal, State & Local Grants",53405 Commodities - Supplies,125023 Stem - Extended Student Learning,439606 Critical Mass Year 6,"$6,713",
548,19-0424-EX1,Transfer from Capital/Operations - City Wide to Phillip Murray Elementary Language Academy,Funds Transfer From Award# 2019-437-00-19 To Project# 2019-29221-OPI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,29221 Phillip Murray Elementary Language Academy,437 CIP Series 2018D,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,"$6,750","119
"
549,19-0424-EX1,"
Transfer from Capital/Operations - City Wide to Louisa May Alcott College Preparatory ES",Funds Transfer From Award# 2019-437-00-18 To Project# 2019-22041-OHI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009516 Sodexo - Cip,000000 Default Value,22041 Louisa May Alcott College Preparatory ES,437 CIP Series 2018D,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,"$6,806",
550,19-0424-EX1,Transfer from Student Support and Engagement to Oriole Park Elementary School,Oriole Park K-8 OST Award Program Staffing Award - 50%,11371 Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,320020 Other After Schools Programs,100106 Out-Of-School-Time Iga Fy19,24771 Oriole Park Elementary School,"324 Miscellaneous Federal, State & Local Grants",51320 Bucket Position Pointer,320020 Other After Schools Programs,100106 Out-Of-School-Time Iga Fy19,"$6,815",
551,19-0424-EX1,Transfer from Student Support and Engagement to Arthur E Canty Elementary School,Canty K-8 OST Award Program Staffing Award - 50%,11371 Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,320020 Other After Schools Programs,100106 Out-Of-School-Time Iga Fy19,22541 Arthur E Canty Elementary School,"324 Miscellaneous Federal, State & Local Grants",51320 Bucket Position Pointer,320020 Other After Schools Programs,100106 Out-Of-School-Time Iga Fy19,"$6,815",
552,19-0424-EX1,Transfer from Student Support and Engagement to William B Ogden Elementary School,Ogden K-8 OST Award Program Staffing Award - 50%,11371 Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,320020 Other After Schools Programs,100106 Out-Of-School-Time Iga Fy19,24731 William B Ogden Elementary School,"324 Miscellaneous Federal, State & Local Grants",51320 Bucket Position Pointer,290001 General Salary S Bkt,100106 Out-Of-School-Time Iga Fy19,"$6,815",
553,19-0424-EX1,Transfer from Teaching and Learning Office to Teaching and Learning Office,Transfer of funds for Follett order,10810 Teaching and Learning Office,"324 Miscellaneous Federal, State & Local Grants",54125 Services - Professional/Administrative,221011 Improvement Of Instruction,399928 Healthy Communities Investments 17-3999,10810 Teaching and Learning Office,"324 Miscellaneous Federal, State & Local Grants",53305 Instructional Materials (Non-Digital),221011 Improvement Of Instruction,399928 Healthy Communities Investments 17-3999,"$6,816",
554,19-0424-EX1,"
Transfer from Camelot - Chicago Excel Academy to Education General - City Wide",increase budget lines for federal adjustments,63141 Camelot - Chicago Excel Academy,332 NCLB Title I Regular Fund,54320 Student Tuition - Charter Schools,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,12670 Education General - City Wide,332 NCLB Title I Regular Fund,54320 Student Tuition - Charter Schools,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$6,833",
555,19-0424-EX1,Transfer from Student Support and Engagement to Johann W von Goethe Elementary School,Goethe K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,23341 Johann W von Goethe Elementary School,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$6,846",
556,19-0424-EX1,Transfer from Student Support and Engagement to Abraham Lincoln Elementary School,Lincoln K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,24191 Abraham Lincoln Elementary School,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$6,846",
557,19-0424-EX1,Transfer from Student Support and Engagement to Federico Garcia Lorca Elementary School,Lorca K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,22341 Federico Garcia Lorca Elementary School,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$6,846",
558,19-0424-EX1,Transfer from Capital/Operations - City Wide to Edward K Ellington Elementary School,Funds Transfer From Award# 2019-437-00-07 To Project# 2019-23101-PKC ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,23101 Edward K Ellington Elementary School,437 CIP Series 2018D,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$6,855","121
"
559,19-0424-EX1,"
Transfer from Capital/Operations - City Wide to Leslie Lewis Elementary School",Funds Transfer From Award# 2019-437-00-07 To Project# 2019-24151-PKC ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,24151 Leslie Lewis Elementary School,437 CIP Series 2018D,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$6,855",
560,19-0424-EX1,Transfer from Perspectives - Leadership Academy to Education General - City Wide,increase budget lines for federal adjustments,66052 Perspectives - Leadership Academy,358 Title IV,54320 Student Tuition - Charter Schools,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,12670 Education General - City Wide,358 Title IV,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$6,874",
561,19-0424-EX1,Transfer from Gage Park High School to Education General - City Wide,Sweep excess grant funds,46141 Gage Park High School,367 Title I - Comprehensive School Reform,53405 Commodities - Supplies,221011 Improvement Of Instruction,424086 Sig - Gage Park (Cohort 6) Fy19,12670 Education General - City Wide,367 Title I - Comprehensive School Reform,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$6,898",
562,19-0424-EX1,Transfer from Early Childhood Development - City Wide to Philip Rogers Elementary School,Transfer funds to update bucket.,11385 Early Childhood Development - City Wide,115 General Education Fund,57940 Miscellaneous Charges,119027 Prek Instruction,000000 Default Value,25141 Philip Rogers Elementary School,115 General Education Fund,51130 Teacher Salaries - Extended Day,119027 Prek Instruction,000901 Other Gen Ed Funded Programs,"$6,900",
563,19-0424-EX1,Transfer from Capital/Operations - City Wide to Langston Hughes School,Funds Transfer From Award# 2019-437-00-04 To Project# 2019-26641-BAS ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,253007 Life Safety,000000 Default Value,26641 Langston Hughes School,437 CIP Series 2018D,56304 Capitalized Software,253007 Life Safety,000000 Default Value,"$6,978","122
"
564,19-0424-EX1,"
Transfer from Polaris Charter Academy to Education General - City Wide",increase budget lines for federal adjustments,67081 Polaris Charter Academy,358 Title IV,54320 Student Tuition - Charter Schools,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,12670 Education General - City Wide,358 Title IV,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$6,984",
565,19-0424-EX1,Transfer from William G Hibbard Elementary School to Telpochcalli Elementary School,Full day support funds.,23801 William G Hibbard Elementary School,115 General Education Fund,57940 Miscellaneous Charges,119027 Prek Instruction,000901 Other Gen Ed Funded Programs,23231 Telpochcalli Elementary School,115 General Education Fund,57940 Miscellaneous Charges,119027 Prek Instruction,000901 Other Gen Ed Funded Programs,"$7,000",
566,19-0424-EX1,Transfer from Language & Cultural Education - City Wide to Language & Cultural Education - City Wide,Funds will be used to purchase travel for 5 teachers to attend the 2019 National Chinese Language Conf at San Diege in May 2019,11540 Language & Cultural Education - City Wide,124 School Special Income Fund,57935 Miscellaneous - Administrative Allocation To Special,221002 World Language Instructor Support,010228 Confucius Institute Of Chicago,11540 Language & Cultural Education - City Wide,124 School Special Income Fund,54205 Travel Expense,221002 World Language Instructor Support,010228 Confucius Institute Of Chicago,"$7,000",
567,19-0424-EX1,Transfer from Early College and Career - City Wide to Early College and Career - City Wide,Justification : Transfer funds for travel expenses.- per Lisa Washington,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,54125 Services - Professional/Administrative,119035 Other Instruction Purposes - Miscellaneous,474566 Special Student Needs-C. Perkins Fy19,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,54205 Travel Expense,221011 Improvement Of Instruction,474566 Special Student Needs-C. Perkins Fy19,"$7,000",
568,19-0424-EX1,"
Transfer from Grant Funded Programs Office - City Wide to Independent Schools Of Chicago",Transfer funds to process approved purchase order requests for Nonpublic Schools Title IIA programs,12625 Grant Funded Programs Office - City Wide,353 Title II - Teacher Quality,57915 Miscellaneous - Contingent Projects,228958 494067,,70140 Independent Schools Of Chicago,353 Title II - Teacher Quality,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",228950 Federal - Nonpublic Inst (Independent),494068 Title Iia - Other Private Supplementary Servc.,"$7,000","Federal - Nonpublic Inst (Catholic)
Title Iia - Archdiocese Of Chgo. Suppl. Servc."
569,19-0424-EX1,Transfer from Pathways in Education- Ashburn to Education General - City Wide,increase budget lines for federal adjustments,65018 Pathways in Education- Ashburn,332 NCLB Title I Regular Fund,54320 Student Tuition - Charter Schools,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,12670 Education General - City Wide,332 NCLB Title I Regular Fund,54320 Student Tuition - Charter Schools,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$7,055",
570,19-0424-EX1,Transfer from Independent Schools Of Chicago to Education General - City Wide,EXPIRED GRANT SWEEP - Transfer available funding to contingency.,70140 Independent Schools Of Chicago,353 Title II - Teacher Quality,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",228950 Federal - Nonpublic Inst (Independent),494064 Title Iia - Other Private Supplementary Servc.,12670 Education General - City Wide,353 Title II - Teacher Quality,57915 Miscellaneous - Contingent Projects,600002 041008,,"$7,074","Contingency For Project Expansion
Contingency For Grant Expansion"
571,19-0424-EX1,Transfer from University of Chicago - North Kenwood/Oakland to Education General - City Wide,increase budget lines for federal adjustments,66111 University of Chicago - North Kenwood/Oakland,332 NCLB Title I Regular Fund,54320 Student Tuition - Charter Schools,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,12670 Education General - City Wide,332 NCLB Title I Regular Fund,54320 Student Tuition - Charter Schools,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$7,099",
572,19-0424-EX1,"
Transfer from Grant Funded Programs Office - City Wide to Office of Catholic Schools",Transfer funds to process approved purchase order requests for Nonpublic Schools Title IIA programs,12625 Grant Funded Programs Office - City Wide,353 Title II - Teacher Quality,57915 Miscellaneous - Contingent Projects,228958 Federal - Nonpublic Inst (Catholic),494067 Title Iia - Archdiocese Of Chgo. Suppl. Servc.,69510 Office of Catholic Schools,353 Title II - Teacher Quality,54125 Services - Professional/Administrative,228958 Federal - Nonpublic Inst (Catholic),494067 Title Iia - Archdiocese Of Chgo. Suppl. Servc.,"$7,100",
573,19-0424-EX1,Transfer from L.E.A.R.N. - Excel Campus to Education General - City Wide,increase budget lines for federal adjustments,66561 L.E.A.R.N. - Excel Campus,358 Title IV,54320 Student Tuition - Charter Schools,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,12670 Education General - City Wide,358 Title IV,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$7,110",
574,19-0424-EX1,Transfer from Education General - City Wide to Communications Office,MISCELLANEOUS PRINTING AND PUB,12670 Education General - City Wide,115 General Education Fund,51300 Regular Position Pointer,290001 General Salary S Bkt,000000 Default Value,10510 Communications Office,115 General Education Fund,54520 Services - Printing,221205 Communications - Admin,000000 Default Value,"$7,136",
575,19-0424-EX1,Transfer from Education General - City Wide to Communications Office,MISCELLANEOUS PRINTING AND PUB,12670 Education General - City Wide,115 General Education Fund,51300 Regular Position Pointer,290001 General Salary S Bkt,000000 Default Value,10510 Communications Office,115 General Education Fund,54520 Services - Printing,221205 Communications - Admin,000000 Default Value,"$7,136",
576,19-0424-EX1,Transfer from Capital/Operations - City Wide to Mildred I Lavizzo Elementary School,Funds Transfer From Award# 2019-437-00-07 To Project# 2019-25671-PKC ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,25671 Mildred I Lavizzo Elementary School,437 CIP Series 2018D,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$7,138","125
"
577,19-0424-EX1,"
Transfer from L.E.A.R.N. - South Chicago Campus to Education General - City Wide",increase budget lines for federal adjustments,66563 L.E.A.R.N. - South Chicago Campus,358 Title IV,54320 Student Tuition - Charter Schools,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,12670 Education General - City Wide,358 Title IV,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$7,141",
578,19-0424-EX1,Transfer from Grant Funded Programs Office - City Wide to Yeshivas Tiferes TZVI,Transfer funds to process approved purchase order requests for Nonpublic Schools Title I programs,12625 Grant Funded Programs Office - City Wide,332 NCLB Title I Regular Fund,57915 Miscellaneous - Contingent Projects,370004 Nonpublic Instructional & Support Services,430219 Nonpublic Inst. & Supp. Serv. - Catholic,69442 Yeshivas Tiferes TZVI,332 NCLB Title I Regular Fund,54125 Services - Professional/Administrative,370003 Nonpublic Fine Arts,430223 Nonpublic Inst. & Supp. Serv. - Jewish,"$7,168",
579,19-0424-EX1,Transfer from CICS - Washington Park to Education General - City Wide,increase budget lines for federal adjustments,66181 CICS - Washington Park,358 Title IV,54320 Student Tuition - Charter Schools,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,12670 Education General - City Wide,358 Title IV,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$7,204",
580,19-0424-EX1,Transfer from Alain Locke Charter School to Education General - City Wide,increase budget lines for federal adjustments,66151 Alain Locke Charter School,358 Title IV,54320 Student Tuition - Charter Schools,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,12670 Education General - City Wide,358 Title IV,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$7,220",
581,19-0424-EX1,Transfer from Perspectives - Math and Science Academy to Education General - City Wide,increase budget lines for federal adjustments,66056 Perspectives - Math and Science Academy,358 Title IV,54320 Student Tuition - Charter Schools,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,12670 Education General - City Wide,358 Title IV,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$7,252",
582,19-0424-EX1,"
Transfer from Grant Funded Programs Office - City Wide to Leo High School",Transfer funds to process approved purchase order requests for Nonpublic Schools Title I programs,12625 Grant Funded Programs Office - City Wide,332 NCLB Title I Regular Fund,57915 Miscellaneous - Contingent Projects,370004 Nonpublic Instructional & Support Services,430219 Nonpublic Inst. & Supp. Serv. - Catholic,69377 Leo High School,332 NCLB Title I Regular Fund,54125 Services - Professional/Administrative,370003 Nonpublic Fine Arts,430219 Nonpublic Inst. & Supp. Serv. - Catholic,"$7,283",
583,19-0424-EX1,Transfer from Noble - Rowe-Clark Math and Science Academy to Education General - City Wide,increase budget lines for federal adjustments,66144 Noble - Rowe-Clark Math and Science Academy,358 Title IV,54320 Student Tuition - Charter Schools,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,12670 Education General - City Wide,358 Title IV,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$7,362",
584,19-0424-EX1,Transfer from Legacy Charter School to Education General - City Wide,increase budget lines for federal adjustments,67071 Legacy Charter School,358 Title IV,54320 Student Tuition - Charter Schools,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,12670 Education General - City Wide,358 Title IV,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$7,362",
585,19-0424-EX1,Transfer from Office of Catholic Schools to Pope Francis Global Academy-North,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IV programs,69510 Office of Catholic Schools,358 Title IV,54125 Services - Professional/Administrative,228958 Federal - Nonpublic Inst (Catholic),"440045 Title Iv, Part A - Nonpublic",69281 Pope Francis Global Academy-North,358 Title IV,55005 Property - Equipment,228958 Federal - Nonpublic Inst (Catholic),"440045 Title Iv, Part A - Nonpublic","$7,375",
586,19-0424-EX1,Transfer from Academy for Global Citizenship Charter School to Education General - City Wide,increase budget lines for federal adjustments,63011 Academy for Global Citizenship Charter School,358 Title IV,54320 Student Tuition - Charter Schools,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,12670 Education General - City Wide,358 Title IV,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$7,377",
587,19-0424-EX1,"
Transfer from Capital/Operations - City Wide to Albert R Sabin Elementary Magnet School",Funds Transfer From Award# 2019-437-00-17 To Project# 2019-29371-OMA ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,29371 Albert R Sabin Elementary Magnet School,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$7,400",
588,19-0424-EX1,Transfer from Capital/Operations - City Wide to Hawthorne Elementary Scholastic Academy,Funds Transfer From Award# 2019-437-00-18 To Project# 2019-29131-OFR ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009516 Sodexo - Cip,000000 Default Value,29131 Hawthorne Elementary Scholastic Academy,437 CIP Series 2018D,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,"$7,500",
589,19-0424-EX1,Transfer from Capital/Operations - City Wide to Newton Bateman Elementary School,Funds Transfer From Award# 2018-488-00-10 To Project# 2018-22171-MEP ; Change Reason : NA,12150 Capital/Operations - City Wide,488 Series 2017H,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,22171 Newton Bateman Elementary School,488 Series 2017H,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$7,503",
590,19-0424-EX1,Transfer from Computer Science to Education General - City Wide,EXPIRED GRANT SWEEP - Transfer available funding to contingency.,11405 Computer Science,"324 Miscellaneous Federal, State & Local Grants",53405 Commodities - Supplies,221117 Computer Education,210051 Computer Science For All Fy18,12670 Education General - City Wide,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$7,529",
591,19-0424-EX1,Transfer from CICS - Avalon/South Shore to Education General - City Wide,increase budget lines for federal adjustments,66371 CICS - Avalon/South Shore,358 Title IV,54320 Student Tuition - Charter Schools,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,12670 Education General - City Wide,358 Title IV,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$7,535","128
"
592,19-0424-EX1,"
Transfer from Dr Martin Luther King Jr College Prep HS to Education General - City Wide",EXPIRED GRANT SWEEP - Transfer available funding to contingency.,46371 Dr Martin Luther King Jr College Prep HS,"324 Miscellaneous Federal, State & Local Grants",51320 Bucket Position Pointer,290001 General Salary S Bkt,399927 Healthy Communities Investments 18-3999,12670 Education General - City Wide,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$7,577",
593,19-0424-EX1,Transfer from Capital/Operations - City Wide to Charles S Deneen Elementary School,Funds Transfer From Award# 2019-437-00-16 To Project# 2019-22931-OHI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009509 Ss O&M Cip,000000 Default Value,22931 Charles S Deneen Elementary School,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$7,600",
594,19-0424-EX1,Transfer from Grant Funded Programs Office - City Wide to Office of Catholic Schools,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IIA programs,12625 Grant Funded Programs Office - City Wide,353 Title II - Teacher Quality,57915 Miscellaneous - Contingent Projects,228958 Federal - Nonpublic Inst (Catholic),494067 Title Iia - Archdiocese Of Chgo. Suppl. Servc.,69510 Office of Catholic Schools,353 Title II - Teacher Quality,54205 Travel Expense,228958 Federal - Nonpublic Inst (Catholic),494067 Title Iia - Archdiocese Of Chgo. Suppl. Servc.,"$7,600",
