Number,Action,Name,Rationale,From Line 1,From Line 2,From Line 3,From Line 4,From Line 5,To Line 1,To Line 2,To Line 3,To Line 4,To Line 5,Amount,UNFORMATTED
383,19-0828-EX1,Transfer from Title I and School Improvement Programs to Frederic Chopin Elementary School,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433136 Il-Empower (Cohort 19 - Grant 6) Fy19
Amount: $3,335","Transfer To:
22721 Frederic Chopin Elementary School
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
211001 Attendance & Social Work
433136 Il-Empower (Cohort 19 - Grant 6) Fy19",,,,,,,,,,,,
384,19-0828-EX1,Transfer from Title I and School Improvement Programs to South Loop Elementary School,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011
433133","Improvement Of Instruction
Il-Empower (Cohort 19 - Grant 3) Fy19",,,,,,23751 South Loop Elementary School,367 Title I - Comprehensive School Reform,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",221011 Improvement Of Instruction,433133 Il-Empower (Cohort 19 - Grant 3) Fy19,"$3,397",
385,19-0828-EX1,Transfer from Title I and School Improvement Programs to Milton Brunson Math & Science Specialty ES,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011
433140","Improvement Of Instruction
Il-Empower (Cohort 19 - Grant 10) Fy19",,,,,,22491 Milton Brunson Math & Science Specialty ES,367 Title I - Comprehensive School Reform,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",221011 Improvement Of Instruction,433140 Il-Empower (Cohort 19 - Grant 10) Fy19,"$3,400",
386,19-0828-EX1,Transfer from Title I and School Improvement Programs to John T McCutcheon Elementary School,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433135 Il-Empower (Cohort 19 - Grant 5) Fy19","Transfer To:
26201 John T McCutcheon Elementary School
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433135 Il-Empower (Cohort 19 - Grant 5) Fy19",,,,,,,,,,,"$3,400",
387,19-0828-EX1,Transfer from Title I and School Improvement Programs to Edward Beasley Elementary Magnet Academic Center,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433137 Il-Empower (Cohort 19 - Grant 7) Fy19
Amount: $3,419","Transfer To:
29321 Edward Beasley Elementary Magnet Academic Center
367 Title I - Comprehensive School Reform
53305 Instructional Materials (Non-Digital)
211001 Attendance & Social Work
433137 Il-Empower (Cohort 19 - Grant 7) Fy19",,,,,,,,,,,,
388,19-0828-EX1,Transfer from Title I and School Improvement Programs to Paul Cuffe Math-Science Technology Academy ES,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011
433138","Improvement Of Instruction
Il-Empower (Cohort 19 - Grant 8) Fy19",,,,,,23881 Paul Cuffe Math-Science Technology Academy ES,367 Title I - Comprehensive School Reform,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",221011 Improvement Of Instruction,433138 Il-Empower (Cohort 19 - Grant 8) Fy19,"$3,425",
389,19-0828-EX1,Transfer from Title I and School Improvement Programs to Ninos Heroes Elementary Academic Center,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433139 Il-Empower (Cohort 19 - Grant 9) Fy19","Transfer To:
31101 Ninos Heroes Elementary Academic Center
367 Title I - Comprehensive School Reform
53304 Instructional Materials (Digital)
119010 Other Instructional Programs
433139 Il-Empower (Cohort 19 - Grant 9) Fy19",,,,,,,,,,,"$3,425",
390,19-0828-EX1,Transfer from Title I and School Improvement Programs to William Rainey Harper High School,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433134 Il-Empower (Cohort 19 - Grant 4) Fy19","Transfer To:
46151 William Rainey Harper High School
367 Title I - Comprehensive School Reform
53305 Instructional Materials (Non-Digital)
119010 Other Instructional Programs
433134 Il-Empower (Cohort 19 - Grant 4) Fy19",,,,,,,,,,,"$3,429",
391,19-0828-EX1,Transfer from Title I and School Improvement Programs to George Washington Elementary School,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433139 Il-Empower (Cohort 19 - Grant 9) Fy19
Amount: $3,484","Transfer To:
25771 George Washington Elementary School
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433139 Il-Empower (Cohort 19 - Grant 9) Fy19",,,,,,,,,,,,
392,19-0828-EX1,Transfer from Literacy to Education General - City Wide,Sweep of overallocated sub coverage funds,13700 Literacy,332 NCLB Title I Regular Fund,51330 Benefits Pointer,290001 General Salary S Bkt,430240 Title I - District Initiatives,12670 Education General - City Wide,332 NCLB Title I Regular Fund,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$3,497",
393,19-0828-EX1,Transfer from Title I and School Improvement Programs to Thomas Chalmers Specialty Elementary School,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433131 Il-Empower (Cohort 19 - Grant 1) Fy19","Transfer To:
22671 Thomas Chalmers Specialty Elementary School
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
211001 Attendance & Social Work
433131 Il-Empower (Cohort 19 - Grant 1) Fy19",,,,,,,,,,,"$3,500",
394,19-0828-EX1,Transfer from Luke O'Toole Elementary School to Rueben Salazar Elementary Bilingual Center,Reversing transfer for provisional FY20 CTU COLA. Line is now locked.,24801 Luke O'Toole Elementary School,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000575 Student Based Budgeting,30101 Rueben Salazar Elementary Bilingual Center,115 General Education Fund,51300 Regular Position Pointer,"290004 General Salary
S Bkt",000575 Student Based Budgeting,"$3,500",
395,19-0828-EX1,Transfer from Arts to Arts,Transfer of funds for miscellaneous buckets,10890 Arts,115 General Education Fund,54210 Pupil Transportation,320020 Other After Schools Programs,000000 Default Value,10890 Arts,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000000 Default Value,"$3,500",
396,19-0828-EX1,Transfer from Grant Funded Programs Office - City Wide to Lutheran Education Foundation,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IIA programs,12625 Grant Funded Programs Office - City Wide,353 Title II - Teacher Quality,57915 Miscellaneous - Contingent Projects,119035 Other Instruction Purposes - Miscellaneous,494067 Title Iia - Archdiocese Of Chgo. Suppl. Servc.,69336 Lutheran Education Foundation,353 Title II - Teacher Quality,54125 Services - Professional/Administrative,221022 Federal - Nonpublic Inst (Lutheran),494068 Title Iia - Other Private Supplementary Servc.,"$3,503",
397,19-0828-EX1,Transfer from Title I and School Improvement Programs to George H Corliss High School,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433134 Il-Empower (Cohort 19 - Grant 4) Fy19","Transfer To:
46391 George H Corliss High School
367 Title I - Comprehensive School Reform
53305 Instructional Materials (Non-Digital)
223013 Assessments/Standards
433134 Il-Empower (Cohort 19 - Grant 4) Fy19",,,,,,,,,,,"$3,515",
398,19-0828-EX1,Transfer from Title I and School Improvement Programs to Richard Edwards Elementary School,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433133 Il-Empower (Cohort 19 - Grant 3) Fy19","Transfer To:
23081 Richard Edwards Elementary School
367 Title I - Comprehensive School Reform
53304 Instructional Materials (Digital)
119010 Other Instructional Programs
433133 Il-Empower (Cohort 19 - Grant 3) Fy19",,,,,,,,,,,"$3,518",
399,19-0828-EX1,Transfer from Access and Enrollment to Access and Enrollment,Funds needed in order to create requisition for conference booking,11201 Access and Enrollment,115 General Education Fund,54125 Services - Professional/Administrative,221001 School Instructional Support Services,000000 Default Value,11201 Access and Enrollment,115 General Education Fund,54205 Travel Expense,221001 School Instructional Support Services,000000 Default Value,"$3,548",
400,19-0828-EX1,Transfer from Title I and School Improvement Programs to Irvin C Mollison Elementary School,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433137 Il-Empower (Cohort 19 - Grant 7) Fy19","Transfer To:
26251 Irvin C Mollison Elementary School
367 Title I - Comprehensive School Reform
53405 Commodities - Supplies
119010 Other Instructional Programs
433137 Il-Empower (Cohort 19 - Grant 7) Fy19",,,,,,,,,,,"$3,623",
401,19-0828-EX1,Transfer from Title I and School Improvement Programs to A.N. Pritzker School,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433136 Il-Empower (Cohort 19 - Grant 6) Fy19","Transfer To:
25871 A.N. Pritzker School
367 Title I - Comprehensive School Reform
53304 Instructional Materials (Digital)
119010 Other Instructional Programs
433136 Il-Empower (Cohort 19 - Grant 6) Fy19",,,,,,,,,,,"$3,648",
402,19-0828-EX1,Transfer from Early College and Career - City Wide to Charles Allen Prosser Career Academy High School,CTE Culinary Arts Program Equipment,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,57940 Miscellaneous Charges,119035 Other Instruction Purposes - Miscellaneous,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19",53041 Charles Allen Prosser Career Academy High School,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,140505 Culinary Arts,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19","$3,673",
403,19-0828-EX1,Transfer from Grant Funded Programs Office - City Wide to Telshe Yeshiva High School A,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IV programs,12625 Grant Funded Programs Office - City Wide,358 Title IV,57915 Miscellaneous - Contingent Projects,119035 Other Instruction Purposes - Miscellaneous,"440045 Title Iv, Part A - Nonpublic",69433 Telshe Yeshiva High School A,358 Title IV,55005 Property - Equipment,228953 Federal - Nonpublic Inst (Jewish),"440045 Title Iv, Part A - Nonpublic","$3,686",
404,19-0828-EX1,Transfer from Network 1 to Education General - City Wide,Sweep of overallocated sub coverage funds,02411 Network 1,332 NCLB Title I Regular Fund,51330 Benefits Pointer,290001 General Salary S Bkt,430240 Title I - District Initiatives,12670 Education General - City Wide,332 NCLB Title I Regular Fund,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$3,720",
405,19-0828-EX1,Transfer from Early Childhood Development - City Wide to Education General - City Wide,Sweep of overallocated sub coverage funds,11385 Early Childhood Development - City Wide,362 Early Childhood Development,51330 Benefits Pointer,290001 General Salary S Bkt,376672 State Preschool For All Age 3-5 Fy20,12670 Education General - City Wide,362 Early Childhood Development,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$3,720",
406,19-0828-EX1,Transfer from Network 1 to Education General - City Wide,Sweep of overallocated sub coverage funds,02411 Network 1,353 Title II - Teacher Quality,51330 Benefits Pointer,290001 General Salary S Bkt,494070 Title Iia - Teacher Quality,12670 Education General - City Wide,353 Title II - Teacher Quality,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$3,720",
407,19-0828-EX1,Transfer from Title I and School Improvement Programs to George Leland Elementary School,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433135 Il-Empower (Cohort 19 - Grant 5) Fy19
Amount: $3,722","Transfer To:
26391 George Leland Elementary School
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433135 Il-Empower (Cohort 19 - Grant 5) Fy19",,,,,,,,,,,,
408,19-0828-EX1,Transfer from Title I and School Improvement Programs to George Washington Carver Primary School,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433139 Il-Empower (Cohort 19 - Grant 9) Fy19","Transfer To:
22621 George Washington Carver Primary School
367 Title I - Comprehensive School Reform
53405 Commodities - Supplies
221011 Improvement Of Instruction
433139 Il-Empower (Cohort 19 - Grant 9) Fy19",,,,,,,,,,,"$3,737",
409,19-0828-EX1,Transfer from Grant Funded Programs Office - City Wide to Christian Affiliate Schools,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IIA programs,12625 Grant Funded Programs Office - City Wide,353 Title II - Teacher Quality,57915 Miscellaneous - Contingent Projects,119035 Other Instruction Purposes - Miscellaneous,494067 Title Iia - Archdiocese Of Chgo. Suppl. Servc.,69237 Christian Affiliate Schools,353 Title II - Teacher Quality,54125 Services - Professional/Administrative,228952 Federal - Nonpublic Inst (Christian),494068 Title Iia - Other Private Supplementary Servc.,"$3,740",
410,19-0828-EX1,Transfer from Grant Funded Programs Office - City Wide to Mercy Home for Boys,Transfer funds to process purchase order requests for Neglected Sites,12625 Grant Funded Programs Office - City Wide,334 NCLB Title 1 - Neglected & Delinquent,57915 Miscellaneous - Contingent Projects,119035 Other Instruction Purposes - Miscellaneous,430525 Neglected Programs Fy19,69063 Mercy Home for Boys,334 NCLB Title 1 - Neglected & Delinquent,53307 Commodities: Software Licenses (Instructional),125008 Title I - Neglected & Delinquent Programs,430525 Neglected Programs Fy19,"$3,750",
411,19-0828-EX1,Transfer from Title I and School Improvement Programs to George H Corliss High School,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433134 Il-Empower (Cohort 19 - Grant 4) Fy19
Amount: $3,756","Transfer To:
46391 George H Corliss High School
367 Title I - Comprehensive School Reform
53405 Commodities - Supplies
119010 Other Instructional Programs
433134 Il-Empower (Cohort 19 - Grant 4) Fy19",,,,,,,,,,,,
412,19-0828-EX1,Transfer from Title I and School Improvement Programs to Robert Nathaniel Dett Elementary School,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433136 Il-Empower (Cohort 19 - Grant 6) Fy19","Transfer To:
26031 Robert Nathaniel Dett Elementary School
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433136 Il-Empower (Cohort 19 - Grant 6) Fy19",,,,,,,,,,,"$3,800",
413,19-0828-EX1,Transfer from Title I and School Improvement Programs to Matthew Gallistel Elementary Language Academy,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011
433139","Improvement Of Instruction
Il-Empower (Cohort 19 - Grant 9) Fy19",,,,,,29091 Matthew Gallistel Elementary Language Academy,367 Title I - Comprehensive School Reform,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",221011 Improvement Of Instruction,433139 Il-Empower (Cohort 19 - Grant 9) Fy19,"$3,824",
414,19-0828-EX1,Transfer from YCCS-Dr. Pedro Albizu Campos Puerto Rican HS to Youth Connection Charter School (YCCS),FY19 Il-Empower Charter Tuition Payments,66615 YCCS-Dr. Pedro Albizu Campos Puerto Rican HS,367 Title I - Comprehensive School Reform,54320 Student Tuition - Charter Schools,119010 Other Instructional Programs,433132 Il-Empower (Cohort 19 - Grant 2) Fy19,66101 Youth Connection Charter School (YCCS),367 Title I - Comprehensive School Reform,54320 Student Tuition - Charter Schools,119010 Other Instructional Programs,433132 Il-Empower (Cohort 19 - Grant 2) Fy19,"$3,830",
415,19-0828-EX1,Transfer from Title I and School Improvement Programs to Virgil Grissom Elementary School,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433133 Il-Empower (Cohort 19 - Grant 3) Fy19
Amount: $3,831","Transfer To:
23361 Virgil Grissom Elementary School
367 Title I - Comprehensive School Reform
53305 Instructional Materials (Non-Digital)
119010 Other Instructional Programs
433133 Il-Empower (Cohort 19 - Grant 3) Fy19",,,,,,,,,,,,
416,19-0828-EX1,Transfer from Grant Funded Programs Office - City Wide to Office of Catholic Schools,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IV programs,12625 Grant Funded Programs Office - City Wide,358 Title IV,57915 Miscellaneous - Contingent Projects,119035 Other Instruction Purposes - Miscellaneous,"440045 Title Iv, Part A - Nonpublic",69510 Office of Catholic Schools,358 Title IV,55005 Property - Equipment,228958 Federal - Nonpublic Inst (Catholic),"440045 Title Iv, Part A - Nonpublic","$3,885",
417,19-0828-EX1,Transfer from Title I and School Improvement Programs to Hyde Park Academy High School,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433140 Il-Empower (Cohort 19 - Grant 10) Fy19","Transfer To:
46171 Hyde Park Academy High School
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433140 Il-Empower (Cohort 19 - Grant 10) Fy19",,,,,,,,,,,"$3,897",
418,19-0828-EX1,Transfer from Teacher Leader Development and Innovation to Teacher Leader Development and Innovation,Transfer of funds to align grant,11551 Teacher Leader Development and Innovation,353 Title II - Teacher Quality,51300 Regular Position Pointer,"290004 General Salary
S Bkt",528411 Highly Effective Teachers / Seed,11551 Teacher Leader Development and Innovation,353 Title II - Teacher Quality,57940 Miscellaneous Charges,264207 Teacher Sourcing & Recruitment,528411 Highly Effective Teachers / Seed,"$3,902",
419,19-0828-EX1,Transfer from Title I and School Improvement Programs to Mildred I Lavizzo Elementary School,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433140 Il-Empower (Cohort 19 - Grant 10) Fy19
Amount: $3,920","Transfer To:
25671 Mildred I Lavizzo Elementary School
367 Title I - Comprehensive School Reform
53305 Instructional Materials (Non-Digital)
119010 Other Instructional Programs
433140 Il-Empower (Cohort 19 - Grant 10) Fy19",,,,,,,,,,,,
420,19-0828-EX1,Transfer from Grant Funded Programs Office - City Wide to Holy Family Lutheran,Transfer funds to process approved purchase order requests for Nonpublic Schools Title I programs,12625 Grant Funded Programs Office - City Wide,332 NCLB Title I Regular Fund,57915 Miscellaneous - Contingent Projects,119035 Other Instruction Purposes - Miscellaneous,430219 Nonpublic Inst. & Supp. Serv. - Catholic,69478 Holy Family Lutheran,332 NCLB Title I Regular Fund,54125 Services - Professional/Administrative,370003 Nonpublic Fine Arts,430222 Nonpublic Inst. & Supp. Serv. - Lutheran,"$3,933",
421,19-0828-EX1,Transfer from Title I and School Improvement Programs to Julia Ward Howe Elementary School of Excellence,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433131 Il-Empower (Cohort 19 - Grant 1) Fy19","Transfer To:
23851 Julia Ward Howe Elementary School of Excellence
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433131 Il-Empower (Cohort 19 - Grant 1) Fy19",,,,,,,,,,,"$3,938",
422,19-0828-EX1,Transfer from Title I and School Improvement Programs to James Otis Elementary School,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011
433136","Improvement Of Instruction
Il-Empower (Cohort 19 - Grant 6) Fy19",,,,,,24791 James Otis Elementary School,367 Title I - Comprehensive School Reform,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",221011 Improvement Of Instruction,433136 Il-Empower (Cohort 19 - Grant 6) Fy19,"$3,995",
423,19-0828-EX1,Transfer from Title I and School Improvement Programs to Martha Ruggles Elementary School,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433140 Il-Empower (Cohort 19 - Grant 10) Fy19
Amount: $3,995","Transfer To:
25181 Martha Ruggles Elementary School
367 Title I - Comprehensive School Reform
53305 Instructional Materials (Non-Digital)
223013 Assessments/Standards
433140 Il-Empower (Cohort 19 - Grant 10) Fy19",,,,,,,,,,,,
424,19-0828-EX1,Transfer from Counseling and Postsecondary Advising - City Wide to Marie Sklodowska Curie Metropolitan High School,Freshman Connections funds student based supply allocation.,10855 Counseling and Postsecondary Advising - City Wide,"324 Miscellaneous Federal, State & Local Grants",53405 Commodities - Supplies,160018 Freshman Summer Enrichment,399929 Healthy Communities Investments 19-3999,53101 Marie Sklodowska Curie Metropolitan High School,"324 Miscellaneous Federal, State & Local Grants",53405 Commodities - Supplies,160018 Freshman Summer Enrichment,399929 Healthy Communities Investments 19-3999,"$4,000",
425,19-0828-EX1,Transfer from Richard Yates Elementary School to Citywide Student Support and Engagement,Aligning to approved SCS Summer Budget,25911 Richard Yates Elementary School,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000044 Ctu Sustainable Schools Initiative,10875 Citywide Student Support and Engagement,115 General Education Fund,57915 Miscellaneous - Contingent Projects,390011 Community School Initiative,000044 Ctu Sustainable Schools Initiative,"$4,000",
426,19-0828-EX1,Transfer from Title I and School Improvement Programs to James Otis Elementary School,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433136 Il-Empower (Cohort 19 - Grant 6) Fy19","Transfer To:
24791 James Otis Elementary School
367 Title I - Comprehensive School Reform
53304 Instructional Materials (Digital)
119010 Other Instructional Programs
433136 Il-Empower (Cohort 19 - Grant 6) Fy19",,,,,,,,,,,"$4,000",
427,19-0828-EX1,Transfer from Title I and School Improvement Programs to Richard Yates Elementary School,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011 Improvement Of Instruction
433136 Il-Empower (Cohort 19 - Grant 6) Fy19
Amount: $4,000","Transfer To:
25911 Richard Yates Elementary School
367 Title I - Comprehensive School Reform
53304 Instructional Materials (Digital)
119010 Other Instructional Programs
433136 Il-Empower (Cohort 19 - Grant 6) Fy19",,,,,,,,,,,,
428,19-0828-EX1,Transfer from Title I and School Improvement Programs to Walter S Christopher Elementary School,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011
433137","Improvement Of Instruction
Il-Empower (Cohort 19 - Grant 7) Fy19",,,,,,30031 Walter S Christopher Elementary School,367 Title I - Comprehensive School Reform,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",221011 Improvement Of Instruction,433137 Il-Empower (Cohort 19 - Grant 7) Fy19,"$4,000",
429,19-0828-EX1,Transfer from Title I and School Improvement Programs to Frank L Gillespie Elementary School,"Remaining FY19 IL-Empower non-personnel funds reloaded to fulfill requirements of grant which allows spending until August 31st
",,,,,,,,,,,,
2019,19-0828-EX1,"Transfer From:
13740 Title I and School Improvement Programs
367 Title I - Comprehensive School Reform
54125 Services - Professional/Administrative
221011
433133","Improvement Of Instruction
Il-Empower (Cohort 19 - Grant 3) Fy19",,,,,,23321 Frank L Gillespie Elementary School,367 Title I - Comprehensive School Reform,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",221011 Improvement Of Instruction,433133 Il-Empower (Cohort 19 - Grant 3) Fy19,"$4,000",
