Number,Action,Name,Rationale,From Line 1,From Line 2,From Line 3,From Line 4,From Line 5,To Line 1,To Line 2,To Line 3,To Line 4,To Line 5,Amount,UNFORMATTED
545,18-1024-EX1,Transfer from Talman Elementary School to Talent Office - City Wide,Teacher Residency Program,26781 Talman Elementary School,115 General Education Fund,53305 Instructional Materials (Non-Digital),119015 Reading,000575 Student Based Budgeting,11070 Talent Office - City Wide,115 General Education Fund,57940 Miscellaneous Charges,264207 Teacher Sourcing & Recruitment,000000 Default Value,"$4,000",
546,18-1024-EX1,Transfer from Talman Elementary School to Talent Office - City Wide,Teacher Residency Program,26781 Talman Elementary School,115 General Education Fund,53305 Instructional Materials (Non-Digital),119016 Mathematics,000576 Supplemental Aid,11070 Talent Office - City Wide,115 General Education Fund,57940 Miscellaneous Charges,264207 Teacher Sourcing & Recruitment,000000 Default Value,"$4,000",
547,18-1024-EX1,Transfer from Talman Elementary School to Talent Office - City Wide,Teacher Residency Program,26781 Talman Elementary School,115 General Education Fund,53305 Instructional Materials (Non-Digital),119016 Mathematics,000576 Supplemental Aid,11070 Talent Office - City Wide,115 General Education Fund,57940 Miscellaneous Charges,264207 Teacher Sourcing & Recruitment,000000 Default Value,"$4,000",
548,18-1024-EX1,Transfer from Lutheran Education Foundation to Education General - City Wide,Transfer available funding to contingency.,69336 Lutheran Education Foundation,353 Title II - Teacher Quality,54305 Tuition,221022 Federal - Nonpublic Inst (Lutheran),494064 Title Iia - Other Private Supplementary Servc.,12670 Education General - City Wide,353 Title II - Teacher Quality,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,410008 Contingency For Project Expan,"$4,000",
549,18-1024-EX1,Transfer from Capital/Operations - City Wide to Crown Community Academy of Fine Arts Center ES,Funds Transfer From Award# 2017-427-00-26 To Project# 2019-31041-OHI ; Change Reason : NA,12150 Capital/Operations - City Wide,427 CIP Series 2016B,56310 Capitalized Construction,009567 All Other,000000 Default Value,31041 Crown Community Academy of Fine Arts Center ES,427 CIP Series 2016B,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$4,000",
550,18-1024-EX1,"Transfer from Magnet, Gifted and IB Programs to Charles Allen Prosser Career Academy High School",IB Professional development funds,"10845 Magnet, Gifted and IB Programs",115 General Education Fund,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",221234 Professional Develop/Curriculum Develp,000000 Default Value,53041 Charles Allen Prosser Career Academy High School,115 General Education Fund,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",111084 International Baccalaureate,000265 International Baccalaureate Program,"$4,000",
551,18-1024-EX1,Transfer from Early College and Career - City Wide to North-Grand High School,CTE Allied Health Program Equipment,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,119035 Other Instruction Purposes - Miscellaneous,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19",46431 North-Grand High School,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,148001 Allied Health,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19","$4,034",
552,18-1024-EX1,Transfer from Citywide Student Support and Engagement to South Shore Intl College Prep High School,CSI Direct Instruction,10875 Citywide Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,221011 Improvement Of Instruction,"442175 21st Century Community Learning Centers - (Cohort
15-Grant 4) Fy19",46631 South Shore Intl College Prep High School,"324 Miscellaneous Federal, State & Local Grants",52140 Career Service Salaries - Other,119035 Other Instruction Purposes - Miscellaneous,"442175 21st Century Community Learning Centers - (Cohort
15-Grant 4) Fy19","$4,091",
553,18-1024-EX1,Transfer from Early College and Career - City Wide to Hyde Park Academy High School,Certifications for CTE Digital Media program,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,119035 474566,,46171 Hyde Park Academy High School,369 Title I - School Improvement Carl Perkins,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",147601 Graphic Communications/Graphic Design,474566 Special Student Needs-C. Perkins Fy19,"$4,100","Other Instruction Purposes - Miscellaneous
Special Student Needs-C. Perkins Fy19"
554,18-1024-EX1,Transfer from Capital/Operations - City Wide to Northside College Preparatory High School,Funds Transfer From Award# 2017-427-00-31 To Project# 2018-46061-BAS ; Change Reason : NA,12150 Capital/Operations - City Wide,427 CIP Series 2016B,56310 Capitalized Construction,009506 Asset Management Repairs,000000 Default Value,46061 Northside College Preparatory High School,427 CIP Series 2016B,55005 Property - Equipment,009517 Sodexo Ifm - Cip,000000 Default Value,"$4,136",
555,18-1024-EX1,Transfer from Northside College Preparatory High School to Capital/Operations - City Wide,Funds Transfer From Project# 2018-46061-BAS To Award# 2017-427-00-31 ; Change Reason : NA,46061 Northside College Preparatory High School,427 CIP Series 2016B,55005 Property - Equipment,009517 Sodexo Ifm - Cip,000000 Default Value,12150 Capital/Operations - City Wide,427 CIP Series 2016B,56310 Capitalized Construction,009506 Asset Management Repairs,000000 Default Value,"$4,136",
556,18-1024-EX1,Transfer from Capital/Operations - City Wide to Northside College Preparatory High School,Funds Transfer From Award# 2017-427-00-31 To Project# 2018-46061-BAS ; Change Reason : NA,12150 Capital/Operations - City Wide,427 CIP Series 2016B,56310 Capitalized Construction,009506 Asset Management Repairs,000000 Default Value,46061 Northside College Preparatory High School,427 CIP Series 2016B,56302 Capitalized Equipment,009517 Sodexo Ifm - Cip,000000 Default Value,"$4,136",
557,18-1024-EX1,Transfer from Nicholas Senn High School to Education General - City Wide,Transfer available funding to contingency.,47061 Nicholas Senn High School,"324 Miscellaneous Federal, State & Local Grants",51320 Bucket Position Pointer,290001 General Salary S Bkt,399927 Healthy Communities Investments 18-3999,12670 Education General - City Wide,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$4,141",
558,18-1024-EX1,Transfer from Grant Funded Programs Office - City Wide to Office of Catholic Schools,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IIA programs,12625 Grant Funded Programs Office - City Wide,353 Title II - Teacher Quality,57915 Miscellaneous - Contingent Projects,228958 494067,,69510 Office of Catholic Schools,353 Title II - Teacher Quality,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",228958 Federal - Nonpublic Inst (Catholic),494067 Title Iia - Archdiocese Of Chgo. Suppl. Servc.,"$4,150","Federal - Nonpublic Inst (Catholic)
Title Iia - Archdiocese Of Chgo. Suppl. Servc."
559,18-1024-EX1,Transfer from Citywide Student Support and Engagement to Edward Tilden Career Community Academy HS,CSI FY19 - Adult Vendor Services,10875 Citywide Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,221011 Improvement Of Instruction,"442172 21st Century Community Learning Centers - (Cohort
15-Grant 1) Fy19",53121 Edward Tilden Career Community Academy HS,"324 Miscellaneous Federal, State & Local Grants",54125 Services - Professional/Administrative,390008 Other Government Funded - Community Services,"442172 21st Century Community Learning Centers - (Cohort
15-Grant 1) Fy19","$4,151",
560,18-1024-EX1,Transfer from Gurdon S Hubbard High School to Education General - City Wide,Transfer available funding to contingency.,46341 Gurdon S Hubbard High School,332 NCLB Title I Regular Fund,53405 Commodities - Supplies,390030 Parent Training,430210 Mandated Parent Involvement,12670 Education General - City Wide,332 NCLB Title I Regular Fund,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$4,182",
561,18-1024-EX1,"Transfer from Magnet, Gifted and IB Programs to Bronzeville Scholastic Academy High School",IB Professional development funds,"10845 Magnet, Gifted and IB Programs",115 General Education Fund,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",221001 School Instructional Support Services,000000 Default Value,55191 Bronzeville Scholastic Academy High School,115 General Education Fund,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",111084 International Baccalaureate,008005 International Baccalaureate Program,"$4,200",
562,18-1024-EX1,"Transfer from Magnet, Gifted and IB Programs to Michael M Byrne Elementary School",IB Professional development funds,"10845 Magnet, Gifted and IB Programs",115 General Education Fund,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",221001 School Instructional Support Services,000000 Default Value,22501 Michael M Byrne Elementary School,115 General Education Fund,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",111084 International Baccalaureate,008005 International Baccalaureate Program,"$4,200",
563,18-1024-EX1,"Transfer from Magnet, Gifted and IB Programs to Hyde Park Academy High School",IB Professional development funds,"10845 Magnet, Gifted and IB Programs",115 General Education Fund,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",221001 School Instructional Support Services,000000 Default Value,46171 Hyde Park Academy High School,115 General Education Fund,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",111084 International Baccalaureate,008005 International Baccalaureate Program,"$4,200",
564,18-1024-EX1,"Transfer from Magnet, Gifted and IB Programs to Lincoln Park High School",IB Professional development funds,"10845 Magnet, Gifted and IB Programs",115 General Education Fund,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",221001 School Instructional Support Services,000000 Default Value,46321 Lincoln Park High School,115 General Education Fund,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",111084 International Baccalaureate,008005 International Baccalaureate Program,"$4,200",
565,18-1024-EX1,"Transfer from Magnet, Gifted and IB Programs to Josephine C Locke Elementary School",IB Professional development funds,"10845 Magnet, Gifted and IB Programs",115 General Education Fund,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",221001 School Instructional Support Services,000000 Default Value,24231 Josephine C Locke Elementary School,115 General Education Fund,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",111084 International Baccalaureate,008005 International Baccalaureate Program,"$4,200",
566,18-1024-EX1,Transfer from Early College and Career - City Wide to Chicago Vocational Career Academy High School,"Transferring FY19 Perkins funds ($4,250) in support of purchasing supplies for CVS'S CTE Horticulture program.",13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,119035 Other Instruction Purposes - Miscellaneous,474566 Special Student Needs-C. Perkins Fy19,53011 Chicago Vocational Career Academy High School,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,140102 Horticulture Production,474566 Special Student Needs-C. Perkins Fy19,"$4,250",
567,18-1024-EX1,Transfer from Early College and Career - City Wide to Chicago Vocational Career Academy High School,Transfer for CTE Horticulture Production - Department request,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,57915 Miscellaneous - Contingent Projects,119035 Other Instruction Purposes - Miscellaneous,474566 Special Student Needs-C. Perkins Fy19,53011 Chicago Vocational Career Academy High School,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,140102 Horticulture Production,474566 Special Student Needs-C. Perkins Fy19,"$4,250",
568,18-1024-EX1,Transfer from Early College and Career - City Wide to John Marshall Metropolitan High School,Supplies for CTE Hort Program,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,119035 Other Instruction Purposes - Miscellaneous,474566 Special Student Needs-C. Perkins Fy19,47041 John Marshall Metropolitan High School,369 Title I - School Improvement Carl Perkins,53405 Commodities - Supplies,140102 Horticulture Production,474566 Special Student Needs-C. Perkins Fy19,"$4,250",
569,18-1024-EX1,Transfer from Roger C Sullivan High School to Education General - City Wide,Transfer available funding to contingency.,46301 Roger C Sullivan High School,332 NCLB Title I Regular Fund,53405 Commodities - Supplies,390030 Parent Training,430210 Mandated Parent Involvement,12670 Education General - City Wide,332 NCLB Title I Regular Fund,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$4,266",
570,18-1024-EX1,Transfer from Student Support and Engagement to Student Support and Engagement,Transfer to open two Attendance Services buckets - department request,11371 Student Support and Engagement,115 General Education Fund,54125 Services - Professional/Administrative,211210 Attendance Services,000000 Default Value,11371 Student Support and Engagement,115 General Education Fund,51330 Benefits Pointer,290001 General Salary S Bkt,000000 Default Value,"$4,280",
571,18-1024-EX1,Transfer from Capital/Operations - City Wide to Edward Coles Elementary Language Academy,Funds Transfer From Award# 2019-437-00-19 To Project# 2019-22771-DOR ; Change Reason : NA,12150 Capital/Operations - City Wide,437 EBF-Backed Bonds,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,22771 Edward Coles Elementary Language Academy,437 EBF-Backed Bonds,56310 Capitalized Construction,009509 Ss O&M Cip,000000 Default Value,"$4,290",
572,18-1024-EX1,Transfer from Grant Funded Programs Office - City Wide to Independent Schools Of Chicago,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IIA programs,12625 Grant Funded Programs Office - City Wide,353 Title II - Teacher Quality,57915 Miscellaneous - Contingent Projects,228958 494067,,70140 Independent Schools Of Chicago,353 Title II - Teacher Quality,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",228950 Federal - Nonpublic Inst (Independent),494068 Title Iia - Other Private Supplementary Servc.,"$4,348","Federal - Nonpublic Inst (Catholic)
Title Iia - Archdiocese Of Chgo. Suppl. Servc."
573,18-1024-EX1,Transfer from Citywide Student Support and Engagement to Education General - City Wide,Transfer available funding to contingency.,10875 Citywide Student Support and Engagement,334 NCLB Title 1 - Neglected & Delinquent,"54555 Meals, Lodging, & Travel - Other",125008 Title I - Neglected & Delinquent Programs,430624 Delinquent Programs Fy18,12670 Education General - City Wide,334 NCLB Title 1 - Neglected & Delinquent,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$4,350",
574,18-1024-EX1,Transfer from Jonathan Burr Elementary School to Myra Bradwell Communications Arts & Sciences ES,Reimbursements to schools for funds overdrawn into salvage.,22471 Jonathan Burr Elementary School,115 General Education Fund,51100 Teacher Salaries - Regular,419001 Payroll Salvage,000575 Student Based Budgeting,22291 Myra Bradwell Communications Arts & Sciences ES,115 General Education Fund,51300 Regular Position Pointer,290001 General Salary S Bkt,000575 Student Based Budgeting,"$4,380",
575,18-1024-EX1,Transfer from Capital/Operations - City Wide to Chicago Military Academy High School,Funds Transfer From Award# 2019-437-00-19 To Project# 2019-70070-OHI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 EBF-Backed Bonds,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,70070 Chicago Military Academy High School,437 EBF-Backed Bonds,56310 Capitalized Construction,009516 Sodexo - Cip,000000 Default Value,"$4,383",
576,18-1024-EX1,Transfer from Edgar Allan Poe Elementary Classical School to Education General - City Wide,10th Day Enrollment Adjustment,29261 Edgar Allan Poe Elementary Classical School,115 General Education Fund,51300 Regular Position Pointer,290001 General Salary S Bkt,000575 Student Based Budgeting,12670 Education General - City Wide,115 General Education Fund,51100 Teacher Salaries - Regular,119004 Other General Charges,000000 Default Value,"$4,397",
577,18-1024-EX1,Transfer from Alexander Hamilton Elementary School to Education General - City Wide,10th Day Enrollment Adjustment,23501 Alexander Hamilton Elementary School,115 General Education Fund,51300 Regular Position Pointer,290001 General Salary S Bkt,000575 Student Based Budgeting,12670 Education General - City Wide,115 General Education Fund,51100 Teacher Salaries - Regular,119004 Other General Charges,000000 Default Value,"$4,397",
578,18-1024-EX1,Transfer from Citywide Student Support and Engagement to Edward Tilden Career Community Academy HS,CSI FY19 - Transportation,10875 Citywide Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,221011 Improvement Of Instruction,"442172 21st Century Community Learning Centers - (Cohort
15-Grant 1) Fy19",53121 Edward Tilden Career Community Academy HS,"324 Miscellaneous Federal, State & Local Grants",54210 Pupil Transportation,253831 Bus Svc-Field Trips-Reg,"442172 21st Century Community Learning Centers - (Cohort
15-Grant 1) Fy19","$4,400",
579,18-1024-EX1,Transfer from Oscar DePriest Elementary School to Education General - City Wide,Transfer available funding to contingency.,26631 Oscar DePriest Elementary School,332 NCLB Title I Regular Fund,53405 Commodities - Supplies,390030 Parent Training,430210 Mandated Parent Involvement,12670 Education General - City Wide,332 NCLB Title I Regular Fund,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$4,414",
580,18-1024-EX1,Transfer from Leslie Lewis Elementary School to Rueben Salazar Elementary Bilingual Center,Reimbursements to schools for funds overdrawn into salvage.,24151 Leslie Lewis Elementary School,115 General Education Fund,52100 Career Service Salaries - Regular,419001 Payroll Salvage,000575 Student Based Budgeting,30101 Rueben Salazar Elementary Bilingual Center,115 General Education Fund,51300 Regular Position Pointer,290001 General Salary S Bkt,000575 Student Based Budgeting,"$4,416",
581,18-1024-EX1,Transfer from Amos Alonzo Stagg Elementary School to Roberto Clemente Community Academy High School,Reimbursements to schools for funds overdrawn into salvage.,26521 Amos Alonzo Stagg Elementary School,115 General Education Fund,52100 Career Service Salaries - Regular,419001 Payroll Salvage,000575 Student Based Budgeting,51091 Roberto Clemente Community Academy High School,115 General Education Fund,51300 Regular Position Pointer,290001 General Salary S Bkt,000575 Student Based Budgeting,"$4,416",
582,18-1024-EX1,Transfer from John Marshall Metropolitan High School to John Hay Elementary Community Academy,Reimbursements to schools for funds overdrawn into salvage.,47041 John Marshall Metropolitan High School,115 General Education Fund,52100 Career Service Salaries - Regular,419001 Payroll Salvage,000575 Student Based Budgeting,31111 John Hay Elementary Community Academy,115 General Education Fund,51300 Regular Position Pointer,290001 General Salary S Bkt,000575 Student Based Budgeting,"$4,416",
583,18-1024-EX1,Transfer from Leslie Lewis Elementary School to Rueben Salazar Elementary Bilingual Center,Reimbursements to schools for funds overdrawn into salvage.,24151 Leslie Lewis Elementary School,115 General Education Fund,52100 Career Service Salaries - Regular,419001 Payroll Salvage,000575 Student Based Budgeting,30101 Rueben Salazar Elementary Bilingual Center,115 General Education Fund,51300 Regular Position Pointer,290001 General Salary S Bkt,000575 Student Based Budgeting,"$4,416",
584,18-1024-EX1,Transfer from Erie Elementary Charter School to Language & Cultural Education - City Wide,Transferring expired FY18 state bilingual funds,66331 Erie Elementary Charter School,115 General Education Fund,54320 Student Tuition - Charter Schools,180007 State Bilingual Instruction,300110 Ebf - Bilingual Programs,11540 Language & Cultural Education - City Wide,115 General Education Fund,54305 Tuition,410001 Payment To Other Government Units,300110 Ebf - Bilingual Programs,"$4,417",
585,18-1024-EX1,Transfer from Myra Bradwell Communications Arts & Sciences ES to Education General - City Wide,Transfer available funding to contingency.,22291 Myra Bradwell Communications Arts & Sciences ES,332 NCLB Title I Regular Fund,53405 Commodities - Supplies,390030 Parent Training,430210 Mandated Parent Involvement,12670 Education General - City Wide,332 NCLB Title I Regular Fund,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$4,494",
586,18-1024-EX1,Transfer from Network Support to Information & Technology Services,Transferring funds to purchase 3 cell phones for the HS NOMS per ONS and Budget Director,11110 Network Support,115 General Education Fund,54125 Services - Professional/Administrative,221080 Aio - Improvement Of Instruction,000000 Default Value,12510 Information & Technology Services,115 General Education Fund,54405 Services - Telephone & Telegraph,254501 Telecom (Non E-Rate),000000 Default Value,"$4,500",
587,18-1024-EX1,Transfer from George Westinghouse College Prep to Education General - City Wide,Transfer available funding to contingency.,53071 George Westinghouse College Prep,"324 Miscellaneous Federal, State & Local Grants",51320 Bucket Position Pointer,290001 General Salary S Bkt,399927 Healthy Communities Investments 18-3999,12670 Education General - City Wide,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$4,500",
588,18-1024-EX1,Transfer from Office of Student Health & Wellness to Education General - City Wide,Transfer available funding to contingency.,14050 Office of Student Health & Wellness,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,262006 Cdc Yrbs,580212 Healthy Chicago Public Schools-Yrbs 262006 Fy18,12670 Education General - City Wide,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$4,500",
589,18-1024-EX1,Transfer from Grant Funded Programs Office - City Wide to North Park Elementary School,Transfer funds to process approved purchase order requests for Nonpublic Schools IDEA programs,12625 Grant Funded Programs Office - City Wide,220 Federal Special Education IDEA Programs,57915 Miscellaneous - Contingent Projects,370004 Nonpublic Instructional & Support Services,462072 Lea Flowthru Instruction - Nonpublic,69509 North Park Elementary School,220 Federal Special Education IDEA Programs,54125 Services - Professional/Administrative,370011 Federal - Idea Nonpublic ( Independent),462072 Lea Flowthru Instruction - Nonpublic,"$4,505",
590,18-1024-EX1,Transfer from Capital/Operations - City Wide to Orr Academy High School,Funds Transfer From Award# 2019-437-00-17 To Project# 2019-28151-OHI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 EBF-Backed Bonds,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,28151 Orr Academy High School,437 EBF-Backed Bonds,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$4,528",
591,18-1024-EX1,Transfer from Walt Disney Magnet Elementary School to Education General - City Wide,Transfer available funding to contingency.,29401 Walt Disney Magnet Elementary School,332 NCLB Title I Regular Fund,53405 Commodities - Supplies,390030 Parent Training,430210 Mandated Parent Involvement,12670 Education General - City Wide,332 NCLB Title I Regular Fund,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$4,572",
592,18-1024-EX1,Transfer from Robert J. Richardson Middle School to Education General - City Wide,Transfer available funding to contingency.,23381 Robert J. Richardson Middle School,332 NCLB Title I Regular Fund,53405 Commodities - Supplies,390030 Parent Training,430210 Mandated Parent Involvement,12670 Education General - City Wide,332 NCLB Title I Regular Fund,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$4,586",
593,18-1024-EX1,"Transfer from Magnet, Gifted and IB Programs to Benito Juarez Community Academy High School",IB Professional development funds,"10845 Magnet, Gifted and IB Programs",115 General Education Fund,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",221234 Professional Develop/Curriculum Develp,000000 Default Value,46421 Benito Juarez Community Academy High School,115 General Education Fund,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",111084 International Baccalaureate,000265 International Baccalaureate Program,"$4,600",
594,18-1024-EX1,Transfer from Early College and Career - City Wide to Collins Academy High School,CTE Gaming Program Equipment,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,119035 Other Instruction Purposes - Miscellaneous,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19",49131 Collins Academy High School,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,140004 Cte - Business Systems,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19","$4,606",
595,18-1024-EX1,Transfer from Early College and Career - City Wide to Marie Sklodowska Curie Metropolitan High School,CTE Gaming Program Equipment,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,119035 Other Instruction Purposes - Miscellaneous,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19",53101 Marie Sklodowska Curie Metropolitan High School,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,140004 Cte - Business Systems,"322023 Career & Technical Educ. Improvement Grant (Ctei)
Fy19","$4,606",
596,18-1024-EX1,Transfer from Citywide Student Support and Engagement to DeWitt Clinton Elementary School,CSI FY19- Clerk salary,10875 Citywide Student Support and Engagement,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,221011 Improvement Of Instruction,"442177 21st Century Community Learning Centers - (Cohort
15-Grant 6) Fy19",22751 DeWitt Clinton Elementary School,"324 Miscellaneous Federal, State & Local Grants",52130 Career Service Salaries - Extended Day,297920 Other Government Funded - Support Services,"442177 21st Century Community Learning Centers - (Cohort
15-Grant 6) Fy19","$4,654",
597,18-1024-EX1,Transfer from Capital/Operations - City Wide to Talman Elementary School,Funds Transfer From Award# 2019-437-00-16 To Project# 2019-26781-OII ; Change Reason : NA,12150 Capital/Operations - City Wide,437 EBF-Backed Bonds,56310 Capitalized Construction,009509 Ss O&M Cip,000000 Default Value,26781 Talman Elementary School,437 EBF-Backed Bonds,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$4,675",
598,18-1024-EX1,Transfer from Grant Funded Programs Office - City Wide to North Park Elementary School,Transfer funds to process approved purchase order requests for Nonpublic Schools IDEA programs,12625 Grant Funded Programs Office - City Wide,220 Federal Special Education IDEA Programs,57915 Miscellaneous - Contingent Projects,370004 Nonpublic Instructional & Support Services,462072 Lea Flowthru Instruction - Nonpublic,69509 North Park Elementary School,220 Federal Special Education IDEA Programs,54125 Services - Professional/Administrative,370011 Federal - Idea Nonpublic ( Independent),462072 Lea Flowthru Instruction - Nonpublic,"$4,680",
599,18-1024-EX1,Transfer from Capital/Operations - City Wide to Daniel Hale Williams Prep School of Medicine,Funds Transfer From Award# 2017-427-00-26 To Project# 2019-55161-OPI-1 ; Change Reason : NA,12150 Capital/Operations - City Wide,427 CIP Series 2016B,56310 Capitalized Construction,009567 All Other,000000 Default Value,55161 Daniel Hale Williams Prep School of Medicine,427 CIP Series 2016B,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,"$4,700",
600,18-1024-EX1,Transfer from Grant Funded Programs Office - City Wide to Daystar School,Transfer funds to process approved purchase order requests for Nonpublic Schools IDEA programs,12625 Grant Funded Programs Office - City Wide,220 Federal Special Education IDEA Programs,57915 Miscellaneous - Contingent Projects,370004 Nonpublic Instructional & Support Services,462072 Lea Flowthru Instruction - Nonpublic,69566 Daystar School,220 Federal Special Education IDEA Programs,54125 Services - Professional/Administrative,370012 Federal - Idea Nonpublic (Christian),462072 Lea Flowthru Instruction - Nonpublic,"$4,725",
601,18-1024-EX1,Transfer from Charles P Steinmetz College Preparatory HS to Education General - City Wide,Transfer available funding to contingency.,46291 Charles P Steinmetz College Preparatory HS,"324 Miscellaneous Federal, State & Local Grants",54210 Pupil Transportation,255015 Transportation-Special Prog,399927 Healthy Communities Investments 18-3999,12670 Education General - City Wide,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$4,750",
602,18-1024-EX1,Transfer from Capital/Operations - City Wide to Ellen H Richards Career Academy High School,Funds Transfer From Award# 2019-437-00-16 To Project# 2019-53051-OCR ; Change Reason : NA,12150 Capital/Operations - City Wide,437 EBF-Backed Bonds,56310 Capitalized Construction,009509 Ss O&M Cip,000000 Default Value,53051 Ellen H Richards Career Academy High School,437 EBF-Backed Bonds,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$4,780",
603,18-1024-EX1,Transfer from Stephen T Mather High School to Education General - City Wide,Transfer available funding to contingency.,46241 Stephen T Mather High School,"324 Miscellaneous Federal, State & Local Grants",53305 Instructional Materials (Non-Digital),212017 Other Govt Fnded Prjts-Guidnce,399927 Healthy Communities Investments 18-3999,12670 Education General - City Wide,"324 Miscellaneous Federal, State & Local Grants",57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$4,800",
604,18-1024-EX1,Transfer from Capital/Operations - City Wide to Gage Park High School,Funds Transfer From Award# 2019-437-00-16 To Project# 2019-46141-OHI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 EBF-Backed Bonds,56310 Capitalized Construction,009509 Ss O&M Cip,000000 Default Value,46141 Gage Park High School,437 EBF-Backed Bonds,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$4,800",
