Number,Action,Name,Rationale,From Line 1,From Line 2,From Line 3,From Line 4,From Line 5,To Line 1,To Line 2,To Line 3,To Line 4,To Line 5,Amount,UNFORMATTED
320,19-0227-EX1,Transfer from Grant Funded Programs Office - City Wide to Christian Affiliate Schools,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IIA programs,12625 Grant Funded Programs Office - City Wide,353 Title II - Teacher Quality,57915 Miscellaneous - Contingent Projects,228958 Federal - Nonpublic Inst (Catholic),494067 Title Iia - Archdiocese Of Chgo. Suppl. Servc.,69237 Christian Affiliate Schools,353 Title II - Teacher Quality,54125 Services - Professional/Administrative,228952 Federal - Nonpublic Inst (Christian),494068 Title Iia - Other Private Supplementary Servc.,"$6,000",
321,19-0227-EX1,Transfer from Office of Catholic Schools to St John Fisher School,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IV programs,69510 Office of Catholic Schools,358 Title IV,54125 Services - Professional/Administrative,228958 Federal - Nonpublic Inst (Catholic),"440045 Title Iv, Part A - Nonpublic",69158 St John Fisher School,358 Title IV,55005 Property - Equipment,228958 Federal - Nonpublic Inst (Catholic),"440045 Title Iv, Part A - Nonpublic","$6,098",
322,19-0227-EX1,Transfer from Capital/Operations - City Wide to Gwendolyn Brooks College Preparatory Academy HS,Funds Transfer From Award# 2019-437-00-19 To Project# 2019-47051-OHI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,47051 Gwendolyn Brooks College Preparatory Academy HS,437 CIP Series 2018D,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,"$6,127",
323,19-0227-EX1,Transfer from School Support Center - City Wide to Information & Technology Services,PS Laptops,15010 School Support Center - City Wide,115 General Education Fund,57940 Miscellaneous Charges,266203 Technical Support,000000 Default Value,12510 Information & Technology Services,115 General Education Fund,55005 Property - Equipment,266418 Technology Purchases,000000 Default Value,"$6,176",
324,19-0227-EX1,Transfer from Capital/Operations - City Wide to Christian Ebinger Elementary School,Funds Transfer From Award# 2019-437-00-17 To Project# 2019-23051-OPI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,23051 Christian Ebinger Elementary School,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$6,234",
325,19-0227-EX1,Transfer from Early College and Career - City Wide to Charles Allen Prosser Career Academy High School,CTE Digital Media Program Equipment,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,54125 Services - Professional/Administrative,119035 Other Instruction Purposes - Miscellaneous,474566 Special Student Needs-C. Perkins Fy19,53041 Charles Allen Prosser Career Academy High School,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,147601 Graphic Communications/Graphic Design,474566 Special Student Needs-C. Perkins Fy19,"$6,236",
326,19-0227-EX1,Transfer from Capital/Operations - City Wide to Chicago Vocational Career Academy High School,Funds Transfer From Award# 2017-485-00-02 To Project# 2012-53011-SIP ; Change Reason : NA,12150 Capital/Operations - City Wide,485 CIT PayGo Fund,56310 Capitalized Construction,009514 Contingencies,000000 Default Value,53011 Chicago Vocational Career Academy High School,485 CIT PayGo Fund,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,"$6,326",
327,19-0227-EX1,Transfer from Charles W Earle Elementary School to Education General - City Wide,pulling back funds available that are a result of an expenditure swap to grant funds (OST IGA),23031 Charles W Earle Elementary School,115 General Education Fund,51130 Teacher Salaries - Extended Day,320020 Other After Schools Programs,000675 K-* Ost Award Program,12670 Education General - City Wide,115 General Education Fund,57940 Miscellaneous Charges,119004 Other General Charges,000000 Default Value,"$6,340",
328,19-0227-EX1,Transfer from Capital/Operations - City Wide to Kelvyn Park High School,Funds Transfer From Award# 2019-437-00-18 To Project# 2019-46191-OEI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009516 Sodexo - Cip,000000 Default Value,46191 Kelvyn Park High School,437 CIP Series 2018D,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,"$6,350",
329,19-0227-EX1,Transfer from Capital/Operations - City Wide to Emiliano Zapata Elementary Academy,Funds Transfer From Award# 2019-437-00-19 To Project# 2019-23611-OBI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,23611 Emiliano Zapata Elementary Academy,437 CIP Series 2018D,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,"$6,525",
330,19-0227-EX1,Transfer from Capital/Operations - City Wide to Marie Sklodowska Curie Metropolitan High School,Funds Transfer From Award# 2019-437-00-16 To Project# 2019-53101-OPI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009509 Ss O&M Cip,000000 Default Value,53101 Marie Sklodowska Curie Metropolitan High School,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$6,689",
331,19-0227-EX1,Transfer from Facility Opers & Maint - City Wide to Facility Opers & Maint - City Wide,Costs for CEO event,11880 Facility Opers & Maint - City Wide,230 Public Building Commission O & M,53405 Commodities - Supplies,254101 Asset Management,000000 Default Value,11880 Facility Opers & Maint - City Wide,230 Public Building Commission O & M,54105 Services: Non-technical/Laborer,254101 Asset Management,000000 Default Value,"$6,750",
332,19-0227-EX1,Transfer from Capital/Operations - City Wide to Joseph Brennemann Elementary School,Funds Transfer From Award# 2019-437-00-17 To Project# 2019-25991-OPI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,25991 Joseph Brennemann Elementary School,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$6,768",
333,19-0227-EX1,Transfer from Capital/Operations - City Wide to Hope Institute Learning Academy,Funds Transfer From Award# 2019-437-00-18 To Project# 2019-63031-OLT ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009516 Sodexo - Cip,000000 Default Value,63031 Hope Institute Learning Academy,437 CIP Series 2018D,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,"$6,792",
334,19-0227-EX1,Transfer from Student Support and Engagement to Lyman A Budlong Elementary School,Budlong K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,22391 Lyman A Budlong Elementary School,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$6,846",
335,19-0227-EX1,Transfer from Student Support and Engagement to Federico Garcia Lorca Elementary School,Lorca K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,22341 Federico Garcia Lorca Elementary School,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$6,846",
336,19-0227-EX1,Transfer from Student Support and Engagement to Philip Rogers Elementary School,Rogers K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,25141 Philip Rogers Elementary School,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$6,846",
337,19-0227-EX1,Transfer from Capital/Operations - City Wide to Nicholas Senn High School,Funds Transfer From Award# 2019-437-00-17 To Project# 2019-47061-OEI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,47061 Nicholas Senn High School,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$6,895",
338,19-0227-EX1,Transfer from Principal Quality to Phoenix Military Academy High School,Executive Principal Program - Innovation Funds for Professional Development,02541 Principal Quality,124 School Special Income Fund,57915 Miscellaneous - Contingent Projects,113090 Grants-Citywide Misc Fndtns,070901 Executive Principals Program,55011 Phoenix Military Academy High School,124 School Special Income Fund,53305 Instructional Materials (Non-Digital),119015 Reading,070901 Executive Principals Program,"$7,000",
339,19-0227-EX1,Transfer from Language & Cultural Education - City Wide to ECIA Projects,Transfer funding to clear negative.,11540 Language & Cultural Education - City Wide,356 ELL & Bilingual Programs,57915 Miscellaneous - Contingent Projects,180040 English Language Learner (Ell/Lep) Programs,490944 Title Iii - Iep,12693 ECIA Projects,356 ELL & Bilingual Programs,"57110 Pensions - Employer, Teacher Federally Funded",119017 Science,490944 Title Iii - Iep,"$7,014",
340,19-0227-EX1,Transfer from Early College and Career - City Wide to Wendell Phillips Academy High School,CTE Digital Media Program Equipment,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,54125 Services - Professional/Administrative,119035 Other Instruction Purposes - Miscellaneous,474566 Special Student Needs-C. Perkins Fy19,46261 Wendell Phillips Academy High School,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,147601 Graphic Communications/Graphic Design,474566 Special Student Needs-C. Perkins Fy19,"$7,038",
341,19-0227-EX1,Transfer from Grant Funded Programs Office - City Wide to Arie Crown School,Transfer funds to process approved purchase order requests for Nonpublic Schools Title I programs,12625 Grant Funded Programs Office - City Wide,332 NCLB Title I Regular Fund,57915 Miscellaneous - Contingent Projects,370004 Nonpublic Instructional & Support Services,430219 Nonpublic Inst. & Supp. Serv. - Catholic,69591 Arie Crown School,332 NCLB Title I Regular Fund,54125 Services - Professional/Administrative,370003 Nonpublic Fine Arts,430223 Nonpublic Inst. & Supp. Serv. - Jewish,"$7,040",
342,19-0227-EX1,Transfer from Grant Funded Programs Office - City Wide to Arie Crown School,Transfer funds to process approved purchase order requests for Nonpublic Schools Title I programs,12625 Grant Funded Programs Office - City Wide,332 NCLB Title I Regular Fund,57915 Miscellaneous - Contingent Projects,370004 Nonpublic Instructional & Support Services,430219 Nonpublic Inst. & Supp. Serv. - Catholic,69591 Arie Crown School,332 NCLB Title I Regular Fund,54125 Services - Professional/Administrative,370003 Nonpublic Fine Arts,430223 Nonpublic Inst. & Supp. Serv. - Jewish,"$7,040",
343,19-0227-EX1,Transfer from Capital/Operations - City Wide to John Milton Gregory Elementary School,Funds Transfer From Award# 2019-437-00-17 To Project# 2019-23441-OBI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,23441 John Milton Gregory Elementary School,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$7,115",
344,19-0227-EX1,Transfer from Grant Funded Programs Office - City Wide to Academy of St. Benedict the African ¿ Laflin,Transfer funds to process approved purchase order requests for Nonpublic Schools Title I programs,12625 Grant Funded Programs Office - City Wide,332 NCLB Title I Regular Fund,57915 Miscellaneous - Contingent Projects,370004 Nonpublic Instructional & Support Services,430219 Nonpublic Inst. & Supp. Serv. - Catholic,69257 Academy of St. Benedict the African ¿ Laflin,332 NCLB Title I Regular Fund,54125 Services - Professional/Administrative,131001 Evening School Programs,430219 Nonpublic Inst. & Supp. Serv. - Catholic,"$7,194",
345,19-0227-EX1,Transfer from Grant Funded Programs Office - City Wide to Mount Carmel High School,Transfer funds to process approved purchase order requests for Nonpublic Schools Title I programs,12625 Grant Funded Programs Office - City Wide,332 NCLB Title I Regular Fund,57915 Miscellaneous - Contingent Projects,370004 Nonpublic Instructional & Support Services,430219 Nonpublic Inst. & Supp. Serv. - Catholic,69391 Mount Carmel High School,332 NCLB Title I Regular Fund,54125 Services - Professional/Administrative,131001 Evening School Programs,430219 Nonpublic Inst. & Supp. Serv. - Catholic,"$7,194",
346,19-0227-EX1,Transfer from Grant Funded Programs Office - City Wide to Brother Rice High School B,Transfer funds to process approved purchase order requests for Nonpublic Schools Title I programs,12625 Grant Funded Programs Office - City Wide,332 NCLB Title I Regular Fund,57915 Miscellaneous - Contingent Projects,370004 Nonpublic Instructional & Support Services,430219 Nonpublic Inst. & Supp. Serv. - Catholic,69357 Brother Rice High School B,332 NCLB Title I Regular Fund,54125 Services - Professional/Administrative,131001 Evening School Programs,430219 Nonpublic Inst. & Supp. Serv. - Catholic,"$7,194",
347,19-0227-EX1,Transfer from Capital/Operations - City Wide to Englewood STEM HS,Funds Transfer From Award# 2017-486-00-04 To Project# 2018-46691-NSC ; Change Reason : NA,12150 Capital/Operations - City Wide,486 CIT Bond Fund,56310 Capitalized Construction,009446 New School Openings Other,000000 Default Value,46691 Englewood STEM HS,486 CIT Bond Fund,56302 Capitalized Equipment,009441 New School Openings,000000 Default Value,"$7,205",
348,19-0227-EX1,Transfer from Capital/Operations - City Wide to William T Sherman Elementary School,Funds Transfer From Award# 2019-437-00-16 To Project# 2019-25341-OHI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009509 Ss O&M Cip,000000 Default Value,25341 William T Sherman Elementary School,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$7,399",
349,19-0227-EX1,Transfer from Grant Funded Programs Office - City Wide to St Patrick High School - Boys,Transfer funds to process approved purchase order requests for Nonpublic Schools Title I programs,12625 Grant Funded Programs Office - City Wide,332 NCLB Title I Regular Fund,57915 Miscellaneous - Contingent Projects,370004 Nonpublic Instructional & Support Services,430219 Nonpublic Inst. & Supp. Serv. - Catholic,69420 St Patrick High School - Boys,332 NCLB Title I Regular Fund,54125 Services - Professional/Administrative,131001 Evening School Programs,430219 Nonpublic Inst. & Supp. Serv. - Catholic,"$7,482",
350,19-0227-EX1,Transfer from Capital/Operations - City Wide to Eugene Field Elementary School,Funds Transfer From Award# 2019-437-00-07 To Project# 2019-23211-PKC ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,23211 Eugene Field Elementary School,437 CIP Series 2018D,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$7,500",
351,19-0227-EX1,Transfer from Capital/Operations - City Wide to Ashburn Community Elementary School,Funds Transfer From Award# 2019-437-00-19 To Project# 2018-32081-OHI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,32081 Ashburn Community Elementary School,437 CIP Series 2018D,56310 Capitalized Construction,009509 Ss O&M Cip,000000 Default Value,"$7,690",
352,19-0227-EX1,Transfer from Early College and Career - City Wide to Charles Allen Prosser Career Academy High School,CTE Auto Body Program Equipment,13727 Early College and Career - City Wide,369 Title I - School Improvement Carl Perkins,54125 Services - Professional/Administrative,119035 Other Instruction Purposes - Miscellaneous,474566 Special Student Needs-C. Perkins Fy19,53041 Charles Allen Prosser Career Academy High School,369 Title I - School Improvement Carl Perkins,55005 Property - Equipment,140705 Auto Body Repair,474566 Special Student Needs-C. Perkins Fy19,"$7,867",
353,19-0227-EX1,Transfer from Capital/Operations - City Wide to Edward Tilden Career Community Academy HS,Funds Transfer From Award# 2019-437-00-16 To Project# 2019-53121-OBI2 ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009509 Ss O&M Cip,000000 Default Value,53121 Edward Tilden Career Community Academy HS,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$7,925",
354,19-0227-EX1,Transfer from Instructional Supports to Instructional Supports,Transfer to cover cost of Chess consultants,11551 Instructional Supports,"324 Miscellaneous Federal, State & Local Grants",53205 Commodities - Supplied Food,119010 Other Instructional Programs,399928 Healthy Communities Investments 17-3999,11551 Instructional Supports,"324 Miscellaneous Federal, State & Local Grants",54125 Services - Professional/Administrative,119010 Other Instructional Programs,399928 Healthy Communities Investments 17-3999,"$8,000",
355,19-0227-EX1,Transfer from Principal Quality to Carl Schurz High School,Executive Principal Program -Innovation Stipend for Professional Development,02541 Principal Quality,124 School Special Income Fund,57915 Miscellaneous - Contingent Projects,113090 Grants-Citywide Misc Fndtns,070901 Executive Principals Program,46281 Carl Schurz High School,124 School Special Income Fund,53305 Instructional Materials (Non-Digital),119015 Reading,070901 Executive Principals Program,"$8,000",
356,19-0227-EX1,Transfer from Early Childhood Development - City Wide to Early Childhood Development - City Wide,Transfer to cover costs for travel expenses for parent conferences,11385 Early Childhood Development - City Wide,362 Early Childhood Development,53205 Commodities - Supplied Food,256015 Nss - After-School Program: Supper & Snacks,376669 State Preschool For All Age 3-5 Fy19,11385 Early Childhood Development - City Wide,362 Early Childhood Development,54205 Travel Expense,300008 Community/Parent Involvement,376669 State Preschool For All Age 3-5 Fy19,"$8,000",
357,19-0227-EX1,Transfer from Capital/Operations - City Wide to John H Hamline Elementary School,Funds Transfer From Award# 2019-437-00-16 To Project# 2019-23511-OPI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009509 Ss O&M Cip,000000 Default Value,23511 John H Hamline Elementary School,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$8,047",
358,19-0227-EX1,Transfer from Capital/Operations - City Wide to William H Ryder Math & Science Specialty ES,Funds Transfer From Award# 2019-437-00-04 To Project# 2019-25191-BAS ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,253007 Life Safety,000000 Default Value,25191 William H Ryder Math & Science Specialty ES,437 CIP Series 2018D,54125 Services - Professional/Administrative,253007 Life Safety,000000 Default Value,"$8,100",
359,19-0227-EX1,Transfer from Language & Cultural Education - City Wide to Language & Cultural Education - City Wide,Funds will be used to purchase LAS links assessments for Dual Language program.,11540 Language & Cultural Education - City Wide,356 ELL & Bilingual Programs,53405 Commodities - Supplies,221011 Improvement Of Instruction,490942 Title Iii - Language Acquisition,11540 Language & Cultural Education - City Wide,356 ELL & Bilingual Programs,54125 Services - Professional/Administrative,221011 Improvement Of Instruction,490942 Title Iii - Language Acquisition,"$8,207",
360,19-0227-EX1,Transfer from Student Support and Engagement to Newton Bateman Elementary School,Bateman K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,22171 Newton Bateman Elementary School,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$8,313",
361,19-0227-EX1,Transfer from Student Support and Engagement to Norman A Bridge Elementary School,Bridge K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,22321 Norman A Bridge Elementary School,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$8,313",
362,19-0227-EX1,Transfer from Student Support and Engagement to Helen Peirce International Studies ES,Perice K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,24891 Helen Peirce International Studies ES,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$8,313",
363,19-0227-EX1,Transfer from Student Support and Engagement to Portage Park Elementary School,Portage Park K-8 OST Award Program Staffing Award - 25%,11371 Student Support and Engagement,115 General Education Fund,57940 Miscellaneous Charges,320020 Other After Schools Programs,000000 Default Value,25011 Portage Park Elementary School,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000675 K-* Ost Award Program,"$8,313",
364,19-0227-EX1,Transfer from Capital/Operations - City Wide to Lenart Elementary Regional Gifted Center,Funds Transfer From Award# 2019-437-00-16 To Project# 2019-29361-OHI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009509 Ss O&M Cip,000000 Default Value,29361 Lenart Elementary Regional Gifted Center,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$8,342",
365,19-0227-EX1,Transfer from Capital/Operations - City Wide to Phoenix Military Academy High School,Funds Transfer From Award# 2019-437-00-17 To Project# 2019-55011-OBI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,55011 Phoenix Military Academy High School,437 CIP Series 2018D,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,"$8,375",
366,19-0227-EX1,Transfer from Capital/Operations - City Wide to Jean Baptiste Beaubien Elementary School,Funds Transfer From Award# 2019-437-00-17 To Project# 2019-22201-OHI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,22201 Jean Baptiste Beaubien Elementary School,437 CIP Series 2018D,56310 Capitalized Construction,009518 Aramark Ifm - Cip,000000 Default Value,"$8,392",
367,19-0227-EX1,Transfer from Capital/Operations - City Wide to William H Prescott Elementary School,Funds Transfer From Award# 2019-437-00-15 To Project# 2018-25021-MCR ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009514 Contingencies,000000 Default Value,25021 William H Prescott Elementary School,437 CIP Series 2018D,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$8,484",
368,19-0227-EX1,Transfer from Capital/Operations - City Wide to Burnside Elementary Scholastic Academy,Funds Transfer From Award# 2019-437-00-16 To Project# 2019-29021-OHI ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009509 Ss O&M Cip,000000 Default Value,29021 Burnside Elementary Scholastic Academy,437 CIP Series 2018D,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,"$8,625",
369,19-0227-EX1,Transfer from Grant Funded Programs Office - City Wide to Rogers Park Montessori,Transfer funds to process approved purchase order requests for Nonpublic Schools IDEA programs,12625 Grant Funded Programs Office - City Wide,220 Federal Special Education IDEA Programs,57915 Miscellaneous - Contingent Projects,370004 Nonpublic Instructional & Support Services,462072 Lea Flowthru Instruction - Nonpublic,69248 Rogers Park Montessori,220 Federal Special Education IDEA Programs,54125 Services - Professional/Administrative,370011 Federal - Idea Nonpublic ( Independent),462072 Lea Flowthru Instruction - Nonpublic,"$8,650",
370,19-0227-EX1,Transfer from Capital/Operations - City Wide to Matthew Gallistel Elementary Language Academy,Funds Transfer From Award# 2019-437-00-05 To Project# 2019-29091-FAS ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,254605 School Safety Services,000000 Default Value,29091 Matthew Gallistel Elementary Language Academy,437 CIP Series 2018D,54125 Services - Professional/Administrative,253508 Renovations,000000 Default Value,"$8,748",
371,19-0227-EX1,Transfer from Christian Affiliate Schools to Daystar School,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IV programs,69237 Christian Affiliate Schools,358 Title IV,54125 Services - Professional/Administrative,228952 Federal - Nonpublic Inst (Christian),"440045 Title Iv, Part A - Nonpublic",69566 Daystar School,358 Title IV,55005 Property - Equipment,228952 Federal - Nonpublic Inst (Christian),"440045 Title Iv, Part A - Nonpublic","$8,800",
372,19-0227-EX1,Transfer from Capital/Operations - City Wide to Nicholas Senn High School,Funds Transfer From Award# 2019-437-00-07 To Project# 2019-47061-ICR ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,47061 Nicholas Senn High School,437 CIP Series 2018D,56310 Capitalized Construction,253508 Renovations,000000 Default Value,"$8,900",
373,19-0227-EX1,Transfer from Language & Cultural Education - City Wide to ECIA Projects,Transfer funding to clear negative.,11540 Language & Cultural Education - City Wide,356 ELL & Bilingual Programs,57915 Miscellaneous - Contingent Projects,180040 English Language Learner (Ell/Lep) Programs,490944 Title Iii - Iep,12693 ECIA Projects,356 ELL & Bilingual Programs,57305 Hospitalization & Dental Insurance - Employer,119017 Science,490944 Title Iii - Iep,"$8,943",
374,19-0227-EX1,Transfer from Network 1 to Network 1,Transfer of OSSE Attendance Grant funds to commodities line to make up difference for the completion of Second Step order,02411 Network 1,115 General Education Fund,51320 Bucket Position Pointer,290001 General Salary S Bkt,000025 Osse Attendance Project,02411 Network 1,115 General Education Fund,53405 Commodities - Supplies,211210 Attendance Services,000025 Osse Attendance Project,"$8,963",
375,19-0227-EX1,Transfer from Capital/Operations - City Wide to Kenwood Academy High School,Funds Transfer From Award# 2017-486-00-05 To Project# 2017-46361-UAF ; Change Reason : NA,12150 Capital/Operations - City Wide,486 CIT Bond Fund,56310 Capitalized Construction,253524 Playground Program,000000 Default Value,46361 Kenwood Academy High School,486 CIT Bond Fund,56310 Capitalized Construction,320008 Playgrounds And Stadia,000000 Default Value,"$9,032",
376,19-0227-EX1,Transfer from Counseling and Postsecondary Advising to Kenwood Academy High School,Cost of charter bus for Kenwood Academy HS' New York College Tour Trip,10850 Counseling and Postsecondary Advising,"324 Miscellaneous Federal, State & Local Grants",54210 Pupil Transportation,255015 Transportation-Special Prog,399928 Healthy Communities Investments 17-3999,46361 Kenwood Academy High School,"324 Miscellaneous Federal, State & Local Grants",54210 Pupil Transportation,255015 Transportation-Special Prog,399928 Healthy Communities Investments 17-3999,"$9,079",
377,19-0227-EX1,Transfer from Grant Funded Programs Office - City Wide to St Therese School,Transfer funds to process approved purchase order requests for Nonpublic Schools Title I programs,12625 Grant Funded Programs Office - City Wide,332 NCLB Title I Regular Fund,57915 Miscellaneous - Contingent Projects,370004 Nonpublic Instructional & Support Services,430219 Nonpublic Inst. & Supp. Serv. - Catholic,69285 St Therese School,332 NCLB Title I Regular Fund,53405 Commodities - Supplies,390007 Nonpublic Community Parent Involvement,430219 Nonpublic Inst. & Supp. Serv. - Catholic,"$9,191",
378,19-0227-EX1,Transfer from Capital/Operations - City Wide to George W Curtis Elementary School,Funds Transfer From Award# 2019-437-00-19 To Project# 2019-23061-ELV ; Change Reason : NA,12150 Capital/Operations - City Wide,437 CIP Series 2018D,56310 Capitalized Construction,009517 Sodexo Ifm - Cip,000000 Default Value,23061 George W Curtis Elementary School,437 CIP Series 2018D,56310 Capitalized Construction,251392 Repairs & Improvements,000000 Default Value,"$9,462",
379,19-0227-EX1,Transfer from Early Childhood Development - City Wide to Socorro Sandoval Elementary School,Transfer to purchase classroom furniture needs.,11385 Early Childhood Development - City Wide,362 Early Childhood Development,"54505 Seminar, Fees, Subscriptions, Professional
Memberships",119027 Prek Instruction,"376648 State Preschool For All Age 3-5 Extended Supports
Fy19",26721 Socorro Sandoval Elementary School,362 Early Childhood Development,55010 Property - Furniture,119027 376669,,"$9,481","Prek Instruction
State Preschool For All Age 3-5 Fy19"
380,19-0227-EX1,Transfer from Grant Funded Programs Office - City Wide to Trinity High School,Transfer funds to process approved purchase order requests for Nonpublic Schools Title I programs,12625 Grant Funded Programs Office - City Wide,332 NCLB Title I Regular Fund,57915 Miscellaneous - Contingent Projects,370004 Nonpublic Instructional & Support Services,430219 Nonpublic Inst. & Supp. Serv. - Catholic,69159 Trinity High School,332 NCLB Title I Regular Fund,54125 Services - Professional/Administrative,131001 Evening School Programs,430219 Nonpublic Inst. & Supp. Serv. - Catholic,"$9,496",
